Date,Region,Province,Prize,Numbers
2024-06-12,MN,Cà Mau,8,53856
2024-06-13,MB,Hà Nội,ĐB,59588
2024-06-13,MB,Hà Nội,1,63511
2024-06-13,MB,Hà Nội,2,68684
2024-06-13,MB,Hà Nội,3,17948 - 32201 - 53325 - 06775 - 20132 - 33011
2024-06-13,MB,Hà Nội,4,55490 - 02534 - 55753 - 94810 - 34215 - 02687
2024-06-13,MB,Hà Nội,5,01325 - 56426 - 65644
2024-06-13,MB,Hà Nội,6,28856 - 01103 - 02073
2024-06-13,MB,Hà Nội,7,24982 - 87861 - 29118 - 99304
2024-06-13,MT,Đà Nẵng,ĐB,90591
2024-06-13,MT,Đà Nẵng,1,48214
2024-06-13,MT,Đà Nẵng,2,42164
2024-06-13,MT,Đà Nẵng,3,10360 - 55228 - 57927 - 28167 - 68390 - 16993
2024-06-13,MT,Đà Nẵng,4,58218 - 66934 - 32135 - 10594 - 45557 - 71598
2024-06-13,MT,Đà Nẵng,5,05211 - 39397 - 01534
2024-06-13,MT,Đà Nẵng,6,41263 - 56617 - 94402
2024-06-13,MT,Đà Nẵng,7,05594 - 00599 - 43955 - 74719
2024-06-13,MT,Đà Nẵng,8,93278
2024-06-13,MT,Khánh Hòa,ĐB,46196
2024-06-13,MT,Khánh Hòa,1,02913
2024-06-13,MT,Khánh Hòa,2,36640
2024-06-13,MT,Khánh Hòa,3,91343 - 13145 - 29447 - 36432 - 77337 - 40404
2024-06-13,MT,Khánh Hòa,4,06841 - 55703 - 99609 - 25084 - 25866 - 95820
2024-06-13,MT,Khánh Hòa,5,71499 - 63000 - 60815
2024-06-13,MT,Khánh Hòa,6,46907 - 21405 - 94538
2024-06-13,MT,Khánh Hòa,7,30441 - 84195 - 55550 - 67853
2024-06-13,MT,Khánh Hòa,8,72074
2024-06-13,MN,TP. HCM,ĐB,15687
2024-06-13,MN,TP. HCM,1,75392
2024-06-13,MN,TP. HCM,2,81617
2024-06-13,MN,TP. HCM,3,55161 - 01986 - 83373 - 54307 - 74953 - 80727
2024-06-13,MN,TP. HCM,4,99365 - 11378 - 12461 - 33402 - 85657 - 48992
2024-06-13,MN,TP. HCM,5,65872 - 36712 - 75767
2024-06-13,MN,TP. HCM,6,81153 - 63812 - 72022
2024-06-13,MN,TP. HCM,7,50055 - 26508 - 52554 - 93252
2024-06-13,MN,TP. HCM,8,11089
2024-06-13,MN,Đồng Tháp,ĐB,32217
2024-06-13,MN,Đồng Tháp,1,80773
2024-06-13,MN,Đồng Tháp,2,89541
2024-06-13,MN,Đồng Tháp,3,02497 - 85870 - 10084 - 72633 - 52566 - 51304
2024-06-13,MN,Đồng Tháp,4,25100 - 59388 - 58058 - 12888 - 11917 - 06500
2024-06-13,MN,Đồng Tháp,5,10140 - 32661 - 79880
2024-06-13,MN,Đồng Tháp,6,08476 - 36377 - 25888
2024-06-13,MN,Đồng Tháp,7,63053 - 31678 - 97406 - 99551
2024-06-13,MN,Đồng Tháp,8,19736
2024-06-13,MN,Cà Mau,ĐB,47824
2024-06-13,MN,Cà Mau,1,27339
2024-06-13,MN,Cà Mau,2,92377
2024-06-13,MN,Cà Mau,3,23709 - 72018 - 53770 - 06179 - 06499 - 52217
2024-06-13,MN,Cà Mau,4,06393 - 53848 - 17912 - 28625 - 16268 - 39073
2024-06-13,MN,Cà Mau,5,63859 - 84572 - 52454
2024-06-13,MN,Cà Mau,6,61726 - 44841 - 74273
2024-06-13,MN,Cà Mau,7,40908 - 24273 - 15579 - 55128
2024-06-13,MN,Cà Mau,8,39725
2024-06-14,MB,Hà Nội,ĐB,86866
2024-06-14,MB,Hà Nội,1,25911
2024-06-14,MB,Hà Nội,2,32735
2024-06-14,MB,Hà Nội,3,46693 - 86719 - 62146 - 35759 - 71880 - 91110
2024-06-14,MB,Hà Nội,4,18328 - 08032 - 43696 - 62756 - 02219 - 50546
2024-06-14,MB,Hà Nội,5,91856 - 92295 - 17975
2024-06-14,MB,Hà Nội,6,38272 - 42147 - 09676
2024-06-14,MB,Hà Nội,7,91898 - 57370 - 97903 - 02341
2024-06-14,MT,Đà Nẵng,ĐB,47121
2024-06-14,MT,Đà Nẵng,1,57811
2024-06-14,MT,Đà Nẵng,2,18881
2024-06-14,MT,Đà Nẵng,3,77277 - 49566 - 74110 - 29229 - 41512 - 23162
2024-06-14,MT,Đà Nẵng,4,94420 - 81860 - 57723 - 13533 - 97910 - 18369
2024-06-14,MT,Đà Nẵng,5,36104 - 17420 - 98827
2024-06-14,MT,Đà Nẵng,6,42921 - 63429 - 60461
2024-06-14,MT,Đà Nẵng,7,45907 - 20156 - 73500 - 06583
2024-06-14,MT,Đà Nẵng,8,47971
2024-06-14,MT,Khánh Hòa,ĐB,17340
2024-06-14,MT,Khánh Hòa,1,87954
2024-06-14,MT,Khánh Hòa,2,76682
2024-06-14,MT,Khánh Hòa,3,51506 - 07814 - 97371 - 42294 - 38016 - 49421
2024-06-14,MT,Khánh Hòa,4,43448 - 48219 - 50769 - 30829 - 28939 - 71095
2024-06-14,MT,Khánh Hòa,5,78920 - 57209 - 78510
2024-06-14,MT,Khánh Hòa,6,40823 - 30775 - 56642
2024-06-14,MT,Khánh Hòa,7,53233 - 92217 - 70030 - 01122
2024-06-14,MT,Khánh Hòa,8,78606
2024-06-14,MN,TP. HCM,ĐB,76143
2024-06-14,MN,TP. HCM,1,02271
2024-06-14,MN,TP. HCM,2,46878
2024-06-14,MN,TP. HCM,3,04326 - 74267 - 35337 - 82144 - 87383 - 39593
2024-06-14,MN,TP. HCM,4,90186 - 94656 - 47936 - 45862 - 13291 - 33364
2024-06-14,MN,TP. HCM,5,63887 - 76012 - 15223
2024-06-14,MN,TP. HCM,6,79064 - 75052 - 27131
2024-06-14,MN,TP. HCM,7,55745 - 67487 - 08136 - 78917
2024-06-14,MN,TP. HCM,8,91134
2024-06-14,MN,Đồng Tháp,ĐB,42305
2024-06-14,MN,Đồng Tháp,1,22500
2024-06-14,MN,Đồng Tháp,2,68794
2024-06-14,MN,Đồng Tháp,3,47514 - 67845 - 36175 - 86782 - 48586 - 95142
2024-06-14,MN,Đồng Tháp,4,97283 - 62280 - 24493 - 71777 - 58533 - 55158
2024-06-14,MN,Đồng Tháp,5,82909 - 44617 - 60367
2024-06-14,MN,Đồng Tháp,6,34212 - 86615 - 66296
2024-06-14,MN,Đồng Tháp,7,35779 - 13691 - 39623 - 52752
2024-06-14,MN,Đồng Tháp,8,61033
2024-06-14,MN,Cà Mau,ĐB,08863
2024-06-14,MN,Cà Mau,1,89460
2024-06-14,MN,Cà Mau,2,97576
2024-06-14,MN,Cà Mau,3,52702 - 88483 - 98097 - 71263 - 30520 - 18295
2024-06-14,MN,Cà Mau,4,04925 - 52025 - 57216 - 55493 - 55430 - 59373
2024-06-14,MN,Cà Mau,5,07182 - 05526 - 74114
2024-06-14,MN,Cà Mau,6,61821 - 69497 - 36448
2024-06-14,MN,Cà Mau,7,70968 - 68244 - 01093 - 37238
2024-06-14,MN,Cà Mau,8,89961
2024-06-15,MB,Hà Nội,ĐB,97497
2024-06-15,MB,Hà Nội,1,31321
2024-06-15,MB,Hà Nội,2,56234
2024-06-15,MB,Hà Nội,3,84603 - 06063 - 94166 - 14738 - 35974 - 03250
2024-06-15,MB,Hà Nội,4,37348 - 73631 - 31692 - 03632 - 87300 - 51682
2024-06-15,MB,Hà Nội,5,74820 - 07928 - 88368
2024-06-15,MB,Hà Nội,6,99614 - 54234 - 40883
2024-06-15,MB,Hà Nội,7,80651 - 44241 - 28774 - 51650
2024-06-15,MT,Đà Nẵng,ĐB,52674
2024-06-15,MT,Đà Nẵng,1,24698
2024-06-15,MT,Đà Nẵng,2,63645
2024-06-15,MT,Đà Nẵng,3,68626 - 03655 - 76777 - 08980 - 26811 - 05514
2024-06-15,MT,Đà Nẵng,4,27960 - 93787 - 03625 - 65504 - 49720 - 64512
2024-06-15,MT,Đà Nẵng,5,99526 - 06598 - 51832
2024-06-15,MT,Đà Nẵng,6,77666 - 89312 - 22046
2024-06-15,MT,Đà Nẵng,7,25563 - 51891 - 31955 - 86549
2024-06-15,MT,Đà Nẵng,8,65877
2024-06-15,MT,Khánh Hòa,ĐB,57230
2024-06-15,MT,Khánh Hòa,1,99086
2024-06-15,MT,Khánh Hòa,2,25625
2024-06-15,MT,Khánh Hòa,3,15544 - 24886 - 94056 - 11199 - 78699 - 06835
2024-06-15,MT,Khánh Hòa,4,27652 - 34160 - 52833 - 70545 - 29538 - 47608
2024-06-15,MT,Khánh Hòa,5,97751 - 12655 - 04702
2024-06-15,MT,Khánh Hòa,6,08446 - 91813 - 96962
2024-06-15,MT,Khánh Hòa,7,45456 - 58002 - 57885 - 08205
2024-06-15,MT,Khánh Hòa,8,20022
2024-06-15,MN,TP. HCM,ĐB,74382
2024-06-15,MN,TP. HCM,1,48012
2024-06-15,MN,TP. HCM,2,96440
2024-06-15,MN,TP. HCM,3,37895 - 38870 - 20326 - 89660 - 34034 - 25479
2024-06-15,MN,TP. HCM,4,65281 - 51435 - 97063 - 80775 - 73862 - 22187
2024-06-15,MN,TP. HCM,5,34081 - 95621 - 78300
2024-06-15,MN,TP. HCM,6,11738 - 32848 - 76975
2024-06-15,MN,TP. HCM,7,01942 - 79151 - 55312 - 57258
2024-06-15,MN,TP. HCM,8,05121
2024-06-15,MN,Đồng Tháp,ĐB,90304
2024-06-15,MN,Đồng Tháp,1,22606
2024-06-15,MN,Đồng Tháp,2,77835
2024-06-15,MN,Đồng Tháp,3,23424 - 50570 - 76284 - 84795 - 43510 - 53212
2024-06-15,MN,Đồng Tháp,4,87307 - 94263 - 71702 - 76970 - 04755 - 48311
2024-06-15,MN,Đồng Tháp,5,94399 - 35822 - 28610
2024-06-15,MN,Đồng Tháp,6,92807 - 08652 - 69025
2024-06-15,MN,Đồng Tháp,7,36375 - 20836 - 79523 - 82982
2024-06-15,MN,Đồng Tháp,8,29306
2024-06-15,MN,Cà Mau,ĐB,46712
2024-06-15,MN,Cà Mau,1,09444
2024-06-15,MN,Cà Mau,2,71911
2024-06-15,MN,Cà Mau,3,76055 - 61219 - 46557 - 63149 - 07626 - 05187
2024-06-15,MN,Cà Mau,4,26219 - 57956 - 44590 - 79495 - 06994 - 25658
2024-06-15,MN,Cà Mau,5,90295 - 31800 - 38653
2024-06-15,MN,Cà Mau,6,85597 - 98615 - 74306
2024-06-15,MN,Cà Mau,7,76169 - 98056 - 03027 - 58914
2024-06-15,MN,Cà Mau,8,18549
2024-06-16,MB,Hà Nội,ĐB,49380
2024-06-16,MB,Hà Nội,1,89734
2024-06-16,MB,Hà Nội,2,79125
2024-06-16,MB,Hà Nội,3,31313 - 66077 - 89475 - 47501 - 60861 - 89318
2024-06-16,MB,Hà Nội,4,68503 - 39091 - 26723 - 30023 - 75314 - 96579
2024-06-16,MB,Hà Nội,5,99300 - 14958 - 11582
2024-06-16,MB,Hà Nội,6,45325 - 89601 - 47498
2024-06-16,MB,Hà Nội,7,55718 - 11184 - 28090 - 55059
2024-06-16,MT,Đà Nẵng,ĐB,66021
2024-06-16,MT,Đà Nẵng,1,16065
2024-06-16,MT,Đà Nẵng,2,52631
2024-06-16,MT,Đà Nẵng,3,02779 - 17479 - 99539 - 94262 - 88942 - 74495
2024-06-16,MT,Đà Nẵng,4,11293 - 08323 - 27372 - 08581 - 44521 - 09513
2024-06-16,MT,Đà Nẵng,5,40051 - 28528 - 36565
2024-06-16,MT,Đà Nẵng,6,67694 - 35423 - 46896
2024-06-16,MT,Đà Nẵng,7,12759 - 67878 - 33039 - 04050
2024-06-16,MT,Đà Nẵng,8,49351
2024-06-16,MT,Khánh Hòa,ĐB,63045
2024-06-16,MT,Khánh Hòa,1,36420
2024-06-16,MT,Khánh Hòa,2,81943
2024-06-16,MT,Khánh Hòa,3,40480 - 78534 - 42506 - 15806 - 72921 - 97712
2024-06-16,MT,Khánh Hòa,4,22938 - 21622 - 77794 - 62391 - 62710 - 81153
2024-06-16,MT,Khánh Hòa,5,72663 - 81276 - 10085
2024-06-16,MT,Khánh Hòa,6,62875 - 46043 - 09699
2024-06-16,MT,Khánh Hòa,7,62660 - 01048 - 57526 - 98281
2024-06-16,MT,Khánh Hòa,8,72474
2024-06-16,MN,TP. HCM,ĐB,54251
2024-06-16,MN,TP. HCM,1,14372
2024-06-16,MN,TP. HCM,2,76091
2024-06-16,MN,TP. HCM,3,62902 - 43350 - 42965 - 51040 - 27111 - 09084
2024-06-16,MN,TP. HCM,4,79983 - 63317 - 95535 - 24525 - 57210 - 40776
2024-06-16,MN,TP. HCM,5,36810 - 04114 - 31790
2024-06-16,MN,TP. HCM,6,91429 - 60812 - 30724
2024-06-16,MN,TP. HCM,7,51651 - 45286 - 22237 - 65909
2024-06-16,MN,TP. HCM,8,62303
2024-06-16,MN,Đồng Tháp,ĐB,58614
2024-06-16,MN,Đồng Tháp,1,43389
2024-06-16,MN,Đồng Tháp,2,13525
2024-06-16,MN,Đồng Tháp,3,19098 - 35529 - 91104 - 61195 - 26323 - 86925
2024-06-16,MN,Đồng Tháp,4,68564 - 84031 - 04206 - 19089 - 96392 - 93886
2024-06-16,MN,Đồng Tháp,5,76314 - 70299 - 73975
2024-06-16,MN,Đồng Tháp,6,76026 - 10170 - 67029
2024-06-16,MN,Đồng Tháp,7,30279 - 95427 - 39426 - 87936
2024-06-16,MN,Đồng Tháp,8,30156
2024-06-16,MN,Cà Mau,ĐB,01534
2024-06-16,MN,Cà Mau,1,08690
2024-06-16,MN,Cà Mau,2,81009
2024-06-16,MN,Cà Mau,3,52201 - 50826 - 34892 - 88988 - 15074 - 62309
2024-06-16,MN,Cà Mau,4,31306 - 89435 - 48685 - 69440 - 79224 - 59954
2024-06-16,MN,Cà Mau,5,56454 - 86292 - 41515
2024-06-16,MN,Cà Mau,6,42933 - 47885 - 89635
2024-06-16,MN,Cà Mau,7,08661 - 57939 - 29630 - 39813
2024-06-16,MN,Cà Mau,8,09278
2024-06-17,MB,Hà Nội,ĐB,51286
2024-06-17,MB,Hà Nội,1,09207
2024-06-17,MB,Hà Nội,2,51863
2024-06-17,MB,Hà Nội,3,97550 - 41458 - 19463 - 74329 - 76321 - 25706
2024-06-17,MB,Hà Nội,4,54207 - 76267 - 22606 - 26465 - 79838 - 32095
2024-06-17,MB,Hà Nội,5,17041 - 45183 - 74654
2024-06-17,MB,Hà Nội,6,77502 - 29662 - 02727
2024-06-17,MB,Hà Nội,7,30586 - 42250 - 97907 - 00369
2024-06-17,MT,Đà Nẵng,ĐB,34323
2024-06-17,MT,Đà Nẵng,1,84413
2024-06-17,MT,Đà Nẵng,2,05032
2024-06-17,MT,Đà Nẵng,3,44534 - 31440 - 87957 - 11960 - 54127 - 99881
2024-06-17,MT,Đà Nẵng,4,74007 - 59819 - 63785 - 89395 - 90601 - 64656
2024-06-17,MT,Đà Nẵng,5,36083 - 06373 - 83252
2024-06-17,MT,Đà Nẵng,6,35044 - 27890 - 15027
2024-06-17,MT,Đà Nẵng,7,09930 - 10054 - 72248 - 15834
2024-06-17,MT,Đà Nẵng,8,90247
2024-06-17,MT,Khánh Hòa,ĐB,44039
2024-06-17,MT,Khánh Hòa,1,23717
2024-06-17,MT,Khánh Hòa,2,06415
2024-06-17,MT,Khánh Hòa,3,94477 - 64244 - 09724 - 29015 - 07909 - 75418
2024-06-17,MT,Khánh Hòa,4,50726 - 14896 - 10055 - 20082 - 81548 - 59240
2024-06-17,MT,Khánh Hòa,5,76379 - 90515 - 09431
2024-06-17,MT,Khánh Hòa,6,54153 - 55194 - 21767
2024-06-17,MT,Khánh Hòa,7,00343 - 04424 - 47067 - 47502
2024-06-17,MT,Khánh Hòa,8,06918
2024-06-17,MN,TP. HCM,ĐB,22512
2024-06-17,MN,TP. HCM,1,74739
2024-06-17,MN,TP. HCM,2,28222
2024-06-17,MN,TP. HCM,3,29447 - 51759 - 33731 - 89787 - 05837 - 75669
2024-06-17,MN,TP. HCM,4,41738 - 46414 - 58647 - 04579 - 75587 - 15029
2024-06-17,MN,TP. HCM,5,77564 - 99793 - 32269
2024-06-17,MN,TP. HCM,6,20545 - 69267 - 37060
2024-06-17,MN,TP. HCM,7,78895 - 34025 - 67178 - 58805
2024-06-17,MN,TP. HCM,8,50961
2024-06-17,MN,Đồng Tháp,ĐB,39783
2024-06-17,MN,Đồng Tháp,1,07206
2024-06-17,MN,Đồng Tháp,2,23126
2024-06-17,MN,Đồng Tháp,3,50637 - 85459 - 75999 - 70072 - 56929 - 91586
2024-06-17,MN,Đồng Tháp,4,46446 - 72116 - 79187 - 30809 - 62285 - 97289
2024-06-17,MN,Đồng Tháp,5,25798 - 53276 - 23588
2024-06-17,MN,Đồng Tháp,6,64975 - 11608 - 82963
2024-06-17,MN,Đồng Tháp,7,34010 - 78794 - 91888 - 53844
2024-06-17,MN,Đồng Tháp,8,73114
2024-06-17,MN,Cà Mau,ĐB,31998
2024-06-17,MN,Cà Mau,1,92260
2024-06-17,MN,Cà Mau,2,09038
2024-06-17,MN,Cà Mau,3,69606 - 29915 - 35983 - 27233 - 26410 - 49184
2024-06-17,MN,Cà Mau,4,74891 - 33052 - 83840 - 86871 - 69337 - 25764
2024-06-17,MN,Cà Mau,5,66383 - 16145 - 70951
2024-06-17,MN,Cà Mau,6,35980 - 94145 - 86410
2024-06-17,MN,Cà Mau,7,53072 - 55297 - 47650 - 07179
2024-06-17,MN,Cà Mau,8,72588
2024-06-18,MB,Hà Nội,ĐB,26331
2024-06-18,MB,Hà Nội,1,45861
2024-06-18,MB,Hà Nội,2,39259
2024-06-18,MB,Hà Nội,3,28855 - 10559 - 28550 - 58130 - 05745 - 98267
2024-06-18,MB,Hà Nội,4,20031 - 66290 - 90785 - 68122 - 66067 - 68097
2024-06-18,MB,Hà Nội,5,72974 - 05840 - 05294
2024-06-18,MB,Hà Nội,6,34859 - 77508 - 79031
2024-06-18,MB,Hà Nội,7,72740 - 32457 - 06129 - 56021
2024-06-18,MT,Đà Nẵng,ĐB,06079
2024-06-18,MT,Đà Nẵng,1,72723
2024-06-18,MT,Đà Nẵng,2,04257
2024-06-18,MT,Đà Nẵng,3,43571 - 80581 - 52523 - 90788 - 58783 - 46271
2024-06-18,MT,Đà Nẵng,4,74335 - 77159 - 56719 - 07034 - 38527 - 39038
2024-06-18,MT,Đà Nẵng,5,93763 - 86785 - 95000
2024-06-18,MT,Đà Nẵng,6,04044 - 14732 - 96268
2024-06-18,MT,Đà Nẵng,7,47212 - 96580 - 05347 - 98611
2024-06-18,MT,Đà Nẵng,8,97387
2024-06-18,MT,Khánh Hòa,ĐB,62695
2024-06-18,MT,Khánh Hòa,1,45171
2024-06-18,MT,Khánh Hòa,2,19657
2024-06-18,MT,Khánh Hòa,3,11618 - 83870 - 04751 - 57058 - 50274 - 92769
2024-06-18,MT,Khánh Hòa,4,63824 - 17305 - 71841 - 69544 - 32693 - 58556
2024-06-18,MT,Khánh Hòa,5,43666 - 99200 - 90165
2024-06-18,MT,Khánh Hòa,6,22504 - 65494 - 30616
2024-06-18,MT,Khánh Hòa,7,30423 - 93928 - 20485 - 88274
2024-06-18,MT,Khánh Hòa,8,79549
2024-06-18,MN,TP. HCM,ĐB,68156
2024-06-18,MN,TP. HCM,1,99915
2024-06-18,MN,TP. HCM,2,34625
2024-06-18,MN,TP. HCM,3,17897 - 81736 - 10081 - 83439 - 49267 - 02976
2024-06-18,MN,TP. HCM,4,12775 - 57133 - 56333 - 11375 - 92802 - 53092
2024-06-18,MN,TP. HCM,5,05558 - 47432 - 72403
2024-06-18,MN,TP. HCM,6,91024 - 98633 - 02510
2024-06-18,MN,TP. HCM,7,74503 - 11071 - 92052 - 02881
2024-06-18,MN,TP. HCM,8,65940
2024-06-18,MN,Đồng Tháp,ĐB,31775
2024-06-18,MN,Đồng Tháp,1,16222
2024-06-18,MN,Đồng Tháp,2,82964
2024-06-18,MN,Đồng Tháp,3,86312 - 26397 - 15926 - 46835 - 96556 - 17524
2024-06-18,MN,Đồng Tháp,4,93548 - 24199 - 70648 - 85272 - 46508 - 13651
2024-06-18,MN,Đồng Tháp,5,25500 - 32537 - 04325
2024-06-18,MN,Đồng Tháp,6,90134 - 21955 - 41913
2024-06-18,MN,Đồng Tháp,7,35777 - 88946 - 30311 - 13267
2024-06-18,MN,Đồng Tháp,8,44309
2024-06-18,MN,Cà Mau,ĐB,19165
2024-06-18,MN,Cà Mau,1,50648
2024-06-18,MN,Cà Mau,2,87269
2024-06-18,MN,Cà Mau,3,56745 - 82100 - 17996 - 67974 - 19011 - 17228
2024-06-18,MN,Cà Mau,4,51909 - 01787 - 69278 - 15603 - 48410 - 94484
2024-06-18,MN,Cà Mau,5,31944 - 96197 - 95512
2024-06-18,MN,Cà Mau,6,31299 - 47048 - 11653
2024-06-18,MN,Cà Mau,7,70104 - 99628 - 73985 - 63239
2024-06-18,MN,Cà Mau,8,61554
2024-06-19,MB,Hà Nội,ĐB,43876
2024-06-19,MB,Hà Nội,1,13204
2024-06-19,MB,Hà Nội,2,80578
2024-06-19,MB,Hà Nội,3,16150 - 32756 - 75124 - 85668 - 35438 - 63613
2024-06-19,MB,Hà Nội,4,53225 - 11090 - 23803 - 03190 - 04936 - 53545
2024-06-19,MB,Hà Nội,5,07698 - 71252 - 73388
2024-06-19,MB,Hà Nội,6,83992 - 96630 - 29271
2024-06-19,MB,Hà Nội,7,67092 - 87300 - 50381 - 73195
2024-06-19,MT,Đà Nẵng,ĐB,40991
2024-06-19,MT,Đà Nẵng,1,14442
2024-06-19,MT,Đà Nẵng,2,37748
2024-06-19,MT,Đà Nẵng,3,73813 - 13408 - 10538 - 08341 - 06361 - 38433
2024-06-19,MT,Đà Nẵng,4,36689 - 29257 - 71571 - 39635 - 19787 - 91779
2024-06-19,MT,Đà Nẵng,5,61937 - 91177 - 65475
2024-06-19,MT,Đà Nẵng,6,16167 - 34353 - 18161
2024-06-19,MT,Đà Nẵng,7,93455 - 57956 - 39966 - 61824
2024-06-19,MT,Đà Nẵng,8,52430
2024-06-19,MT,Khánh Hòa,ĐB,99964
2024-06-19,MT,Khánh Hòa,1,06924
2024-06-19,MT,Khánh Hòa,2,31200
2024-06-19,MT,Khánh Hòa,3,31842 - 01428 - 82931 - 53131 - 31917 - 08116
2024-06-19,MT,Khánh Hòa,4,09542 - 78566 - 69691 - 99520 - 82105 - 89097
2024-06-19,MT,Khánh Hòa,5,04493 - 85740 - 71609
2024-06-19,MT,Khánh Hòa,6,82691 - 09667 - 21058
2024-06-19,MT,Khánh Hòa,7,82638 - 68058 - 23362 - 56066
2024-06-19,MT,Khánh Hòa,8,25582
2024-06-19,MN,TP. HCM,ĐB,85500
2024-06-19,MN,TP. HCM,1,62425
2024-06-19,MN,TP. HCM,2,90964
2024-06-19,MN,TP. HCM,3,17962 - 93097 - 59884 - 92626 - 44109 - 90134
2024-06-19,MN,TP. HCM,4,64333 - 99081 - 52576 - 74479 - 82379 - 57067
2024-06-19,MN,TP. HCM,5,41462 - 66373 - 25043
2024-06-19,MN,TP. HCM,6,79655 - 30791 - 76698
2024-06-19,MN,TP. HCM,7,15112 - 11122 - 93210 - 61762
2024-06-19,MN,TP. HCM,8,44362
2024-06-19,MN,Đồng Tháp,ĐB,39083
2024-06-19,MN,Đồng Tháp,1,76640
2024-06-19,MN,Đồng Tháp,2,93428
2024-06-19,MN,Đồng Tháp,3,82818 - 57773 - 08066 - 54359 - 70895 - 35409
2024-06-19,MN,Đồng Tháp,4,18392 - 82529 - 23650 - 17446 - 34086 - 08773
2024-06-19,MN,Đồng Tháp,5,24589 - 11781 - 88859
2024-06-19,MN,Đồng Tháp,6,78380 - 81676 - 03388
2024-06-19,MN,Đồng Tháp,7,65803 - 84839 - 11560 - 76483
2024-06-19,MN,Đồng Tháp,8,60123
2024-06-19,MN,Cà Mau,ĐB,27749
2024-06-19,MN,Cà Mau,1,05627
2024-06-19,MN,Cà Mau,2,43264
2024-06-19,MN,Cà Mau,3,04694 - 95300 - 85674 - 91865 - 05088 - 36449
2024-06-19,MN,Cà Mau,4,04075 - 21822 - 49741 - 95870 - 29029 - 87918
2024-06-19,MN,Cà Mau,5,34258 - 76858 - 95345
2024-06-19,MN,Cà Mau,6,30430 - 71062 - 17209
2024-06-19,MN,Cà Mau,7,87472 - 40297 - 71395 - 77027
2024-06-19,MN,Cà Mau,8,63382
2024-06-20,MB,Hà Nội,ĐB,02031
2024-06-20,MB,Hà Nội,1,53950
2024-06-20,MB,Hà Nội,2,93741
2024-06-20,MB,Hà Nội,3,53423 - 08658 - 86372 - 44930 - 09253 - 11625
2024-06-20,MB,Hà Nội,4,28824 - 11486 - 11812 - 19362 - 18119 - 19524
2024-06-20,MB,Hà Nội,5,77377 - 90795 - 27188
2024-06-20,MB,Hà Nội,6,75630 - 61684 - 17490
2024-06-20,MB,Hà Nội,7,55516 - 21060 - 66539 - 98886
2024-06-20,MT,Đà Nẵng,ĐB,97704
2024-06-20,MT,Đà Nẵng,1,40546
2024-06-20,MT,Đà Nẵng,2,46224
2024-06-20,MT,Đà Nẵng,3,51586 - 18052 - 33159 - 66445 - 52791 - 06332
2024-06-20,MT,Đà Nẵng,4,74447 - 17672 - 16581 - 28026 - 15242 - 98719
2024-06-20,MT,Đà Nẵng,5,32351 - 10732 - 89205
2024-06-20,MT,Đà Nẵng,6,20103 - 13949 - 92233
2024-06-20,MT,Đà Nẵng,7,04078 - 24896 - 65437 - 32076
2024-06-20,MT,Đà Nẵng,8,15590
2024-06-20,MT,Khánh Hòa,ĐB,08157
2024-06-20,MT,Khánh Hòa,1,03990
2024-06-20,MT,Khánh Hòa,2,66458
2024-06-20,MT,Khánh Hòa,3,38446 - 16066 - 37955 - 57643 - 60033 - 16162
2024-06-20,MT,Khánh Hòa,4,26437 - 81639 - 64387 - 46373 - 11792 - 51817
2024-06-20,MT,Khánh Hòa,5,88136 - 93908 - 36846
2024-06-20,MT,Khánh Hòa,6,71195 - 48615 - 40948
2024-06-20,MT,Khánh Hòa,7,07188 - 26413 - 03293 - 76903
2024-06-20,MT,Khánh Hòa,8,80182
2024-06-20,MN,TP. HCM,ĐB,77932
2024-06-20,MN,TP. HCM,1,40824
2024-06-20,MN,TP. HCM,2,41838
2024-06-20,MN,TP. HCM,3,17547 - 75816 - 06319 - 17798 - 44073 - 21993
2024-06-20,MN,TP. HCM,4,73081 - 94562 - 55278 - 09645 - 67244 - 62134
2024-06-20,MN,TP. HCM,5,52551 - 78945 - 45920
2024-06-20,MN,TP. HCM,6,44903 - 44038 - 83980
2024-06-20,MN,TP. HCM,7,96715 - 57146 - 21849 - 81499
2024-06-20,MN,TP. HCM,8,30633
2024-06-20,MN,Đồng Tháp,ĐB,12148
2024-06-20,MN,Đồng Tháp,1,73437
2024-06-20,MN,Đồng Tháp,2,39048
2024-06-20,MN,Đồng Tháp,3,55272 - 51622 - 28542 - 86697 - 79891 - 15028
2024-06-20,MN,Đồng Tháp,4,85737 - 24247 - 24574 - 56467 - 85634 - 27524
2024-06-20,MN,Đồng Tháp,5,93423 - 30134 - 92334
2024-06-20,MN,Đồng Tháp,6,96762 - 97430 - 31328
2024-06-20,MN,Đồng Tháp,7,52495 - 06143 - 34888 - 77647
2024-06-20,MN,Đồng Tháp,8,84799
2024-06-20,MN,Cà Mau,ĐB,44553
2024-06-20,MN,Cà Mau,1,91013
2024-06-20,MN,Cà Mau,2,87139
2024-06-20,MN,Cà Mau,3,54848 - 58620 - 63450 - 67054 - 30454 - 61900
2024-06-20,MN,Cà Mau,4,06987 - 72111 - 35981 - 20256 - 77379 - 67115
2024-06-20,MN,Cà Mau,5,67608 - 05178 - 18685
2024-06-20,MN,Cà Mau,6,74613 - 94802 - 38001
