Date,Region,Province,Prize,Numbers
2025-04-21,MN,Đồng Tháp,5,71032 - 57199 - 37805
2025-04-21,MN,Đồng Tháp,6,99077 - 06556 - 16004
2025-04-21,MN,Đồng Tháp,7,85073 - 99639 - 72400 - 96325
2025-04-21,MN,Đồng Tháp,8,60588
2025-04-21,MN,Cà Mau,ĐB,91962
2025-04-21,MN,Cà Mau,1,06816
2025-04-21,MN,Cà Mau,2,47313
2025-04-21,MN,Cà Mau,3,72084 - 04570 - 73677 - 78553 - 94110 - 42054
2025-04-21,MN,Cà Mau,4,34705 - 74970 - 66563 - 78491 - 51712 - 62775
2025-04-21,MN,Cà Mau,5,05751 - 80389 - 68840
2025-04-21,MN,Cà Mau,6,73065 - 66338 - 10090
2025-04-21,MN,Cà Mau,7,20728 - 76925 - 65062 - 07182
2025-04-21,MN,Cà Mau,8,55630
2025-04-22,MB,Hà Nội,ĐB,64207
2025-04-22,MB,Hà Nội,1,96808
2025-04-22,MB,Hà Nội,2,11368
2025-04-22,MB,Hà Nội,3,06921 - 15435 - 55870 - 58987 - 69435 - 57239
2025-04-22,MB,Hà Nội,4,53722 - 15726 - 29059 - 93610 - 40922 - 37801
2025-04-22,MB,Hà Nội,5,29675 - 74542 - 87083
2025-04-22,MB,Hà Nội,6,22860 - 44029 - 16127
2025-04-22,MB,Hà Nội,7,72707 - 75800 - 05729 - 36685
2025-04-22,MT,Đà Nẵng,ĐB,74625
2025-04-22,MT,Đà Nẵng,1,43476
2025-04-22,MT,Đà Nẵng,2,83646
2025-04-22,MT,Đà Nẵng,3,39763 - 20131 - 51270 - 86734 - 31435 - 26113
2025-04-22,MT,Đà Nẵng,4,42449 - 82260 - 81996 - 89888 - 06465 - 81122
2025-04-22,MT,Đà Nẵng,5,34440 - 68362 - 90649
2025-04-22,MT,Đà Nẵng,6,59788 - 31895 - 28372
2025-04-22,MT,Đà Nẵng,7,51621 - 58882 - 09008 - 16890
2025-04-22,MT,Đà Nẵng,8,35769
2025-04-22,MT,Khánh Hòa,ĐB,65372
2025-04-22,MT,Khánh Hòa,1,39776
2025-04-22,MT,Khánh Hòa,2,67815
2025-04-22,MT,Khánh Hòa,3,36973 - 49323 - 67373 - 35685 - 95887 - 24529
2025-04-22,MT,Khánh Hòa,4,27518 - 76806 - 71982 - 60863 - 69753 - 30123
2025-04-22,MT,Khánh Hòa,5,54638 - 19264 - 77732
2025-04-22,MT,Khánh Hòa,6,47576 - 67783 - 22529
2025-04-22,MT,Khánh Hòa,7,86041 - 06744 - 70027 - 53357
2025-04-22,MT,Khánh Hòa,8,51291
2025-04-22,MN,TP. HCM,ĐB,60187
2025-04-22,MN,TP. HCM,1,27559
2025-04-22,MN,TP. HCM,2,93391
2025-04-22,MN,TP. HCM,3,39571 - 27472 - 32049 - 57846 - 45826 - 00044
2025-04-22,MN,TP. HCM,4,83659 - 79501 - 50506 - 64792 - 52152 - 78110
2025-04-22,MN,TP. HCM,5,14728 - 00402 - 18659
2025-04-22,MN,TP. HCM,6,63040 - 41229 - 70949
2025-04-22,MN,TP. HCM,7,28129 - 60480 - 34580 - 08630
2025-04-22,MN,TP. HCM,8,60812
2025-04-22,MN,Đồng Tháp,ĐB,36848
2025-04-22,MN,Đồng Tháp,1,10233
2025-04-22,MN,Đồng Tháp,2,93824
2025-04-22,MN,Đồng Tháp,3,26359 - 29681 - 80046 - 58927 - 31224 - 98296
2025-04-22,MN,Đồng Tháp,4,54177 - 59937 - 55813 - 09131 - 39942 - 30560
2025-04-22,MN,Đồng Tháp,5,27920 - 57255 - 55021
2025-04-22,MN,Đồng Tháp,6,59944 - 24479 - 16267
2025-04-22,MN,Đồng Tháp,7,27758 - 61520 - 05255 - 87508
2025-04-22,MN,Đồng Tháp,8,01309
2025-04-22,MN,Cà Mau,ĐB,15382
2025-04-22,MN,Cà Mau,1,71312
2025-04-22,MN,Cà Mau,2,46854
2025-04-22,MN,Cà Mau,3,26912 - 91104 - 16184 - 66633 - 94221 - 91528
2025-04-22,MN,Cà Mau,4,86520 - 79414 - 75840 - 86893 - 22917 - 89119
2025-04-22,MN,Cà Mau,5,45529 - 61457 - 16211
2025-04-22,MN,Cà Mau,6,81633 - 21194 - 08782
2025-04-22,MN,Cà Mau,7,78342 - 49341 - 33962 - 12676
2025-04-22,MN,Cà Mau,8,41231
2025-04-23,MB,Hà Nội,ĐB,54834
2025-04-23,MB,Hà Nội,1,06035
2025-04-23,MB,Hà Nội,2,86375
2025-04-23,MB,Hà Nội,3,18136 - 34921 - 65108 - 05806 - 52228 - 72198
2025-04-23,MB,Hà Nội,4,12149 - 93827 - 56888 - 54324 - 97176 - 36767
2025-04-23,MB,Hà Nội,5,51970 - 29722 - 38055
2025-04-23,MB,Hà Nội,6,03336 - 36629 - 69645
2025-04-23,MB,Hà Nội,7,75845 - 90553 - 42500 - 37662
2025-04-23,MT,Đà Nẵng,ĐB,13198
2025-04-23,MT,Đà Nẵng,1,66109
2025-04-23,MT,Đà Nẵng,2,24945
2025-04-23,MT,Đà Nẵng,3,98457 - 16731 - 83246 - 83197 - 80240 - 27754
2025-04-23,MT,Đà Nẵng,4,44949 - 34056 - 37425 - 26591 - 50835 - 36117
2025-04-23,MT,Đà Nẵng,5,14740 - 39847 - 68608
2025-04-23,MT,Đà Nẵng,6,29311 - 24654 - 74148
2025-04-23,MT,Đà Nẵng,7,65926 - 13141 - 65685 - 31618
2025-04-23,MT,Đà Nẵng,8,25631
2025-04-23,MT,Khánh Hòa,ĐB,20305
2025-04-23,MT,Khánh Hòa,1,88828
2025-04-23,MT,Khánh Hòa,2,33714
2025-04-23,MT,Khánh Hòa,3,98899 - 10008 - 61201 - 81829 - 81721 - 62967
2025-04-23,MT,Khánh Hòa,4,58711 - 31389 - 46233 - 34408 - 00186 - 10382
2025-04-23,MT,Khánh Hòa,5,02858 - 27516 - 07178
2025-04-23,MT,Khánh Hòa,6,09549 - 90869 - 88834
2025-04-23,MT,Khánh Hòa,7,08896 - 82015 - 50550 - 92096
2025-04-23,MT,Khánh Hòa,8,83101
2025-04-23,MN,TP. HCM,ĐB,05951
2025-04-23,MN,TP. HCM,1,90061
2025-04-23,MN,TP. HCM,2,36273
2025-04-23,MN,TP. HCM,3,98080 - 05526 - 36833 - 77772 - 30181 - 47780
2025-04-23,MN,TP. HCM,4,45023 - 50126 - 58302 - 16370 - 36081 - 35335
2025-04-23,MN,TP. HCM,5,34986 - 63896 - 20245
2025-04-23,MN,TP. HCM,6,36771 - 64168 - 16946
2025-04-23,MN,TP. HCM,7,29503 - 14407 - 88457 - 20651
2025-04-23,MN,TP. HCM,8,00108
2025-04-23,MN,Đồng Tháp,ĐB,67573
2025-04-23,MN,Đồng Tháp,1,10613
2025-04-23,MN,Đồng Tháp,2,41276
2025-04-23,MN,Đồng Tháp,3,53632 - 93433 - 38196 - 19623 - 66484 - 51174
2025-04-23,MN,Đồng Tháp,4,44789 - 99959 - 51320 - 68799 - 20177 - 36883
2025-04-23,MN,Đồng Tháp,5,19118 - 31946 - 15527
2025-04-23,MN,Đồng Tháp,6,02037 - 99767 - 69891
2025-04-23,MN,Đồng Tháp,7,91781 - 48217 - 66304 - 88351
2025-04-23,MN,Đồng Tháp,8,44865
2025-04-23,MN,Cà Mau,ĐB,57127
2025-04-23,MN,Cà Mau,1,08798
2025-04-23,MN,Cà Mau,2,06155
2025-04-23,MN,Cà Mau,3,46436 - 28501 - 82155 - 83428 - 61094 - 21348
2025-04-23,MN,Cà Mau,4,71735 - 38377 - 10502 - 74643 - 54104 - 51654
2025-04-23,MN,Cà Mau,5,27310 - 77192 - 29930
2025-04-23,MN,Cà Mau,6,93788 - 99603 - 15818
2025-04-23,MN,Cà Mau,7,01750 - 31315 - 53883 - 36019
2025-04-23,MN,Cà Mau,8,28778
2025-04-24,MB,Hà Nội,ĐB,98684
2025-04-24,MB,Hà Nội,1,57729
2025-04-24,MB,Hà Nội,2,07691
2025-04-24,MB,Hà Nội,3,53056 - 89467 - 34343 - 14946 - 98843 - 04914
2025-04-24,MB,Hà Nội,4,34877 - 01244 - 99391 - 31147 - 51845 - 27244
2025-04-24,MB,Hà Nội,5,19535 - 92946 - 51326
2025-04-24,MB,Hà Nội,6,10205 - 61747 - 17078
2025-04-24,MB,Hà Nội,7,04082 - 78071 - 71019 - 81773
2025-04-24,MT,Đà Nẵng,ĐB,63954
2025-04-24,MT,Đà Nẵng,1,22109
2025-04-24,MT,Đà Nẵng,2,33483
2025-04-24,MT,Đà Nẵng,3,81608 - 59646 - 98064 - 50175 - 02133 - 03288
2025-04-24,MT,Đà Nẵng,4,36307 - 01971 - 29817 - 22909 - 67723 - 97202
2025-04-24,MT,Đà Nẵng,5,08154 - 71369 - 21500
2025-04-24,MT,Đà Nẵng,6,95909 - 74458 - 73937
2025-04-24,MT,Đà Nẵng,7,56299 - 89886 - 97274 - 65211
2025-04-24,MT,Đà Nẵng,8,27894
2025-04-24,MT,Khánh Hòa,ĐB,57547
2025-04-24,MT,Khánh Hòa,1,71074
2025-04-24,MT,Khánh Hòa,2,58629
2025-04-24,MT,Khánh Hòa,3,18452 - 42769 - 06196 - 95181 - 56966 - 93312
2025-04-24,MT,Khánh Hòa,4,46307 - 98675 - 17684 - 80684 - 56096 - 59365
2025-04-24,MT,Khánh Hòa,5,49688 - 86011 - 08330
2025-04-24,MT,Khánh Hòa,6,70032 - 26697 - 22635
2025-04-24,MT,Khánh Hòa,7,27039 - 98276 - 04817 - 69422
2025-04-24,MT,Khánh Hòa,8,65775
2025-04-24,MN,TP. HCM,ĐB,67288
2025-04-24,MN,TP. HCM,1,36143
2025-04-24,MN,TP. HCM,2,37761
2025-04-24,MN,TP. HCM,3,07840 - 14414 - 38871 - 09237 - 30147 - 72082
2025-04-24,MN,TP. HCM,4,25881 - 63174 - 85545 - 83978 - 91702 - 71855
2025-04-24,MN,TP. HCM,5,68883 - 27010 - 79226
2025-04-24,MN,TP. HCM,6,25983 - 86516 - 83914
2025-04-24,MN,TP. HCM,7,64712 - 78592 - 77349 - 62349
2025-04-24,MN,TP. HCM,8,24423
2025-04-24,MN,Đồng Tháp,ĐB,74319
2025-04-24,MN,Đồng Tháp,1,27961
2025-04-24,MN,Đồng Tháp,2,84569
2025-04-24,MN,Đồng Tháp,3,15967 - 38675 - 96991 - 05322 - 89045 - 01671
2025-04-24,MN,Đồng Tháp,4,41865 - 01118 - 65486 - 18378 - 73160 - 04200
2025-04-24,MN,Đồng Tháp,5,38549 - 01810 - 38364
2025-04-24,MN,Đồng Tháp,6,50401 - 06670 - 37001
2025-04-24,MN,Đồng Tháp,7,80985 - 93387 - 01125 - 20405
2025-04-24,MN,Đồng Tháp,8,11015
2025-04-24,MN,Cà Mau,ĐB,87911
2025-04-24,MN,Cà Mau,1,24599
2025-04-24,MN,Cà Mau,2,68086
2025-04-24,MN,Cà Mau,3,75730 - 36085 - 87255 - 13917 - 17535 - 14758
2025-04-24,MN,Cà Mau,4,56118 - 65490 - 24254 - 82809 - 16996 - 71578
2025-04-24,MN,Cà Mau,5,69072 - 71604 - 05769
2025-04-24,MN,Cà Mau,6,37952 - 24346 - 34710
2025-04-24,MN,Cà Mau,7,89699 - 43470 - 13331 - 32478
2025-04-24,MN,Cà Mau,8,43837
2025-04-25,MB,Hà Nội,ĐB,84645
2025-04-25,MB,Hà Nội,1,26348
2025-04-25,MB,Hà Nội,2,00687
2025-04-25,MB,Hà Nội,3,64421 - 29636 - 38760 - 85155 - 14853 - 03288
2025-04-25,MB,Hà Nội,4,22345 - 23551 - 46525 - 65198 - 68819 - 58200
2025-04-25,MB,Hà Nội,5,39701 - 57168 - 96668
2025-04-25,MB,Hà Nội,6,67480 - 07458 - 82018
2025-04-25,MB,Hà Nội,7,40682 - 95702 - 69245 - 00250
2025-04-25,MT,Đà Nẵng,ĐB,68697
2025-04-25,MT,Đà Nẵng,1,50980
2025-04-25,MT,Đà Nẵng,2,23171
2025-04-25,MT,Đà Nẵng,3,63820 - 19717 - 62225 - 67123 - 99600 - 14430
2025-04-25,MT,Đà Nẵng,4,25119 - 55176 - 76297 - 68707 - 29339 - 35013
2025-04-25,MT,Đà Nẵng,5,66507 - 54852 - 78939
2025-04-25,MT,Đà Nẵng,6,42224 - 45300 - 29051
2025-04-25,MT,Đà Nẵng,7,17768 - 25179 - 48259 - 64731
2025-04-25,MT,Đà Nẵng,8,86801
2025-04-25,MT,Khánh Hòa,ĐB,60125
2025-04-25,MT,Khánh Hòa,1,85681
2025-04-25,MT,Khánh Hòa,2,36926
2025-04-25,MT,Khánh Hòa,3,34207 - 46009 - 30297 - 76504 - 53444 - 58569
2025-04-25,MT,Khánh Hòa,4,22275 - 15363 - 48006 - 13254 - 80763 - 40015
2025-04-25,MT,Khánh Hòa,5,43732 - 53742 - 54036
2025-04-25,MT,Khánh Hòa,6,21881 - 97451 - 28519
2025-04-25,MT,Khánh Hòa,7,88802 - 87157 - 11966 - 97356
2025-04-25,MT,Khánh Hòa,8,82454
2025-04-25,MN,TP. HCM,ĐB,59409
2025-04-25,MN,TP. HCM,1,48635
2025-04-25,MN,TP. HCM,2,17360
2025-04-25,MN,TP. HCM,3,86154 - 64699 - 67998 - 64978 - 52667 - 80789
2025-04-25,MN,TP. HCM,4,98756 - 32285 - 94522 - 39595 - 68174 - 27293
2025-04-25,MN,TP. HCM,5,12957 - 72223 - 73166
2025-04-25,MN,TP. HCM,6,03558 - 91108 - 96694
2025-04-25,MN,TP. HCM,7,46379 - 04087 - 71568 - 93221
2025-04-25,MN,TP. HCM,8,84583
2025-04-25,MN,Đồng Tháp,ĐB,85991
2025-04-25,MN,Đồng Tháp,1,38561
2025-04-25,MN,Đồng Tháp,2,43797
2025-04-25,MN,Đồng Tháp,3,91999 - 29829 - 21136 - 28858 - 99173 - 66180
2025-04-25,MN,Đồng Tháp,4,94891 - 82188 - 59004 - 80179 - 16302 - 22036
2025-04-25,MN,Đồng Tháp,5,13009 - 44404 - 75508
2025-04-25,MN,Đồng Tháp,6,46449 - 51269 - 56489
2025-04-25,MN,Đồng Tháp,7,30075 - 09218 - 20991 - 88557
2025-04-25,MN,Đồng Tháp,8,74400
2025-04-25,MN,Cà Mau,ĐB,04105
2025-04-25,MN,Cà Mau,1,41077
2025-04-25,MN,Cà Mau,2,38626
2025-04-25,MN,Cà Mau,3,09638 - 26566 - 03550 - 42293 - 47236 - 51576
2025-04-25,MN,Cà Mau,4,59387 - 86609 - 56961 - 63126 - 76958 - 69262
2025-04-25,MN,Cà Mau,5,57145 - 73615 - 88746
2025-04-25,MN,Cà Mau,6,85070 - 88858 - 71658
2025-04-25,MN,Cà Mau,7,19612 - 85974 - 79674 - 00754
2025-04-25,MN,Cà Mau,8,72438
2025-04-26,MB,Hà Nội,ĐB,85919
2025-04-26,MB,Hà Nội,1,22785
2025-04-26,MB,Hà Nội,2,94608
2025-04-26,MB,Hà Nội,3,72695 - 04116 - 16303 - 41055 - 14598 - 73714
2025-04-26,MB,Hà Nội,4,63486 - 57016 - 85078 - 82735 - 96811 - 18596
2025-04-26,MB,Hà Nội,5,41132 - 23159 - 76168
2025-04-26,MB,Hà Nội,6,08223 - 66164 - 78399
2025-04-26,MB,Hà Nội,7,92921 - 82611 - 90040 - 08430
2025-04-26,MT,Đà Nẵng,ĐB,26530
2025-04-26,MT,Đà Nẵng,1,69249
2025-04-26,MT,Đà Nẵng,2,89746
2025-04-26,MT,Đà Nẵng,3,33733 - 38867 - 07127 - 20690 - 60067 - 69337
2025-04-26,MT,Đà Nẵng,4,69082 - 33792 - 61789 - 31369 - 08310 - 30027
2025-04-26,MT,Đà Nẵng,5,60461 - 89370 - 52589
2025-04-26,MT,Đà Nẵng,6,88666 - 32375 - 59022
2025-04-26,MT,Đà Nẵng,7,78747 - 93279 - 65457 - 00126
2025-04-26,MT,Đà Nẵng,8,93982
2025-04-26,MT,Khánh Hòa,ĐB,94568
2025-04-26,MT,Khánh Hòa,1,88089
2025-04-26,MT,Khánh Hòa,2,59432
2025-04-26,MT,Khánh Hòa,3,36423 - 40323 - 86271 - 95951 - 07197 - 54731
2025-04-26,MT,Khánh Hòa,4,61668 - 13751 - 03296 - 06699 - 99822 - 89469
2025-04-26,MT,Khánh Hòa,5,70340 - 67799 - 22935
2025-04-26,MT,Khánh Hòa,6,64233 - 04163 - 49557
2025-04-26,MT,Khánh Hòa,7,85633 - 00211 - 56147 - 86481
2025-04-26,MT,Khánh Hòa,8,55824
2025-04-26,MN,TP. HCM,ĐB,84083
2025-04-26,MN,TP. HCM,1,88181
2025-04-26,MN,TP. HCM,2,33699
2025-04-26,MN,TP. HCM,3,34419 - 01976 - 35265 - 40264 - 04509 - 89366
2025-04-26,MN,TP. HCM,4,14992 - 91492 - 92391 - 94968 - 89736 - 50202
2025-04-26,MN,TP. HCM,5,45070 - 20333 - 45067
2025-04-26,MN,TP. HCM,6,79216 - 47802 - 98815
2025-04-26,MN,TP. HCM,7,52004 - 22336 - 23463 - 54437
2025-04-26,MN,TP. HCM,8,89014
2025-04-26,MN,Đồng Tháp,ĐB,02138
2025-04-26,MN,Đồng Tháp,1,22794
2025-04-26,MN,Đồng Tháp,2,08731
2025-04-26,MN,Đồng Tháp,3,95287 - 26281 - 99583 - 25483 - 83918 - 04436
2025-04-26,MN,Đồng Tháp,4,13020 - 32516 - 95574 - 12759 - 03034 - 29957
2025-04-26,MN,Đồng Tháp,5,30896 - 06998 - 95140
2025-04-26,MN,Đồng Tháp,6,30676 - 18047 - 10517
2025-04-26,MN,Đồng Tháp,7,96352 - 93114 - 01763 - 75744
2025-04-26,MN,Đồng Tháp,8,12097
2025-04-26,MN,Cà Mau,ĐB,40322
2025-04-26,MN,Cà Mau,1,36084
2025-04-26,MN,Cà Mau,2,84164
2025-04-26,MN,Cà Mau,3,67623 - 86180 - 76103 - 77940 - 90242 - 48026
2025-04-26,MN,Cà Mau,4,47055 - 75276 - 98509 - 52238 - 56522 - 48312
2025-04-26,MN,Cà Mau,5,22958 - 64811 - 31969
2025-04-26,MN,Cà Mau,6,49711 - 32750 - 83247
2025-04-26,MN,Cà Mau,7,78320 - 60778 - 28055 - 78056
2025-04-26,MN,Cà Mau,8,82444
2025-04-27,MB,Hà Nội,ĐB,86845
2025-04-27,MB,Hà Nội,1,68495
2025-04-27,MB,Hà Nội,2,99889
2025-04-27,MB,Hà Nội,3,95120 - 15955 - 28100 - 13133 - 43225 - 73404
2025-04-27,MB,Hà Nội,4,51694 - 27048 - 32105 - 44208 - 49529 - 54830
2025-04-27,MB,Hà Nội,5,56264 - 70058 - 71757
2025-04-27,MB,Hà Nội,6,92172 - 78826 - 34021
2025-04-27,MB,Hà Nội,7,80279 - 17459 - 11993 - 69970
2025-04-27,MT,Đà Nẵng,ĐB,21295
2025-04-27,MT,Đà Nẵng,1,14741
2025-04-27,MT,Đà Nẵng,2,19580
2025-04-27,MT,Đà Nẵng,3,50984 - 18844 - 70631 - 00176 - 85343 - 27737
2025-04-27,MT,Đà Nẵng,4,27689 - 66671 - 60310 - 36580 - 16534 - 97419
2025-04-27,MT,Đà Nẵng,5,65212 - 58248 - 08173
2025-04-27,MT,Đà Nẵng,6,74011 - 56830 - 04192
2025-04-27,MT,Đà Nẵng,7,20943 - 01984 - 73872 - 39359
2025-04-27,MT,Đà Nẵng,8,85461
2025-04-27,MT,Khánh Hòa,ĐB,40236
2025-04-27,MT,Khánh Hòa,1,72255
2025-04-27,MT,Khánh Hòa,2,89012
2025-04-27,MT,Khánh Hòa,3,66220 - 38157 - 09874 - 13491 - 83482 - 70089
2025-04-27,MT,Khánh Hòa,4,25294 - 52127 - 11100 - 35730 - 62853 - 87595
2025-04-27,MT,Khánh Hòa,5,52418 - 82623 - 44182
2025-04-27,MT,Khánh Hòa,6,29456 - 83577 - 39961
2025-04-27,MT,Khánh Hòa,7,77176 - 16056 - 85858 - 99655
2025-04-27,MT,Khánh Hòa,8,04437
2025-04-27,MN,TP. HCM,ĐB,34796
2025-04-27,MN,TP. HCM,1,92382
2025-04-27,MN,TP. HCM,2,80579
2025-04-27,MN,TP. HCM,3,01233 - 41693 - 72296 - 41644 - 72252 - 37614
2025-04-27,MN,TP. HCM,4,72232 - 84779 - 80077 - 57113 - 18811 - 06142
2025-04-27,MN,TP. HCM,5,62824 - 65940 - 58975
2025-04-27,MN,TP. HCM,6,98331 - 57098 - 70360
2025-04-27,MN,TP. HCM,7,86839 - 97087 - 06203 - 79367
2025-04-27,MN,TP. HCM,8,11951
2025-04-27,MN,Đồng Tháp,ĐB,05118
2025-04-27,MN,Đồng Tháp,1,88071
2025-04-27,MN,Đồng Tháp,2,51358
2025-04-27,MN,Đồng Tháp,3,44287 - 84714 - 44947 - 40315 - 63500 - 48375
2025-04-27,MN,Đồng Tháp,4,72867 - 95913 - 41569 - 84869 - 25705 - 10777
2025-04-27,MN,Đồng Tháp,5,21324 - 91660 - 84285
2025-04-27,MN,Đồng Tháp,6,25336 - 31247 - 52158
2025-04-27,MN,Đồng Tháp,7,50013 - 32690 - 50672 - 44672
2025-04-27,MN,Đồng Tháp,8,55103
2025-04-27,MN,Cà Mau,ĐB,02379
2025-04-27,MN,Cà Mau,1,84108
2025-04-27,MN,Cà Mau,2,31397
2025-04-27,MN,Cà Mau,3,91820 - 07407 - 63102 - 03179 - 30591 - 58703
2025-04-27,MN,Cà Mau,4,30115 - 02067 - 41280 - 45506 - 29170 - 12882
2025-04-27,MN,Cà Mau,5,15164 - 71001 - 91089
2025-04-27,MN,Cà Mau,6,61780 - 19340 - 92337
2025-04-27,MN,Cà Mau,7,77245 - 65748 - 63584 - 08316
2025-04-27,MN,Cà Mau,8,91240
2025-04-28,MB,Hà Nội,ĐB,81744
2025-04-28,MB,Hà Nội,1,10317
2025-04-28,MB,Hà Nội,2,38374
2025-04-28,MB,Hà Nội,3,01551 - 09525 - 94118 - 97746 - 71087 - 09229
2025-04-28,MB,Hà Nội,4,65744 - 51782 - 41418 - 94009 - 80431 - 64883
2025-04-28,MB,Hà Nội,5,76560 - 60751 - 17383
2025-04-28,MB,Hà Nội,6,66818 - 00654 - 83349
2025-04-28,MB,Hà Nội,7,79676 - 40378 - 05668 - 97972
2025-04-28,MT,Đà Nẵng,ĐB,74232
2025-04-28,MT,Đà Nẵng,1,33787
2025-04-28,MT,Đà Nẵng,2,84863
2025-04-28,MT,Đà Nẵng,3,41350 - 91191 - 11070 - 48736 - 62584 - 56368
2025-04-28,MT,Đà Nẵng,4,92588 - 81219 - 67995 - 45300 - 09545 - 95045
2025-04-28,MT,Đà Nẵng,5,14599 - 16936 - 03820
2025-04-28,MT,Đà Nẵng,6,42468 - 85051 - 05852
2025-04-28,MT,Đà Nẵng,7,90724 - 19734 - 53489 - 50268
2025-04-28,MT,Đà Nẵng,8,48481
2025-04-28,MT,Khánh Hòa,ĐB,66869
2025-04-28,MT,Khánh Hòa,1,18809
2025-04-28,MT,Khánh Hòa,2,81470
2025-04-28,MT,Khánh Hòa,3,77110 - 95139 - 06078 - 86791 - 99855 - 14569
2025-04-28,MT,Khánh Hòa,4,55773 - 95073 - 40415 - 25357 - 44620 - 09201
2025-04-28,MT,Khánh Hòa,5,90554 - 31123 - 62677
2025-04-28,MT,Khánh Hòa,6,28410 - 52890 - 80548
2025-04-28,MT,Khánh Hòa,7,25773 - 93999 - 08022 - 28894
2025-04-28,MT,Khánh Hòa,8,11966
2025-04-28,MN,TP. HCM,ĐB,33772
2025-04-28,MN,TP. HCM,1,91437
2025-04-28,MN,TP. HCM,2,81322
2025-04-28,MN,TP. HCM,3,26940 - 71541 - 33659 - 42552 - 03490 - 97872
2025-04-28,MN,TP. HCM,4,30532 - 02795 - 52498 - 41662 - 34435 - 38102
2025-04-28,MN,TP. HCM,5,76131 - 24576 - 28937
2025-04-28,MN,TP. HCM,6,36317 - 46082 - 16582
2025-04-28,MN,TP. HCM,7,98681 - 81377 - 20400 - 84104
2025-04-28,MN,TP. HCM,8,29126
2025-04-28,MN,Đồng Tháp,ĐB,57779
2025-04-28,MN,Đồng Tháp,1,12665
2025-04-28,MN,Đồng Tháp,2,00871
2025-04-28,MN,Đồng Tháp,3,20682 - 59438 - 88452 - 49329 - 93499 - 51773
2025-04-28,MN,Đồng Tháp,4,13533 - 65545 - 34750 - 32320 - 00450 - 14277
2025-04-28,MN,Đồng Tháp,5,68680 - 45140 - 86215
2025-04-28,MN,Đồng Tháp,6,02216 - 98651 - 39447
2025-04-28,MN,Đồng Tháp,7,27468 - 58154 - 56912 - 84602
2025-04-28,MN,Đồng Tháp,8,84760
2025-04-28,MN,Cà Mau,ĐB,05184
2025-04-28,MN,Cà Mau,1,71743
2025-04-28,MN,Cà Mau,2,62464
2025-04-28,MN,Cà Mau,3,70198 - 32572 - 66824 - 83127 - 33580 - 66553
2025-04-28,MN,Cà Mau,4,77721 - 41447 - 89518 - 51223 - 62943 - 86979
2025-04-28,MN,Cà Mau,5,85914 - 16631 - 26406
2025-04-28,MN,Cà Mau,6,52504 - 45203 - 80011
2025-04-28,MN,Cà Mau,7,55130 - 64662 - 83048 - 63726
2025-04-28,MN,Cà Mau,8,32965
2025-04-29,MB,Hà Nội,ĐB,64008
2025-04-29,MB,Hà Nội,1,95591
2025-04-29,MB,Hà Nội,2,11191
2025-04-29,MB,Hà Nội,3,58416 - 70049 - 47462 - 36100 - 89426 - 33077
2025-04-29,MB,Hà Nội,4,98569 - 20121 - 69412 - 80604 - 62185 - 68272
2025-04-29,MB,Hà Nội,5,44869 - 27752 - 14623
2025-04-29,MB,Hà Nội,6,04838 - 41465 - 87215
2025-04-29,MB,Hà Nội,7,29502 - 42132 - 87009 - 51417
2025-04-29,MT,Đà Nẵng,ĐB,36409
2025-04-29,MT,Đà Nẵng,1,51478
2025-04-29,MT,Đà Nẵng,2,32048
2025-04-29,MT,Đà Nẵng,3,32305 - 35601 - 05895 - 54897 - 75366 - 63563
2025-04-29,MT,Đà Nẵng,4,79361 - 54256 - 62652 - 89967 - 19425 - 25345
2025-04-29,MT,Đà Nẵng,5,34126 - 73742 - 11467
2025-04-29,MT,Đà Nẵng,6,52032 - 77982 - 62265
2025-04-29,MT,Đà Nẵng,7,95531 - 76411 - 96852 - 13479
2025-04-29,MT,Đà Nẵng,8,12734
2025-04-29,MT,Khánh Hòa,ĐB,02779
2025-04-29,MT,Khánh Hòa,1,59510
2025-04-29,MT,Khánh Hòa,2,95729
2025-04-29,MT,Khánh Hòa,3,89893 - 34154 - 99653 - 95294 - 11669 - 53810
2025-04-29,MT,Khánh Hòa,4,29748 - 33430 - 71828 - 28458 - 07006 - 42539
2025-04-29,MT,Khánh Hòa,5,90810 - 72754 - 35646
2025-04-29,MT,Khánh Hòa,6,09752 - 63650 - 76869
2025-04-29,MT,Khánh Hòa,7,01314 - 35988 - 98983 - 78052
2025-04-29,MT,Khánh Hòa,8,51484
2025-04-29,MN,TP. HCM,ĐB,71283
2025-04-29,MN,TP. HCM,1,21810
2025-04-29,MN,TP. HCM,2,58621
2025-04-29,MN,TP. HCM,3,54744 - 02224 - 83637 - 68659 - 47819 - 73292
2025-04-29,MN,TP. HCM,4,28008 - 59424 - 82751 - 25466 - 87268 - 30940
2025-04-29,MN,TP. HCM,5,52013 - 63261 - 33883
2025-04-29,MN,TP. HCM,6,20756 - 02472 - 41699
2025-04-29,MN,TP. HCM,7,58156 - 51939 - 41761 - 54902
2025-04-29,MN,TP. HCM,8,96391
2025-04-29,MN,Đồng Tháp,ĐB,12314
2025-04-29,MN,Đồng Tháp,1,22064
2025-04-29,MN,Đồng Tháp,2,54460
2025-04-29,MN,Đồng Tháp,3,71144 - 57100 - 00521 - 87160 - 44144 - 12048
