Date,Region,Province,Prize,Numbers
2026-07-08,MN,Cà Mau,8,35975
2026-07-09,MB,Hà Nội,ĐB,71665
2026-07-09,MB,Hà Nội,1,47510
2026-07-09,MB,Hà Nội,2,85859
2026-07-09,MB,Hà Nội,3,80055 - 71532 - 26522 - 91178 - 10169 - 23704
2026-07-09,MB,Hà Nội,4,37555 - 68334 - 06514 - 74064 - 76264 - 31398
2026-07-09,MB,Hà Nội,5,46666 - 99785 - 25985
2026-07-09,MB,Hà Nội,6,86580 - 48436 - 80004
2026-07-09,MB,Hà Nội,7,67710 - 38297 - 88824 - 67974
2026-07-09,MT,Đà Nẵng,ĐB,36431
2026-07-09,MT,Đà Nẵng,1,67499
2026-07-09,MT,Đà Nẵng,2,32007
2026-07-09,MT,Đà Nẵng,3,02137 - 55395 - 57804 - 35677 - 25466 - 45771
2026-07-09,MT,Đà Nẵng,4,16489 - 66085 - 05518 - 35667 - 80455 - 69062
2026-07-09,MT,Đà Nẵng,5,80269 - 29755 - 48709
2026-07-09,MT,Đà Nẵng,6,54814 - 68924 - 66287
2026-07-09,MT,Đà Nẵng,7,22382 - 36758 - 81158 - 97365
2026-07-09,MT,Đà Nẵng,8,78889
2026-07-09,MT,Khánh Hòa,ĐB,53975
2026-07-09,MT,Khánh Hòa,1,82005
2026-07-09,MT,Khánh Hòa,2,18832
2026-07-09,MT,Khánh Hòa,3,74496 - 61669 - 35189 - 48621 - 85251 - 49085
2026-07-09,MT,Khánh Hòa,4,26495 - 86559 - 85638 - 45036 - 97707 - 04097
2026-07-09,MT,Khánh Hòa,5,90131 - 63899 - 43772
2026-07-09,MT,Khánh Hòa,6,27789 - 92472 - 96378
2026-07-09,MT,Khánh Hòa,7,72277 - 01267 - 12329 - 45537
2026-07-09,MT,Khánh Hòa,8,10385
2026-07-09,MN,TP. HCM,ĐB,56093
2026-07-09,MN,TP. HCM,1,56520
2026-07-09,MN,TP. HCM,2,15378
2026-07-09,MN,TP. HCM,3,38040 - 62252 - 21268 - 88492 - 77908 - 70571
2026-07-09,MN,TP. HCM,4,90556 - 75498 - 13446 - 01340 - 17689 - 83167
2026-07-09,MN,TP. HCM,5,40018 - 10484 - 74349
2026-07-09,MN,TP. HCM,6,21703 - 13000 - 10486
2026-07-09,MN,TP. HCM,7,04045 - 23750 - 18889 - 25589
2026-07-09,MN,TP. HCM,8,21355
2026-07-09,MN,Đồng Tháp,ĐB,17829
2026-07-09,MN,Đồng Tháp,1,10975
2026-07-09,MN,Đồng Tháp,2,32033
2026-07-09,MN,Đồng Tháp,3,95545 - 63448 - 06582 - 89112 - 64826 - 92218
2026-07-09,MN,Đồng Tháp,4,70982 - 57571 - 17860 - 22373 - 23961 - 47527
2026-07-09,MN,Đồng Tháp,5,65787 - 81608 - 17552
2026-07-09,MN,Đồng Tháp,6,82614 - 09260 - 32123
2026-07-09,MN,Đồng Tháp,7,45477 - 99011 - 29805 - 31197
2026-07-09,MN,Đồng Tháp,8,30562
2026-07-09,MN,Cà Mau,ĐB,52357
2026-07-09,MN,Cà Mau,1,93843
2026-07-09,MN,Cà Mau,2,88812
2026-07-09,MN,Cà Mau,3,71665 - 43091 - 34804 - 16388 - 76961 - 04755
2026-07-09,MN,Cà Mau,4,11732 - 92916 - 68244 - 83961 - 93178 - 29739
2026-07-09,MN,Cà Mau,5,16362 - 99456 - 91381
2026-07-09,MN,Cà Mau,6,63024 - 67423 - 67014
2026-07-09,MN,Cà Mau,7,19802 - 64293 - 66956 - 25168
2026-07-09,MN,Cà Mau,8,14451
2026-07-10,MB,Hà Nội,ĐB,76803
2026-07-10,MB,Hà Nội,1,46648
2026-07-10,MB,Hà Nội,2,98876
2026-07-10,MB,Hà Nội,3,51713 - 12513 - 86798 - 45882 - 11189 - 34213
2026-07-10,MB,Hà Nội,4,75638 - 06548 - 05334 - 01218 - 76875 - 54516
2026-07-10,MB,Hà Nội,5,87014 - 85552 - 57612
2026-07-10,MB,Hà Nội,6,80228 - 15477 - 56711
2026-07-10,MB,Hà Nội,7,60550 - 87940 - 99675 - 83968
2026-07-10,MT,Đà Nẵng,ĐB,36646
2026-07-10,MT,Đà Nẵng,1,58496
2026-07-10,MT,Đà Nẵng,2,43576
2026-07-10,MT,Đà Nẵng,3,20038 - 92661 - 67236 - 99122 - 40783 - 29509
2026-07-10,MT,Đà Nẵng,4,71573 - 44590 - 49907 - 72418 - 26581 - 27654
2026-07-10,MT,Đà Nẵng,5,04556 - 82480 - 00070
2026-07-10,MT,Đà Nẵng,6,13163 - 93748 - 89405
2026-07-10,MT,Đà Nẵng,7,01464 - 57782 - 06333 - 77320
2026-07-10,MT,Đà Nẵng,8,43411
2026-07-10,MT,Khánh Hòa,ĐB,27170
2026-07-10,MT,Khánh Hòa,1,10062
2026-07-10,MT,Khánh Hòa,2,34842
2026-07-10,MT,Khánh Hòa,3,08075 - 46485 - 53994 - 57359 - 82224 - 70092
2026-07-10,MT,Khánh Hòa,4,31861 - 97847 - 16687 - 32915 - 44288 - 85823
2026-07-10,MT,Khánh Hòa,5,24562 - 70856 - 36034
2026-07-10,MT,Khánh Hòa,6,21258 - 60295 - 22707
2026-07-10,MT,Khánh Hòa,7,90318 - 90832 - 68831 - 46652
2026-07-10,MT,Khánh Hòa,8,06113
2026-07-10,MN,TP. HCM,ĐB,63554
2026-07-10,MN,TP. HCM,1,56119
2026-07-10,MN,TP. HCM,2,20086
2026-07-10,MN,TP. HCM,3,01562 - 85087 - 85666 - 11251 - 65150 - 03083
2026-07-10,MN,TP. HCM,4,74308 - 91356 - 19296 - 90960 - 55787 - 13447
2026-07-10,MN,TP. HCM,5,36207 - 32583 - 98509
2026-07-10,MN,TP. HCM,6,18348 - 02777 - 99851
2026-07-10,MN,TP. HCM,7,71606 - 30733 - 61545 - 31375
2026-07-10,MN,TP. HCM,8,94858
2026-07-10,MN,Đồng Tháp,ĐB,76007
2026-07-10,MN,Đồng Tháp,1,66749
2026-07-10,MN,Đồng Tháp,2,01237
2026-07-10,MN,Đồng Tháp,3,27796 - 49933 - 29562 - 53671 - 24566 - 29394
2026-07-10,MN,Đồng Tháp,4,62408 - 70082 - 42981 - 79699 - 15525 - 86248
2026-07-10,MN,Đồng Tháp,5,79002 - 34784 - 89233
2026-07-10,MN,Đồng Tháp,6,39946 - 91613 - 98204
2026-07-10,MN,Đồng Tháp,7,76418 - 04861 - 97829 - 29435
2026-07-10,MN,Đồng Tháp,8,23711
2026-07-10,MN,Cà Mau,ĐB,48062
2026-07-10,MN,Cà Mau,1,45823
2026-07-10,MN,Cà Mau,2,54597
2026-07-10,MN,Cà Mau,3,86542 - 44342 - 39516 - 24563 - 15967 - 23364
2026-07-10,MN,Cà Mau,4,81260 - 95550 - 31131 - 36924 - 28224 - 89814
2026-07-10,MN,Cà Mau,5,01874 - 39769 - 49077
2026-07-10,MN,Cà Mau,6,51146 - 42606 - 21482
2026-07-10,MN,Cà Mau,7,70415 - 75343 - 12386 - 48394
2026-07-10,MN,Cà Mau,8,81588
2026-07-11,MB,Hà Nội,ĐB,32835
2026-07-11,MB,Hà Nội,1,42248
2026-07-11,MB,Hà Nội,2,50444
2026-07-11,MB,Hà Nội,3,37932 - 61828 - 50760 - 21764 - 14125 - 20066
2026-07-11,MB,Hà Nội,4,37242 - 79640 - 47327 - 78377 - 55077 - 00309
2026-07-11,MB,Hà Nội,5,22968 - 18524 - 47123
2026-07-11,MB,Hà Nội,6,22282 - 35187 - 84705
2026-07-11,MB,Hà Nội,7,42989 - 26264 - 12227 - 93583
2026-07-11,MT,Đà Nẵng,ĐB,56724
2026-07-11,MT,Đà Nẵng,1,96319
2026-07-11,MT,Đà Nẵng,2,48762
2026-07-11,MT,Đà Nẵng,3,74833 - 42618 - 47939 - 21306 - 13162 - 28364
2026-07-11,MT,Đà Nẵng,4,94274 - 58432 - 48376 - 21042 - 89135 - 88053
2026-07-11,MT,Đà Nẵng,5,52947 - 32863 - 12177
2026-07-11,MT,Đà Nẵng,6,16524 - 45690 - 87900
2026-07-11,MT,Đà Nẵng,7,20810 - 88851 - 48391 - 06007
2026-07-11,MT,Đà Nẵng,8,80141
2026-07-11,MT,Khánh Hòa,ĐB,63596
2026-07-11,MT,Khánh Hòa,1,68633
2026-07-11,MT,Khánh Hòa,2,86711
2026-07-11,MT,Khánh Hòa,3,35583 - 00125 - 86323 - 69821 - 06400 - 66669
2026-07-11,MT,Khánh Hòa,4,80962 - 23213 - 94409 - 71478 - 01308 - 54980
2026-07-11,MT,Khánh Hòa,5,84981 - 19524 - 45219
2026-07-11,MT,Khánh Hòa,6,51515 - 11108 - 33586
2026-07-11,MT,Khánh Hòa,7,99934 - 97993 - 22207 - 14162
2026-07-11,MT,Khánh Hòa,8,75548
2026-07-11,MN,TP. HCM,ĐB,14207
2026-07-11,MN,TP. HCM,1,12507
2026-07-11,MN,TP. HCM,2,16471
2026-07-11,MN,TP. HCM,3,85894 - 24478 - 55712 - 01457 - 16800 - 96408
2026-07-11,MN,TP. HCM,4,29687 - 48890 - 75014 - 80200 - 51514 - 26249
2026-07-11,MN,TP. HCM,5,13302 - 87987 - 56706
2026-07-11,MN,TP. HCM,6,02610 - 71958 - 37654
2026-07-11,MN,TP. HCM,7,50744 - 97947 - 21516 - 08324
2026-07-11,MN,TP. HCM,8,42814
2026-07-11,MN,Đồng Tháp,ĐB,07915
2026-07-11,MN,Đồng Tháp,1,67655
2026-07-11,MN,Đồng Tháp,2,09179
2026-07-11,MN,Đồng Tháp,3,44247 - 31267 - 05533 - 69014 - 25250 - 53538
2026-07-11,MN,Đồng Tháp,4,19954 - 52115 - 53013 - 05284 - 54723 - 45131
2026-07-11,MN,Đồng Tháp,5,15411 - 16963 - 36523
2026-07-11,MN,Đồng Tháp,6,79853 - 34470 - 92164
2026-07-11,MN,Đồng Tháp,7,66848 - 84321 - 65664 - 52606
2026-07-11,MN,Đồng Tháp,8,15272
2026-07-11,MN,Cà Mau,ĐB,40664
2026-07-11,MN,Cà Mau,1,78003
2026-07-11,MN,Cà Mau,2,41854
2026-07-11,MN,Cà Mau,3,30814 - 74281 - 48134 - 63822 - 55133 - 19878
2026-07-11,MN,Cà Mau,4,59666 - 21957 - 49435 - 16647 - 31412 - 24675
2026-07-11,MN,Cà Mau,5,85990 - 24225 - 58208
2026-07-11,MN,Cà Mau,6,68377 - 60572 - 20756
2026-07-11,MN,Cà Mau,7,55054 - 68569 - 74143 - 16788
2026-07-11,MN,Cà Mau,8,43488
2026-07-12,MB,Hà Nội,ĐB,93899
2026-07-12,MB,Hà Nội,1,67667
2026-07-12,MB,Hà Nội,2,17490
2026-07-12,MB,Hà Nội,3,13153 - 95659 - 42471 - 78856 - 10360 - 45467
2026-07-12,MB,Hà Nội,4,31004 - 57288 - 26407 - 04284 - 57696 - 54321
2026-07-12,MB,Hà Nội,5,65168 - 97122 - 09751
2026-07-12,MB,Hà Nội,6,97508 - 97685 - 19072
2026-07-12,MB,Hà Nội,7,98563 - 17654 - 18787 - 18053
2026-07-12,MT,Đà Nẵng,ĐB,77736
2026-07-12,MT,Đà Nẵng,1,60818
2026-07-12,MT,Đà Nẵng,2,77185
2026-07-12,MT,Đà Nẵng,3,65720 - 99886 - 42249 - 23288 - 09617 - 03804
2026-07-12,MT,Đà Nẵng,4,27395 - 40824 - 74705 - 64462 - 00258 - 84041
2026-07-12,MT,Đà Nẵng,5,59081 - 04090 - 17057
2026-07-12,MT,Đà Nẵng,6,90252 - 04680 - 22217
2026-07-12,MT,Đà Nẵng,7,49179 - 49004 - 28807 - 02049
2026-07-12,MT,Đà Nẵng,8,57985
2026-07-12,MT,Khánh Hòa,ĐB,00240
2026-07-12,MT,Khánh Hòa,1,69325
2026-07-12,MT,Khánh Hòa,2,26167
2026-07-12,MT,Khánh Hòa,3,62681 - 93042 - 74149 - 98602 - 98739 - 36817
2026-07-12,MT,Khánh Hòa,4,61105 - 52204 - 92438 - 29818 - 49718 - 88280
2026-07-12,MT,Khánh Hòa,5,26618 - 06488 - 66811
2026-07-12,MT,Khánh Hòa,6,37053 - 09962 - 46245
2026-07-12,MT,Khánh Hòa,7,10777 - 79746 - 72203 - 44234
2026-07-12,MT,Khánh Hòa,8,27614
2026-07-12,MN,TP. HCM,ĐB,48786
2026-07-12,MN,TP. HCM,1,06567
2026-07-12,MN,TP. HCM,2,62090
2026-07-12,MN,TP. HCM,3,37525 - 47756 - 11158 - 83977 - 67171 - 59577
2026-07-12,MN,TP. HCM,4,27591 - 67339 - 99567 - 49936 - 18637 - 63974
2026-07-12,MN,TP. HCM,5,05313 - 27425 - 49228
2026-07-12,MN,TP. HCM,6,70047 - 41533 - 32679
2026-07-12,MN,TP. HCM,7,38286 - 40144 - 01112 - 99592
2026-07-12,MN,TP. HCM,8,35124
2026-07-12,MN,Đồng Tháp,ĐB,87608
2026-07-12,MN,Đồng Tháp,1,64355
2026-07-12,MN,Đồng Tháp,2,18409
2026-07-12,MN,Đồng Tháp,3,01165 - 48511 - 87747 - 21139 - 19397 - 84500
2026-07-12,MN,Đồng Tháp,4,71691 - 38588 - 95253 - 02144 - 25184 - 33298
2026-07-12,MN,Đồng Tháp,5,55868 - 18842 - 11815
2026-07-12,MN,Đồng Tháp,6,06684 - 22692 - 05750
2026-07-12,MN,Đồng Tháp,7,88857 - 53750 - 11695 - 94341
2026-07-12,MN,Đồng Tháp,8,08405
2026-07-12,MN,Cà Mau,ĐB,70653
2026-07-12,MN,Cà Mau,1,91002
2026-07-12,MN,Cà Mau,2,72851
2026-07-12,MN,Cà Mau,3,76377 - 70709 - 42440 - 46560 - 30935 - 62568
2026-07-12,MN,Cà Mau,4,27608 - 34012 - 17395 - 66629 - 44829 - 08598
2026-07-12,MN,Cà Mau,5,77638 - 95273 - 37618
2026-07-12,MN,Cà Mau,6,84834 - 45823 - 18171
2026-07-12,MN,Cà Mau,7,84496 - 39565 - 29795 - 43328
2026-07-12,MN,Cà Mau,8,91272
2026-07-13,MB,Hà Nội,ĐB,83812
2026-07-13,MB,Hà Nội,1,71394
2026-07-13,MB,Hà Nội,2,03317
2026-07-13,MB,Hà Nội,3,85576 - 99092 - 16581 - 65512 - 67711 - 82284
2026-07-13,MB,Hà Nội,4,27310 - 19397 - 58200 - 23602 - 66120 - 73208
2026-07-13,MB,Hà Nội,5,18750 - 76978 - 13614
2026-07-13,MB,Hà Nội,6,55355 - 80402 - 28417
2026-07-13,MB,Hà Nội,7,04174 - 69432 - 60888 - 05001
2026-07-13,MT,Đà Nẵng,ĐB,78520
2026-07-13,MT,Đà Nẵng,1,60979
2026-07-13,MT,Đà Nẵng,2,24463
2026-07-13,MT,Đà Nẵng,3,14795 - 67734 - 82800 - 22091 - 09470 - 80495
2026-07-13,MT,Đà Nẵng,4,08715 - 00332 - 02983 - 50832 - 49200 - 59863
2026-07-13,MT,Đà Nẵng,5,43894 - 24165 - 24771
2026-07-13,MT,Đà Nẵng,6,90782 - 80227 - 33870
2026-07-13,MT,Đà Nẵng,7,83801 - 44844 - 96357 - 14684
2026-07-13,MT,Đà Nẵng,8,12717
2026-07-13,MT,Khánh Hòa,ĐB,42538
2026-07-13,MT,Khánh Hòa,1,20287
2026-07-13,MT,Khánh Hòa,2,02216
2026-07-13,MT,Khánh Hòa,3,57117 - 05855 - 84478 - 53557 - 34352 - 58819
2026-07-13,MT,Khánh Hòa,4,46511 - 13941 - 63499 - 87478 - 65215 - 36012
2026-07-13,MT,Khánh Hòa,5,48709 - 77787 - 68466
2026-07-13,MT,Khánh Hòa,6,71155 - 04708 - 17106
2026-07-13,MT,Khánh Hòa,7,47551 - 56158 - 31865 - 57969
2026-07-13,MT,Khánh Hòa,8,81479
2026-07-13,MN,TP. HCM,ĐB,24169
2026-07-13,MN,TP. HCM,1,68207
2026-07-13,MN,TP. HCM,2,63637
2026-07-13,MN,TP. HCM,3,08743 - 15050 - 83417 - 24143 - 48536 - 02012
2026-07-13,MN,TP. HCM,4,22764 - 48769 - 09829 - 14334 - 02361 - 41284
2026-07-13,MN,TP. HCM,5,07780 - 92734 - 15755
2026-07-13,MN,TP. HCM,6,86374 - 92341 - 60456
2026-07-13,MN,TP. HCM,7,37912 - 44666 - 93970 - 68655
2026-07-13,MN,TP. HCM,8,87962
2026-07-13,MN,Đồng Tháp,ĐB,81883
2026-07-13,MN,Đồng Tháp,1,09296
2026-07-13,MN,Đồng Tháp,2,48472
2026-07-13,MN,Đồng Tháp,3,09697 - 63879 - 10323 - 93458 - 76393 - 09548
2026-07-13,MN,Đồng Tháp,4,62688 - 55161 - 47184 - 74287 - 33212 - 22595
2026-07-13,MN,Đồng Tháp,5,05586 - 42212 - 63052
2026-07-13,MN,Đồng Tháp,6,38523 - 42568 - 33418
2026-07-13,MN,Đồng Tháp,7,90149 - 37986 - 58088 - 32874
2026-07-13,MN,Đồng Tháp,8,69798
2026-07-13,MN,Cà Mau,ĐB,63585
2026-07-13,MN,Cà Mau,1,04959
2026-07-13,MN,Cà Mau,2,17398
2026-07-13,MN,Cà Mau,3,24045 - 23948 - 11437 - 28599 - 41283 - 82385
2026-07-13,MN,Cà Mau,4,04331 - 26354 - 38905 - 60631 - 10821 - 25324
2026-07-13,MN,Cà Mau,5,56218 - 41641 - 34459
2026-07-13,MN,Cà Mau,6,58641 - 56146 - 73446
2026-07-13,MN,Cà Mau,7,90902 - 45566 - 85634 - 82437
2026-07-13,MN,Cà Mau,8,83971
2026-07-14,MB,Hà Nội,ĐB,09466
2026-07-14,MB,Hà Nội,1,48556
2026-07-14,MB,Hà Nội,2,82628
2026-07-14,MB,Hà Nội,3,44252 - 17347 - 66280 - 38468 - 53598 - 43874
2026-07-14,MB,Hà Nội,4,23553 - 33371 - 76587 - 24499 - 67545 - 38228
2026-07-14,MB,Hà Nội,5,20886 - 57827 - 73495
2026-07-14,MB,Hà Nội,6,71869 - 05617 - 09855
2026-07-14,MB,Hà Nội,7,82906 - 57370 - 81343 - 82445
2026-07-14,MT,Đà Nẵng,ĐB,04351
2026-07-14,MT,Đà Nẵng,1,34188
2026-07-14,MT,Đà Nẵng,2,94994
2026-07-14,MT,Đà Nẵng,3,98367 - 68808 - 13912 - 39864 - 73540 - 16159
2026-07-14,MT,Đà Nẵng,4,30442 - 06195 - 17566 - 68312 - 97942 - 53215
2026-07-14,MT,Đà Nẵng,5,17490 - 09264 - 93876
2026-07-14,MT,Đà Nẵng,6,75477 - 26731 - 24511
2026-07-14,MT,Đà Nẵng,7,17288 - 67410 - 06297 - 72032
2026-07-14,MT,Đà Nẵng,8,37629
2026-07-14,MT,Khánh Hòa,ĐB,01588
2026-07-14,MT,Khánh Hòa,1,10882
2026-07-14,MT,Khánh Hòa,2,04248
2026-07-14,MT,Khánh Hòa,3,81024 - 45176 - 13331 - 67707 - 48820 - 88465
2026-07-14,MT,Khánh Hòa,4,17444 - 83408 - 26145 - 05502 - 26616 - 21880
2026-07-14,MT,Khánh Hòa,5,28873 - 21575 - 12028
2026-07-14,MT,Khánh Hòa,6,02067 - 14247 - 32815
2026-07-14,MT,Khánh Hòa,7,83185 - 09391 - 09813 - 63483
2026-07-14,MT,Khánh Hòa,8,08411
2026-07-14,MN,TP. HCM,ĐB,64088
2026-07-14,MN,TP. HCM,1,03874
2026-07-14,MN,TP. HCM,2,82972
2026-07-14,MN,TP. HCM,3,28415 - 77263 - 95036 - 52184 - 08722 - 19189
2026-07-14,MN,TP. HCM,4,55632 - 74787 - 15617 - 79865 - 86130 - 57475
2026-07-14,MN,TP. HCM,5,65211 - 65205 - 29457
2026-07-14,MN,TP. HCM,6,51360 - 28629 - 45532
2026-07-14,MN,TP. HCM,7,05120 - 70521 - 73378 - 73702
2026-07-14,MN,TP. HCM,8,24170
2026-07-14,MN,Đồng Tháp,ĐB,82681
2026-07-14,MN,Đồng Tháp,1,84767
2026-07-14,MN,Đồng Tháp,2,72949
2026-07-14,MN,Đồng Tháp,3,97514 - 58989 - 75495 - 04122 - 43695 - 59801
2026-07-14,MN,Đồng Tháp,4,81075 - 53662 - 73002 - 06886 - 59859 - 09590
2026-07-14,MN,Đồng Tháp,5,19351 - 77484 - 05293
2026-07-14,MN,Đồng Tháp,6,16735 - 90670 - 37347
2026-07-14,MN,Đồng Tháp,7,98835 - 62038 - 21344 - 82837
2026-07-14,MN,Đồng Tháp,8,60744
2026-07-14,MN,Cà Mau,ĐB,82003
2026-07-14,MN,Cà Mau,1,47266
2026-07-14,MN,Cà Mau,2,34931
2026-07-14,MN,Cà Mau,3,60245 - 78350 - 42490 - 53997 - 65977 - 01959
2026-07-14,MN,Cà Mau,4,55801 - 25609 - 76957 - 15273 - 93092 - 61470
2026-07-14,MN,Cà Mau,5,32389 - 56238 - 18859
2026-07-14,MN,Cà Mau,6,66765 - 03317 - 66726
2026-07-14,MN,Cà Mau,7,33338 - 86818 - 58056 - 68019
2026-07-14,MN,Cà Mau,8,70971
2026-07-15,MB,Hà Nội,ĐB,44034
2026-07-15,MB,Hà Nội,1,01373
2026-07-15,MB,Hà Nội,2,97410
2026-07-15,MB,Hà Nội,3,01784 - 08409 - 10702 - 17621 - 75312 - 75872
2026-07-15,MB,Hà Nội,4,87584 - 21249 - 38070 - 97413 - 90083 - 39042
2026-07-15,MB,Hà Nội,5,82281 - 49396 - 15488
2026-07-15,MB,Hà Nội,6,29776 - 54880 - 94926
2026-07-15,MB,Hà Nội,7,59029 - 46672 - 06696 - 51319
2026-07-15,MT,Đà Nẵng,ĐB,71610
2026-07-15,MT,Đà Nẵng,1,98425
2026-07-15,MT,Đà Nẵng,2,64218
2026-07-15,MT,Đà Nẵng,3,58833 - 81477 - 50839 - 77233 - 30269 - 25294
2026-07-15,MT,Đà Nẵng,4,92641 - 30399 - 18674 - 34740 - 67274 - 59366
2026-07-15,MT,Đà Nẵng,5,71558 - 33643 - 78578
2026-07-15,MT,Đà Nẵng,6,66718 - 34694 - 30043
2026-07-15,MT,Đà Nẵng,7,62280 - 64398 - 33260 - 18374
2026-07-15,MT,Đà Nẵng,8,54647
2026-07-15,MT,Khánh Hòa,ĐB,41616
2026-07-15,MT,Khánh Hòa,1,73730
2026-07-15,MT,Khánh Hòa,2,02478
2026-07-15,MT,Khánh Hòa,3,74278 - 05499 - 34894 - 43053 - 98423 - 22247
2026-07-15,MT,Khánh Hòa,4,02880 - 53444 - 32319 - 45825 - 37014 - 48649
2026-07-15,MT,Khánh Hòa,5,23363 - 32217 - 36522
2026-07-15,MT,Khánh Hòa,6,09794 - 24983 - 59394
2026-07-15,MT,Khánh Hòa,7,00020 - 02417 - 90215 - 27314
2026-07-15,MT,Khánh Hòa,8,52655
2026-07-15,MN,TP. HCM,ĐB,65277
2026-07-15,MN,TP. HCM,1,68854
2026-07-15,MN,TP. HCM,2,73776
2026-07-15,MN,TP. HCM,3,40709 - 25152 - 96054 - 26061 - 49303 - 20381
2026-07-15,MN,TP. HCM,4,17842 - 75871 - 50818 - 62987 - 04901 - 45687
2026-07-15,MN,TP. HCM,5,79436 - 13768 - 03416
2026-07-15,MN,TP. HCM,6,82446 - 40262 - 67704
2026-07-15,MN,TP. HCM,7,21769 - 14278 - 30365 - 02250
2026-07-15,MN,TP. HCM,8,80018
2026-07-15,MN,Đồng Tháp,ĐB,02712
2026-07-15,MN,Đồng Tháp,1,10727
2026-07-15,MN,Đồng Tháp,2,15576
2026-07-15,MN,Đồng Tháp,3,53155 - 46817 - 15471 - 73237 - 07784 - 23799
2026-07-15,MN,Đồng Tháp,4,03230 - 01143 - 49788 - 30776 - 10761 - 11048
2026-07-15,MN,Đồng Tháp,5,36021 - 62060 - 16489
2026-07-15,MN,Đồng Tháp,6,14188 - 23885 - 00519
2026-07-15,MN,Đồng Tháp,7,55587 - 20889 - 31542 - 85807
2026-07-15,MN,Đồng Tháp,8,11149
2026-07-15,MN,Cà Mau,ĐB,93940
2026-07-15,MN,Cà Mau,1,50439
2026-07-15,MN,Cà Mau,2,94643
2026-07-15,MN,Cà Mau,3,98663 - 52203 - 64208 - 94375 - 17968 - 42448
2026-07-15,MN,Cà Mau,4,64078 - 90268 - 03640 - 69253 - 69860 - 70642
2026-07-15,MN,Cà Mau,5,53097 - 27571 - 35030
2026-07-15,MN,Cà Mau,6,99599 - 48411 - 32326
2026-07-15,MN,Cà Mau,7,81801 - 94167 - 81925 - 70910
2026-07-15,MN,Cà Mau,8,32013
2026-07-16,MB,Hà Nội,ĐB,00807
2026-07-16,MB,Hà Nội,1,59326
2026-07-16,MB,Hà Nội,2,24555
2026-07-16,MB,Hà Nội,3,88810 - 01742 - 39445 - 82331 - 29662 - 30347
2026-07-16,MB,Hà Nội,4,95863 - 14742 - 52748 - 90814 - 75408 - 84250
2026-07-16,MB,Hà Nội,5,69449 - 16419 - 36354
2026-07-16,MB,Hà Nội,6,12463 - 78097 - 77278
2026-07-16,MB,Hà Nội,7,40093 - 74730 - 70237 - 62294
2026-07-16,MT,Đà Nẵng,ĐB,96152
2026-07-16,MT,Đà Nẵng,1,30748
2026-07-16,MT,Đà Nẵng,2,74277
2026-07-16,MT,Đà Nẵng,3,29153 - 24529 - 78911 - 05172 - 99315 - 62251
2026-07-16,MT,Đà Nẵng,4,78513 - 41005 - 97051 - 95273 - 66458 - 93120
2026-07-16,MT,Đà Nẵng,5,03809 - 50864 - 80243
2026-07-16,MT,Đà Nẵng,6,40277 - 29378 - 71560
2026-07-16,MT,Đà Nẵng,7,07869 - 21035 - 12721 - 83744
2026-07-16,MT,Đà Nẵng,8,70033
2026-07-16,MT,Khánh Hòa,ĐB,30399
2026-07-16,MT,Khánh Hòa,1,00604
2026-07-16,MT,Khánh Hòa,2,86411
2026-07-16,MT,Khánh Hòa,3,14565 - 00926 - 06242 - 90006 - 83772 - 45932
2026-07-16,MT,Khánh Hòa,4,00770 - 13686 - 91759 - 33406 - 14311 - 45188
2026-07-16,MT,Khánh Hòa,5,53738 - 86575 - 74516
2026-07-16,MT,Khánh Hòa,6,16535 - 02209 - 34175
2026-07-16,MT,Khánh Hòa,7,25591 - 60560 - 40877 - 37455
2026-07-16,MT,Khánh Hòa,8,00864
2026-07-16,MN,TP. HCM,ĐB,24079
2026-07-16,MN,TP. HCM,1,49143
2026-07-16,MN,TP. HCM,2,37568
2026-07-16,MN,TP. HCM,3,00550 - 48709 - 45046 - 89856 - 77798 - 21541
2026-07-16,MN,TP. HCM,4,97640 - 45781 - 92965 - 08124 - 34329 - 63248
2026-07-16,MN,TP. HCM,5,42927 - 02202 - 93716
2026-07-16,MN,TP. HCM,6,24213 - 41382 - 62676
2026-07-16,MN,TP. HCM,7,56580 - 24904 - 59317 - 47196
2026-07-16,MN,TP. HCM,8,80084
2026-07-16,MN,Đồng Tháp,ĐB,03438
2026-07-16,MN,Đồng Tháp,1,91104
2026-07-16,MN,Đồng Tháp,2,73953
2026-07-16,MN,Đồng Tháp,3,61158 - 44895 - 86342 - 03408 - 18520 - 13102
2026-07-16,MN,Đồng Tháp,4,90697 - 98771 - 61538 - 09175 - 61681 - 30688
2026-07-16,MN,Đồng Tháp,5,86449 - 66579 - 25850
2026-07-16,MN,Đồng Tháp,6,39011 - 78063 - 36895
2026-07-16,MN,Đồng Tháp,7,69605 - 64056 - 90887 - 92299
2026-07-16,MN,Đồng Tháp,8,75667
2026-07-16,MN,Cà Mau,ĐB,79510
2026-07-16,MN,Cà Mau,1,69830
2026-07-16,MN,Cà Mau,2,39477
2026-07-16,MN,Cà Mau,3,66803 - 13251 - 33028 - 77091 - 75977 - 55612
2026-07-16,MN,Cà Mau,4,34090 - 77340 - 79223 - 66035 - 66345 - 38000
2026-07-16,MN,Cà Mau,5,11985 - 16621 - 79341
2026-07-16,MN,Cà Mau,6,26209 - 97670 - 75759
