Date,Region,Province,Prize,Numbers
2026-01-23,MN,TP. HCM,1,96184
2026-01-23,MN,TP. HCM,2,89122
2026-01-23,MN,TP. HCM,3,07309 - 08078 - 60436 - 53140 - 52548 - 92582
2026-01-23,MN,TP. HCM,4,60158 - 95233 - 61784 - 41448 - 70440 - 61897
2026-01-23,MN,TP. HCM,5,81309 - 47989 - 49341
2026-01-23,MN,TP. HCM,6,88360 - 40804 - 92864
2026-01-23,MN,TP. HCM,7,09943 - 92821 - 88133 - 67090
2026-01-23,MN,TP. HCM,8,82509
2026-01-23,MN,Đồng Tháp,ĐB,99553
2026-01-23,MN,Đồng Tháp,1,22578
2026-01-23,MN,Đồng Tháp,2,74551
2026-01-23,MN,Đồng Tháp,3,06595 - 87774 - 89609 - 68529 - 34164 - 72021
2026-01-23,MN,Đồng Tháp,4,74778 - 92010 - 04132 - 51265 - 89373 - 01774
2026-01-23,MN,Đồng Tháp,5,07716 - 22527 - 96257
2026-01-23,MN,Đồng Tháp,6,02030 - 19754 - 79623
2026-01-23,MN,Đồng Tháp,7,21616 - 26932 - 88372 - 74845
2026-01-23,MN,Đồng Tháp,8,76258
2026-01-23,MN,Cà Mau,ĐB,15602
2026-01-23,MN,Cà Mau,1,25957
2026-01-23,MN,Cà Mau,2,43836
2026-01-23,MN,Cà Mau,3,51599 - 46588 - 88294 - 47927 - 51996 - 94982
2026-01-23,MN,Cà Mau,4,63542 - 63696 - 60341 - 31408 - 72192 - 30251
2026-01-23,MN,Cà Mau,5,76926 - 19183 - 73699
2026-01-23,MN,Cà Mau,6,61768 - 50228 - 33452
2026-01-23,MN,Cà Mau,7,24995 - 23021 - 73924 - 04407
2026-01-23,MN,Cà Mau,8,93866
2026-01-24,MB,Hà Nội,ĐB,48367
2026-01-24,MB,Hà Nội,1,66200
2026-01-24,MB,Hà Nội,2,57346
2026-01-24,MB,Hà Nội,3,76988 - 98863 - 35680 - 21471 - 35737 - 30318
2026-01-24,MB,Hà Nội,4,37612 - 49100 - 34438 - 29408 - 41106 - 39652
2026-01-24,MB,Hà Nội,5,83352 - 18190 - 69208
2026-01-24,MB,Hà Nội,6,64697 - 20399 - 22384
2026-01-24,MB,Hà Nội,7,01671 - 48202 - 84316 - 46772
2026-01-24,MT,Đà Nẵng,ĐB,59919
2026-01-24,MT,Đà Nẵng,1,34831
2026-01-24,MT,Đà Nẵng,2,04668
2026-01-24,MT,Đà Nẵng,3,66103 - 85442 - 61140 - 29833 - 00208 - 64314
2026-01-24,MT,Đà Nẵng,4,65745 - 79290 - 02937 - 84813 - 30074 - 56716
2026-01-24,MT,Đà Nẵng,5,10851 - 29603 - 81135
2026-01-24,MT,Đà Nẵng,6,79665 - 13173 - 12321
2026-01-24,MT,Đà Nẵng,7,75118 - 74649 - 56115 - 01850
2026-01-24,MT,Đà Nẵng,8,83724
2026-01-24,MT,Khánh Hòa,ĐB,43455
2026-01-24,MT,Khánh Hòa,1,39908
2026-01-24,MT,Khánh Hòa,2,16263
2026-01-24,MT,Khánh Hòa,3,00902 - 20381 - 92167 - 14609 - 20576 - 93669
2026-01-24,MT,Khánh Hòa,4,51533 - 52974 - 72621 - 50687 - 38713 - 42588
2026-01-24,MT,Khánh Hòa,5,26590 - 23282 - 85463
2026-01-24,MT,Khánh Hòa,6,50529 - 49469 - 61234
2026-01-24,MT,Khánh Hòa,7,06747 - 90439 - 04439 - 42987
2026-01-24,MT,Khánh Hòa,8,34534
2026-01-24,MN,TP. HCM,ĐB,76771
2026-01-24,MN,TP. HCM,1,89487
2026-01-24,MN,TP. HCM,2,53804
2026-01-24,MN,TP. HCM,3,59492 - 85420 - 47034 - 83072 - 39418 - 88885
2026-01-24,MN,TP. HCM,4,60152 - 66718 - 86230 - 33661 - 57990 - 83979
2026-01-24,MN,TP. HCM,5,86209 - 24590 - 56314
2026-01-24,MN,TP. HCM,6,89481 - 33299 - 11564
2026-01-24,MN,TP. HCM,7,57324 - 74025 - 95321 - 28586
2026-01-24,MN,TP. HCM,8,86532
2026-01-24,MN,Đồng Tháp,ĐB,50812
2026-01-24,MN,Đồng Tháp,1,12018
2026-01-24,MN,Đồng Tháp,2,18729
2026-01-24,MN,Đồng Tháp,3,42987 - 17316 - 06202 - 50635 - 80278 - 18093
2026-01-24,MN,Đồng Tháp,4,54079 - 50146 - 41221 - 07337 - 68940 - 89664
2026-01-24,MN,Đồng Tháp,5,48807 - 55248 - 48189
2026-01-24,MN,Đồng Tháp,6,14238 - 84701 - 48399
2026-01-24,MN,Đồng Tháp,7,13964 - 07373 - 08945 - 14038
2026-01-24,MN,Đồng Tháp,8,44980
2026-01-24,MN,Cà Mau,ĐB,32505
2026-01-24,MN,Cà Mau,1,17213
2026-01-24,MN,Cà Mau,2,23548
2026-01-24,MN,Cà Mau,3,93089 - 16071 - 46979 - 56742 - 84138 - 42613
2026-01-24,MN,Cà Mau,4,09326 - 93263 - 87488 - 71776 - 64772 - 04082
2026-01-24,MN,Cà Mau,5,61722 - 34042 - 15804
2026-01-24,MN,Cà Mau,6,71061 - 67234 - 80852
2026-01-24,MN,Cà Mau,7,97515 - 02773 - 94856 - 93945
2026-01-24,MN,Cà Mau,8,61788
2026-01-25,MB,Hà Nội,ĐB,06886
2026-01-25,MB,Hà Nội,1,41959
2026-01-25,MB,Hà Nội,2,83348
2026-01-25,MB,Hà Nội,3,84987 - 95681 - 99664 - 75931 - 56186 - 39087
2026-01-25,MB,Hà Nội,4,14005 - 31402 - 27865 - 73076 - 55408 - 61981
2026-01-25,MB,Hà Nội,5,05714 - 09346 - 96362
2026-01-25,MB,Hà Nội,6,11263 - 89476 - 84650
2026-01-25,MB,Hà Nội,7,09833 - 61760 - 81566 - 94796
2026-01-25,MT,Đà Nẵng,ĐB,54883
2026-01-25,MT,Đà Nẵng,1,07365
2026-01-25,MT,Đà Nẵng,2,74514
2026-01-25,MT,Đà Nẵng,3,94764 - 82383 - 96245 - 04570 - 81586 - 51748
2026-01-25,MT,Đà Nẵng,4,53183 - 45850 - 84519 - 63245 - 67645 - 34842
2026-01-25,MT,Đà Nẵng,5,75952 - 45467 - 03742
2026-01-25,MT,Đà Nẵng,6,82550 - 64359 - 36910
2026-01-25,MT,Đà Nẵng,7,53021 - 05819 - 65027 - 10300
2026-01-25,MT,Đà Nẵng,8,83387
2026-01-25,MT,Khánh Hòa,ĐB,67171
2026-01-25,MT,Khánh Hòa,1,53007
2026-01-25,MT,Khánh Hòa,2,76889
2026-01-25,MT,Khánh Hòa,3,05584 - 63399 - 16715 - 79952 - 78934 - 38626
2026-01-25,MT,Khánh Hòa,4,73532 - 43117 - 76092 - 39406 - 01120 - 57108
2026-01-25,MT,Khánh Hòa,5,85946 - 66640 - 32973
2026-01-25,MT,Khánh Hòa,6,28217 - 11964 - 77285
2026-01-25,MT,Khánh Hòa,7,21296 - 62802 - 90652 - 57663
2026-01-25,MT,Khánh Hòa,8,46822
2026-01-25,MN,TP. HCM,ĐB,75590
2026-01-25,MN,TP. HCM,1,81003
2026-01-25,MN,TP. HCM,2,28241
2026-01-25,MN,TP. HCM,3,08609 - 26697 - 00241 - 39721 - 08285 - 83079
2026-01-25,MN,TP. HCM,4,18446 - 49648 - 85519 - 24387 - 55821 - 00606
2026-01-25,MN,TP. HCM,5,50380 - 87355 - 97626
2026-01-25,MN,TP. HCM,6,95230 - 27177 - 02476
2026-01-25,MN,TP. HCM,7,63444 - 76439 - 39516 - 73013
2026-01-25,MN,TP. HCM,8,51505
2026-01-25,MN,Đồng Tháp,ĐB,72888
2026-01-25,MN,Đồng Tháp,1,86719
2026-01-25,MN,Đồng Tháp,2,49012
2026-01-25,MN,Đồng Tháp,3,68548 - 55255 - 52702 - 58851 - 86379 - 46689
2026-01-25,MN,Đồng Tháp,4,98301 - 05085 - 60310 - 40263 - 00535 - 13877
2026-01-25,MN,Đồng Tháp,5,99334 - 22611 - 58326
2026-01-25,MN,Đồng Tháp,6,80553 - 02890 - 23831
2026-01-25,MN,Đồng Tháp,7,76850 - 98693 - 63783 - 32958
2026-01-25,MN,Đồng Tháp,8,46639
2026-01-25,MN,Cà Mau,ĐB,48048
2026-01-25,MN,Cà Mau,1,35109
2026-01-25,MN,Cà Mau,2,41123
2026-01-25,MN,Cà Mau,3,26144 - 45401 - 63342 - 84142 - 81010 - 26539
2026-01-25,MN,Cà Mau,4,48845 - 78516 - 33505 - 74399 - 70250 - 13053
2026-01-25,MN,Cà Mau,5,21591 - 62232 - 07968
2026-01-25,MN,Cà Mau,6,42894 - 47713 - 16754
2026-01-25,MN,Cà Mau,7,46781 - 83690 - 56177 - 67155
2026-01-25,MN,Cà Mau,8,19848
2026-01-26,MB,Hà Nội,ĐB,91493
2026-01-26,MB,Hà Nội,1,21746
2026-01-26,MB,Hà Nội,2,21933
2026-01-26,MB,Hà Nội,3,41524 - 90148 - 36230 - 83597 - 78629 - 01682
2026-01-26,MB,Hà Nội,4,31003 - 82302 - 27550 - 40417 - 14030 - 05100
2026-01-26,MB,Hà Nội,5,84036 - 15807 - 84377
2026-01-26,MB,Hà Nội,6,69017 - 20480 - 33515
2026-01-26,MB,Hà Nội,7,42892 - 31258 - 32224 - 32879
2026-01-26,MT,Đà Nẵng,ĐB,43210
2026-01-26,MT,Đà Nẵng,1,11366
2026-01-26,MT,Đà Nẵng,2,01485
2026-01-26,MT,Đà Nẵng,3,50022 - 41879 - 58912 - 10323 - 33037 - 06048
2026-01-26,MT,Đà Nẵng,4,70273 - 85268 - 97607 - 98475 - 29898 - 01831
2026-01-26,MT,Đà Nẵng,5,82662 - 34208 - 83571
2026-01-26,MT,Đà Nẵng,6,12991 - 27244 - 99069
2026-01-26,MT,Đà Nẵng,7,77540 - 30958 - 98118 - 32554
2026-01-26,MT,Đà Nẵng,8,66939
2026-01-26,MT,Khánh Hòa,ĐB,53152
2026-01-26,MT,Khánh Hòa,1,83392
2026-01-26,MT,Khánh Hòa,2,72956
2026-01-26,MT,Khánh Hòa,3,16582 - 33481 - 05625 - 93751 - 74068 - 21806
2026-01-26,MT,Khánh Hòa,4,08798 - 19416 - 76566 - 01422 - 68581 - 83470
2026-01-26,MT,Khánh Hòa,5,91984 - 77949 - 86762
2026-01-26,MT,Khánh Hòa,6,18596 - 80057 - 72290
2026-01-26,MT,Khánh Hòa,7,73735 - 66774 - 46899 - 77710
2026-01-26,MT,Khánh Hòa,8,88760
2026-01-26,MN,TP. HCM,ĐB,74063
2026-01-26,MN,TP. HCM,1,85355
2026-01-26,MN,TP. HCM,2,90587
2026-01-26,MN,TP. HCM,3,31165 - 84791 - 12798 - 35993 - 55311 - 86644
2026-01-26,MN,TP. HCM,4,18813 - 28140 - 44313 - 44362 - 77390 - 01337
2026-01-26,MN,TP. HCM,5,34295 - 94157 - 18446
2026-01-26,MN,TP. HCM,6,24416 - 48106 - 18628
2026-01-26,MN,TP. HCM,7,58318 - 19296 - 58523 - 54102
2026-01-26,MN,TP. HCM,8,38716
2026-01-26,MN,Đồng Tháp,ĐB,74535
2026-01-26,MN,Đồng Tháp,1,40294
2026-01-26,MN,Đồng Tháp,2,47670
2026-01-26,MN,Đồng Tháp,3,02249 - 55816 - 33400 - 57600 - 70112 - 66831
2026-01-26,MN,Đồng Tháp,4,08905 - 69464 - 66141 - 15707 - 29136 - 81572
2026-01-26,MN,Đồng Tháp,5,95493 - 41604 - 66963
2026-01-26,MN,Đồng Tháp,6,26646 - 26435 - 43627
2026-01-26,MN,Đồng Tháp,7,84256 - 05827 - 12118 - 86971
2026-01-26,MN,Đồng Tháp,8,73645
2026-01-26,MN,Cà Mau,ĐB,24888
2026-01-26,MN,Cà Mau,1,79837
2026-01-26,MN,Cà Mau,2,78994
2026-01-26,MN,Cà Mau,3,27332 - 01621 - 49327 - 16761 - 41909 - 55666
2026-01-26,MN,Cà Mau,4,50238 - 86405 - 74619 - 03344 - 91092 - 37668
2026-01-26,MN,Cà Mau,5,13991 - 82365 - 24848
2026-01-26,MN,Cà Mau,6,60504 - 11636 - 34580
2026-01-26,MN,Cà Mau,7,52202 - 42849 - 84552 - 83455
2026-01-26,MN,Cà Mau,8,30301
2026-01-27,MB,Hà Nội,ĐB,56183
2026-01-27,MB,Hà Nội,1,68278
2026-01-27,MB,Hà Nội,2,23700
2026-01-27,MB,Hà Nội,3,26699 - 30617 - 99309 - 84594 - 19928 - 18093
2026-01-27,MB,Hà Nội,4,51012 - 62907 - 45443 - 92518 - 33654 - 48924
2026-01-27,MB,Hà Nội,5,15239 - 41164 - 69077
2026-01-27,MB,Hà Nội,6,08239 - 68457 - 51898
2026-01-27,MB,Hà Nội,7,17445 - 42698 - 50506 - 58872
2026-01-27,MT,Đà Nẵng,ĐB,92751
2026-01-27,MT,Đà Nẵng,1,42787
2026-01-27,MT,Đà Nẵng,2,37826
2026-01-27,MT,Đà Nẵng,3,64993 - 08284 - 32547 - 74498 - 03183 - 14282
2026-01-27,MT,Đà Nẵng,4,40871 - 40119 - 42534 - 57159 - 37541 - 28657
2026-01-27,MT,Đà Nẵng,5,71423 - 27875 - 15322
2026-01-27,MT,Đà Nẵng,6,74313 - 97351 - 64923
2026-01-27,MT,Đà Nẵng,7,79759 - 82309 - 00623 - 76009
2026-01-27,MT,Đà Nẵng,8,09865
2026-01-27,MT,Khánh Hòa,ĐB,31632
2026-01-27,MT,Khánh Hòa,1,57946
2026-01-27,MT,Khánh Hòa,2,92465
2026-01-27,MT,Khánh Hòa,3,72221 - 64870 - 35705 - 87152 - 07199 - 06059
2026-01-27,MT,Khánh Hòa,4,95114 - 23637 - 47214 - 28742 - 84642 - 73806
2026-01-27,MT,Khánh Hòa,5,99797 - 46973 - 57340
2026-01-27,MT,Khánh Hòa,6,75799 - 29710 - 21148
2026-01-27,MT,Khánh Hòa,7,38066 - 51587 - 62762 - 74609
2026-01-27,MT,Khánh Hòa,8,25913
2026-01-27,MN,TP. HCM,ĐB,86742
2026-01-27,MN,TP. HCM,1,98400
2026-01-27,MN,TP. HCM,2,73262
2026-01-27,MN,TP. HCM,3,29416 - 00610 - 53006 - 59176 - 26131 - 50782
2026-01-27,MN,TP. HCM,4,91658 - 69620 - 21010 - 85548 - 49993 - 84486
2026-01-27,MN,TP. HCM,5,98288 - 68312 - 12368
2026-01-27,MN,TP. HCM,6,06731 - 77810 - 21606
2026-01-27,MN,TP. HCM,7,34471 - 17365 - 97789 - 28404
2026-01-27,MN,TP. HCM,8,25416
2026-01-27,MN,Đồng Tháp,ĐB,08577
2026-01-27,MN,Đồng Tháp,1,27736
2026-01-27,MN,Đồng Tháp,2,61872
2026-01-27,MN,Đồng Tháp,3,75685 - 43928 - 98794 - 59337 - 39046 - 26736
2026-01-27,MN,Đồng Tháp,4,49216 - 33637 - 53802 - 94314 - 55876 - 93100
2026-01-27,MN,Đồng Tháp,5,86876 - 22205 - 20441
2026-01-27,MN,Đồng Tháp,6,53743 - 47354 - 88362
2026-01-27,MN,Đồng Tháp,7,28842 - 70828 - 84493 - 58907
2026-01-27,MN,Đồng Tháp,8,01059
2026-01-27,MN,Cà Mau,ĐB,45998
2026-01-27,MN,Cà Mau,1,67676
2026-01-27,MN,Cà Mau,2,83159
2026-01-27,MN,Cà Mau,3,36246 - 44645 - 55975 - 83249 - 28626 - 78190
2026-01-27,MN,Cà Mau,4,79127 - 78655 - 39250 - 09454 - 99131 - 95343
2026-01-27,MN,Cà Mau,5,69521 - 79210 - 16878
2026-01-27,MN,Cà Mau,6,41029 - 33924 - 03741
2026-01-27,MN,Cà Mau,7,79598 - 22379 - 48649 - 99911
2026-01-27,MN,Cà Mau,8,27076
2026-01-28,MB,Hà Nội,ĐB,34713
2026-01-28,MB,Hà Nội,1,54196
2026-01-28,MB,Hà Nội,2,34762
2026-01-28,MB,Hà Nội,3,79996 - 61826 - 57116 - 86551 - 97673 - 58200
2026-01-28,MB,Hà Nội,4,93662 - 64068 - 83632 - 03613 - 04566 - 87015
2026-01-28,MB,Hà Nội,5,05973 - 44086 - 13211
2026-01-28,MB,Hà Nội,6,84535 - 68490 - 19616
2026-01-28,MB,Hà Nội,7,97672 - 91842 - 46456 - 13675
2026-01-28,MT,Đà Nẵng,ĐB,15520
2026-01-28,MT,Đà Nẵng,1,08419
2026-01-28,MT,Đà Nẵng,2,54754
2026-01-28,MT,Đà Nẵng,3,71740 - 11229 - 72688 - 44364 - 26895 - 93791
2026-01-28,MT,Đà Nẵng,4,44158 - 95601 - 78429 - 24419 - 76239 - 50560
2026-01-28,MT,Đà Nẵng,5,32953 - 79157 - 27057
2026-01-28,MT,Đà Nẵng,6,52113 - 44835 - 81812
2026-01-28,MT,Đà Nẵng,7,72323 - 36349 - 70723 - 57949
2026-01-28,MT,Đà Nẵng,8,58441
2026-01-28,MT,Khánh Hòa,ĐB,93231
2026-01-28,MT,Khánh Hòa,1,31634
2026-01-28,MT,Khánh Hòa,2,70654
2026-01-28,MT,Khánh Hòa,3,69222 - 56454 - 12135 - 63743 - 93443 - 08285
2026-01-28,MT,Khánh Hòa,4,07038 - 29400 - 21896 - 18721 - 47360 - 43471
2026-01-28,MT,Khánh Hòa,5,75587 - 54083 - 09704
2026-01-28,MT,Khánh Hòa,6,26087 - 65127 - 12788
2026-01-28,MT,Khánh Hòa,7,54643 - 30241 - 17267 - 11491
2026-01-28,MT,Khánh Hòa,8,53364
2026-01-28,MN,TP. HCM,ĐB,57302
2026-01-28,MN,TP. HCM,1,37094
2026-01-28,MN,TP. HCM,2,30535
2026-01-28,MN,TP. HCM,3,11483 - 05384 - 72191 - 45388 - 84453 - 58546
2026-01-28,MN,TP. HCM,4,92075 - 94548 - 92831 - 20874 - 82444 - 87374
2026-01-28,MN,TP. HCM,5,34431 - 36743 - 27783
2026-01-28,MN,TP. HCM,6,26274 - 53855 - 22333
2026-01-28,MN,TP. HCM,7,95596 - 96943 - 09036 - 19334
2026-01-28,MN,TP. HCM,8,03455
2026-01-28,MN,Đồng Tháp,ĐB,76123
2026-01-28,MN,Đồng Tháp,1,12881
2026-01-28,MN,Đồng Tháp,2,81858
2026-01-28,MN,Đồng Tháp,3,72762 - 09848 - 43941 - 56408 - 95283 - 10774
2026-01-28,MN,Đồng Tháp,4,87684 - 97331 - 62070 - 53649 - 75612 - 60716
2026-01-28,MN,Đồng Tháp,5,31328 - 10109 - 08861
2026-01-28,MN,Đồng Tháp,6,62819 - 54102 - 06235
2026-01-28,MN,Đồng Tháp,7,62964 - 95933 - 40137 - 48942
2026-01-28,MN,Đồng Tháp,8,58852
2026-01-28,MN,Cà Mau,ĐB,75547
2026-01-28,MN,Cà Mau,1,64167
2026-01-28,MN,Cà Mau,2,16330
2026-01-28,MN,Cà Mau,3,40035 - 90837 - 06885 - 68635 - 13073 - 99080
2026-01-28,MN,Cà Mau,4,39046 - 05452 - 81612 - 38385 - 55966 - 80633
2026-01-28,MN,Cà Mau,5,76019 - 17808 - 16982
2026-01-28,MN,Cà Mau,6,94480 - 10323 - 26378
2026-01-28,MN,Cà Mau,7,68145 - 98365 - 84076 - 18098
2026-01-28,MN,Cà Mau,8,27614
2026-01-29,MB,Hà Nội,ĐB,25535
2026-01-29,MB,Hà Nội,1,32438
2026-01-29,MB,Hà Nội,2,78006
2026-01-29,MB,Hà Nội,3,41092 - 69773 - 87265 - 09219 - 27072 - 37029
2026-01-29,MB,Hà Nội,4,82503 - 65400 - 58506 - 50081 - 50224 - 60388
2026-01-29,MB,Hà Nội,5,91523 - 99993 - 46768
2026-01-29,MB,Hà Nội,6,44220 - 70084 - 72139
2026-01-29,MB,Hà Nội,7,57412 - 74956 - 27459 - 95759
2026-01-29,MT,Đà Nẵng,ĐB,61945
2026-01-29,MT,Đà Nẵng,1,27261
2026-01-29,MT,Đà Nẵng,2,47412
2026-01-29,MT,Đà Nẵng,3,84123 - 51429 - 38126 - 76051 - 47601 - 08650
2026-01-29,MT,Đà Nẵng,4,51247 - 52543 - 23050 - 25366 - 87219 - 10082
2026-01-29,MT,Đà Nẵng,5,69970 - 32754 - 64395
2026-01-29,MT,Đà Nẵng,6,27671 - 03631 - 27382
2026-01-29,MT,Đà Nẵng,7,89960 - 37877 - 38652 - 65777
2026-01-29,MT,Đà Nẵng,8,82727
2026-01-29,MT,Khánh Hòa,ĐB,49457
2026-01-29,MT,Khánh Hòa,1,42889
2026-01-29,MT,Khánh Hòa,2,79732
2026-01-29,MT,Khánh Hòa,3,44443 - 81050 - 38133 - 48291 - 12010 - 20014
2026-01-29,MT,Khánh Hòa,4,43817 - 33946 - 50552 - 31518 - 59816 - 87257
2026-01-29,MT,Khánh Hòa,5,20820 - 91435 - 86746
2026-01-29,MT,Khánh Hòa,6,40430 - 59859 - 76883
2026-01-29,MT,Khánh Hòa,7,31176 - 98403 - 63939 - 94662
2026-01-29,MT,Khánh Hòa,8,83390
2026-01-29,MN,TP. HCM,ĐB,56756
2026-01-29,MN,TP. HCM,1,06019
2026-01-29,MN,TP. HCM,2,45044
2026-01-29,MN,TP. HCM,3,54427 - 07446 - 95376 - 06905 - 21146 - 27791
2026-01-29,MN,TP. HCM,4,48144 - 89604 - 62419 - 52669 - 73798 - 59807
2026-01-29,MN,TP. HCM,5,99806 - 43822 - 05730
2026-01-29,MN,TP. HCM,6,06200 - 60701 - 53286
2026-01-29,MN,TP. HCM,7,03352 - 11175 - 86145 - 80225
2026-01-29,MN,TP. HCM,8,86251
2026-01-29,MN,Đồng Tháp,ĐB,34239
2026-01-29,MN,Đồng Tháp,1,48291
2026-01-29,MN,Đồng Tháp,2,81062
2026-01-29,MN,Đồng Tháp,3,85178 - 98935 - 07444 - 47112 - 81260 - 36623
2026-01-29,MN,Đồng Tháp,4,59677 - 51122 - 82266 - 59249 - 34124 - 93938
2026-01-29,MN,Đồng Tháp,5,37251 - 85825 - 29038
2026-01-29,MN,Đồng Tháp,6,08290 - 04456 - 48907
2026-01-29,MN,Đồng Tháp,7,04545 - 83427 - 48081 - 89145
2026-01-29,MN,Đồng Tháp,8,29701
2026-01-29,MN,Cà Mau,ĐB,58541
2026-01-29,MN,Cà Mau,1,99323
2026-01-29,MN,Cà Mau,2,41555
2026-01-29,MN,Cà Mau,3,32337 - 45246 - 66548 - 40754 - 20091 - 07234
2026-01-29,MN,Cà Mau,4,68018 - 16843 - 10384 - 64926 - 83518 - 84193
2026-01-29,MN,Cà Mau,5,51033 - 76682 - 67108
2026-01-29,MN,Cà Mau,6,03585 - 87886 - 34086
2026-01-29,MN,Cà Mau,7,10416 - 66884 - 86119 - 52472
2026-01-29,MN,Cà Mau,8,32216
2026-01-30,MB,Hà Nội,ĐB,42668
2026-01-30,MB,Hà Nội,1,11449
2026-01-30,MB,Hà Nội,2,16088
2026-01-30,MB,Hà Nội,3,68893 - 42875 - 58532 - 57548 - 97265 - 07643
2026-01-30,MB,Hà Nội,4,68798 - 42828 - 34756 - 41695 - 85893 - 78172
2026-01-30,MB,Hà Nội,5,12344 - 82481 - 48775
2026-01-30,MB,Hà Nội,6,21479 - 20309 - 88708
2026-01-30,MB,Hà Nội,7,23366 - 79101 - 16054 - 35620
2026-01-30,MT,Đà Nẵng,ĐB,49826
2026-01-30,MT,Đà Nẵng,1,62384
2026-01-30,MT,Đà Nẵng,2,95508
2026-01-30,MT,Đà Nẵng,3,29692 - 46516 - 54790 - 64089 - 89706 - 26185
2026-01-30,MT,Đà Nẵng,4,66701 - 72571 - 26009 - 31078 - 45044 - 15770
2026-01-30,MT,Đà Nẵng,5,87053 - 54070 - 90741
2026-01-30,MT,Đà Nẵng,6,59589 - 46855 - 99510
2026-01-30,MT,Đà Nẵng,7,59579 - 32906 - 48451 - 58175
2026-01-30,MT,Đà Nẵng,8,90687
2026-01-30,MT,Khánh Hòa,ĐB,54469
2026-01-30,MT,Khánh Hòa,1,50149
2026-01-30,MT,Khánh Hòa,2,55381
2026-01-30,MT,Khánh Hòa,3,84691 - 07738 - 01972 - 69844 - 79404 - 66470
2026-01-30,MT,Khánh Hòa,4,97446 - 25813 - 98837 - 32523 - 76197 - 17028
2026-01-30,MT,Khánh Hòa,5,14671 - 17531 - 94235
2026-01-30,MT,Khánh Hòa,6,20214 - 43418 - 28756
2026-01-30,MT,Khánh Hòa,7,22795 - 31718 - 11426 - 17912
2026-01-30,MT,Khánh Hòa,8,01488
2026-01-30,MN,TP. HCM,ĐB,39321
2026-01-30,MN,TP. HCM,1,87193
2026-01-30,MN,TP. HCM,2,23146
2026-01-30,MN,TP. HCM,3,84938 - 52550 - 21468 - 46506 - 75000 - 80531
2026-01-30,MN,TP. HCM,4,00912 - 65450 - 27442 - 73908 - 97391 - 35784
2026-01-30,MN,TP. HCM,5,00294 - 31660 - 82667
2026-01-30,MN,TP. HCM,6,44628 - 98204 - 24556
2026-01-30,MN,TP. HCM,7,34024 - 42025 - 87971 - 63917
2026-01-30,MN,TP. HCM,8,56571
2026-01-30,MN,Đồng Tháp,ĐB,47747
2026-01-30,MN,Đồng Tháp,1,05380
2026-01-30,MN,Đồng Tháp,2,62198
2026-01-30,MN,Đồng Tháp,3,12096 - 41755 - 10890 - 56736 - 92132 - 85076
2026-01-30,MN,Đồng Tháp,4,86759 - 24910 - 82276 - 99814 - 70923 - 89249
2026-01-30,MN,Đồng Tháp,5,34092 - 00854 - 83299
2026-01-30,MN,Đồng Tháp,6,35202 - 56691 - 57467
2026-01-30,MN,Đồng Tháp,7,22307 - 54651 - 84704 - 02824
2026-01-30,MN,Đồng Tháp,8,23798
2026-01-30,MN,Cà Mau,ĐB,34575
2026-01-30,MN,Cà Mau,1,39141
2026-01-30,MN,Cà Mau,2,08184
2026-01-30,MN,Cà Mau,3,86485 - 30597 - 74598 - 48141 - 62910 - 03823
2026-01-30,MN,Cà Mau,4,36081 - 58328 - 56366 - 81074 - 48199 - 98218
2026-01-30,MN,Cà Mau,5,37946 - 58368 - 25315
2026-01-30,MN,Cà Mau,6,63952 - 21894 - 28531
2026-01-30,MN,Cà Mau,7,26570 - 05095 - 02517 - 33910
2026-01-30,MN,Cà Mau,8,40413
2026-01-31,MB,Hà Nội,ĐB,08680
2026-01-31,MB,Hà Nội,1,63280
2026-01-31,MB,Hà Nội,2,97007
2026-01-31,MB,Hà Nội,3,19636 - 09015 - 11923 - 80730 - 31286 - 59426
2026-01-31,MB,Hà Nội,4,46668 - 45417 - 27701 - 97591 - 05512 - 59859
2026-01-31,MB,Hà Nội,5,34032 - 18744 - 44877
2026-01-31,MB,Hà Nội,6,30920 - 60435 - 98372
2026-01-31,MB,Hà Nội,7,35503 - 90447 - 22975 - 56521
2026-01-31,MT,Đà Nẵng,ĐB,07958
2026-01-31,MT,Đà Nẵng,1,43521
2026-01-31,MT,Đà Nẵng,2,19082
2026-01-31,MT,Đà Nẵng,3,67268 - 97689 - 78920 - 24618 - 36359 - 42867
2026-01-31,MT,Đà Nẵng,4,02606 - 20664 - 39520 - 20040 - 44816 - 02185
2026-01-31,MT,Đà Nẵng,5,50336 - 79725 - 55078
2026-01-31,MT,Đà Nẵng,6,99100 - 55147 - 63804
2026-01-31,MT,Đà Nẵng,7,34900 - 81854 - 96779 - 01342
2026-01-31,MT,Đà Nẵng,8,24196
2026-01-31,MT,Khánh Hòa,ĐB,63061
2026-01-31,MT,Khánh Hòa,1,70588
2026-01-31,MT,Khánh Hòa,2,20939
2026-01-31,MT,Khánh Hòa,3,17002 - 40254 - 39122 - 01061 - 78370 - 03056
2026-01-31,MT,Khánh Hòa,4,67990 - 90623 - 85724 - 61321 - 94229 - 69469
2026-01-31,MT,Khánh Hòa,5,01410 - 89006 - 18903
2026-01-31,MT,Khánh Hòa,6,55681 - 00990 - 09027
2026-01-31,MT,Khánh Hòa,7,67142 - 50322 - 54322 - 48355
2026-01-31,MT,Khánh Hòa,8,28010
