Date,Region,Province,Prize,Numbers
2025-01-24,MT,Đà Nẵng,ĐB,43436
2025-01-24,MT,Đà Nẵng,1,08882
2025-01-24,MT,Đà Nẵng,2,47715
2025-01-24,MT,Đà Nẵng,3,51469 - 90353 - 12086 - 34029 - 83030 - 51969
2025-01-24,MT,Đà Nẵng,4,53036 - 79078 - 29485 - 23529 - 58018 - 45879
2025-01-24,MT,Đà Nẵng,5,26154 - 60399 - 48442
2025-01-24,MT,Đà Nẵng,6,17401 - 47031 - 53679
2025-01-24,MT,Đà Nẵng,7,40226 - 12685 - 62076 - 12412
2025-01-24,MT,Đà Nẵng,8,29303
2025-01-24,MT,Khánh Hòa,ĐB,74373
2025-01-24,MT,Khánh Hòa,1,10037
2025-01-24,MT,Khánh Hòa,2,81738
2025-01-24,MT,Khánh Hòa,3,16609 - 91047 - 66958 - 15648 - 39452 - 64009
2025-01-24,MT,Khánh Hòa,4,91466 - 10379 - 03782 - 74665 - 15773 - 03600
2025-01-24,MT,Khánh Hòa,5,72191 - 97801 - 72284
2025-01-24,MT,Khánh Hòa,6,45581 - 88002 - 10231
2025-01-24,MT,Khánh Hòa,7,76410 - 66089 - 19895 - 24107
2025-01-24,MT,Khánh Hòa,8,84287
2025-01-24,MN,TP. HCM,ĐB,59076
2025-01-24,MN,TP. HCM,1,73725
2025-01-24,MN,TP. HCM,2,22171
2025-01-24,MN,TP. HCM,3,15013 - 75330 - 47194 - 43473 - 14207 - 83302
2025-01-24,MN,TP. HCM,4,08539 - 26076 - 40324 - 01370 - 10199 - 65285
2025-01-24,MN,TP. HCM,5,72311 - 75035 - 72060
2025-01-24,MN,TP. HCM,6,60597 - 26174 - 70669
2025-01-24,MN,TP. HCM,7,27617 - 62667 - 16244 - 70436
2025-01-24,MN,TP. HCM,8,89231
2025-01-24,MN,Đồng Tháp,ĐB,77831
2025-01-24,MN,Đồng Tháp,1,23675
2025-01-24,MN,Đồng Tháp,2,87331
2025-01-24,MN,Đồng Tháp,3,21731 - 15318 - 35974 - 76084 - 36879 - 11996
2025-01-24,MN,Đồng Tháp,4,67417 - 32981 - 71933 - 44471 - 47946 - 59967
2025-01-24,MN,Đồng Tháp,5,98257 - 50598 - 04846
2025-01-24,MN,Đồng Tháp,6,48475 - 73372 - 27124
2025-01-24,MN,Đồng Tháp,7,54780 - 06176 - 71685 - 76971
2025-01-24,MN,Đồng Tháp,8,36316
2025-01-24,MN,Cà Mau,ĐB,24971
2025-01-24,MN,Cà Mau,1,98459
2025-01-24,MN,Cà Mau,2,36292
2025-01-24,MN,Cà Mau,3,04777 - 02962 - 54057 - 45352 - 90816 - 39157
2025-01-24,MN,Cà Mau,4,41380 - 48291 - 17032 - 13859 - 52714 - 48525
2025-01-24,MN,Cà Mau,5,64664 - 01632 - 24064
2025-01-24,MN,Cà Mau,6,34563 - 31516 - 70464
2025-01-24,MN,Cà Mau,7,90088 - 73607 - 97837 - 85398
2025-01-24,MN,Cà Mau,8,44865
2025-01-25,MB,Hà Nội,ĐB,20267
2025-01-25,MB,Hà Nội,1,32711
2025-01-25,MB,Hà Nội,2,51201
2025-01-25,MB,Hà Nội,3,30941 - 07094 - 19462 - 70350 - 14347 - 58429
2025-01-25,MB,Hà Nội,4,70669 - 44684 - 55846 - 80120 - 79730 - 90505
2025-01-25,MB,Hà Nội,5,90308 - 66258 - 77016
2025-01-25,MB,Hà Nội,6,89054 - 55383 - 48127
2025-01-25,MB,Hà Nội,7,34320 - 60215 - 69342 - 66941
2025-01-25,MT,Đà Nẵng,ĐB,45700
2025-01-25,MT,Đà Nẵng,1,29381
2025-01-25,MT,Đà Nẵng,2,42868
2025-01-25,MT,Đà Nẵng,3,24788 - 06034 - 87734 - 47531 - 71230 - 68317
2025-01-25,MT,Đà Nẵng,4,74167 - 02268 - 62527 - 87170 - 35307 - 99514
2025-01-25,MT,Đà Nẵng,5,00107 - 01062 - 58247
2025-01-25,MT,Đà Nẵng,6,48630 - 53187 - 41011
2025-01-25,MT,Đà Nẵng,7,86707 - 26486 - 04307 - 35161
2025-01-25,MT,Đà Nẵng,8,93570
2025-01-25,MT,Khánh Hòa,ĐB,07601
2025-01-25,MT,Khánh Hòa,1,32462
2025-01-25,MT,Khánh Hòa,2,29664
2025-01-25,MT,Khánh Hòa,3,08687 - 94059 - 36160 - 06828 - 79813 - 82370
2025-01-25,MT,Khánh Hòa,4,13148 - 30212 - 35171 - 02185 - 38211 - 17400
2025-01-25,MT,Khánh Hòa,5,42857 - 15767 - 77625
2025-01-25,MT,Khánh Hòa,6,62628 - 28553 - 72735
2025-01-25,MT,Khánh Hòa,7,75078 - 47855 - 62557 - 48842
2025-01-25,MT,Khánh Hòa,8,43135
2025-01-25,MN,TP. HCM,ĐB,47386
2025-01-25,MN,TP. HCM,1,23223
2025-01-25,MN,TP. HCM,2,39232
2025-01-25,MN,TP. HCM,3,81550 - 70204 - 02031 - 19569 - 72315 - 15844
2025-01-25,MN,TP. HCM,4,37695 - 88162 - 93876 - 82064 - 40233 - 39075
2025-01-25,MN,TP. HCM,5,23932 - 34447 - 00251
2025-01-25,MN,TP. HCM,6,79287 - 54205 - 90391
2025-01-25,MN,TP. HCM,7,93544 - 08748 - 43869 - 29592
2025-01-25,MN,TP. HCM,8,43505
2025-01-25,MN,Đồng Tháp,ĐB,49422
2025-01-25,MN,Đồng Tháp,1,95791
2025-01-25,MN,Đồng Tháp,2,36791
2025-01-25,MN,Đồng Tháp,3,80258 - 83719 - 25734 - 76923 - 56208 - 02849
2025-01-25,MN,Đồng Tháp,4,41693 - 30708 - 80687 - 49846 - 97567 - 51352
2025-01-25,MN,Đồng Tháp,5,52815 - 98644 - 40602
2025-01-25,MN,Đồng Tháp,6,24435 - 04487 - 98891
2025-01-25,MN,Đồng Tháp,7,80462 - 79365 - 81539 - 08206
2025-01-25,MN,Đồng Tháp,8,79759
2025-01-25,MN,Cà Mau,ĐB,57054
2025-01-25,MN,Cà Mau,1,22522
2025-01-25,MN,Cà Mau,2,03660
2025-01-25,MN,Cà Mau,3,70745 - 24543 - 98555 - 28242 - 66395 - 62543
2025-01-25,MN,Cà Mau,4,85185 - 76293 - 24837 - 23238 - 59346 - 61519
2025-01-25,MN,Cà Mau,5,30632 - 31283 - 50350
2025-01-25,MN,Cà Mau,6,03810 - 46117 - 50731
2025-01-25,MN,Cà Mau,7,98047 - 85864 - 50934 - 99452
2025-01-25,MN,Cà Mau,8,69399
2025-01-26,MB,Hà Nội,ĐB,60505
2025-01-26,MB,Hà Nội,1,59057
2025-01-26,MB,Hà Nội,2,14615
2025-01-26,MB,Hà Nội,3,09914 - 27354 - 59603 - 25305 - 15109 - 69897
2025-01-26,MB,Hà Nội,4,02038 - 85840 - 98780 - 91251 - 76260 - 02639
2025-01-26,MB,Hà Nội,5,70850 - 43053 - 52788
2025-01-26,MB,Hà Nội,6,35159 - 90043 - 93566
2025-01-26,MB,Hà Nội,7,33757 - 66831 - 55803 - 51570
2025-01-26,MT,Đà Nẵng,ĐB,69377
2025-01-26,MT,Đà Nẵng,1,08218
2025-01-26,MT,Đà Nẵng,2,61202
2025-01-26,MT,Đà Nẵng,3,00587 - 75531 - 64971 - 63643 - 77435 - 57502
2025-01-26,MT,Đà Nẵng,4,34766 - 38091 - 21517 - 64760 - 49574 - 52338
2025-01-26,MT,Đà Nẵng,5,27992 - 69762 - 38911
2025-01-26,MT,Đà Nẵng,6,76286 - 76464 - 83964
2025-01-26,MT,Đà Nẵng,7,98547 - 82692 - 23554 - 63589
2025-01-26,MT,Đà Nẵng,8,45765
2025-01-26,MT,Khánh Hòa,ĐB,76857
2025-01-26,MT,Khánh Hòa,1,60528
2025-01-26,MT,Khánh Hòa,2,36736
2025-01-26,MT,Khánh Hòa,3,38430 - 72160 - 22350 - 36231 - 04480 - 85125
2025-01-26,MT,Khánh Hòa,4,99700 - 39874 - 30945 - 32317 - 49389 - 43612
2025-01-26,MT,Khánh Hòa,5,78076 - 76142 - 05206
2025-01-26,MT,Khánh Hòa,6,37251 - 91458 - 65638
2025-01-26,MT,Khánh Hòa,7,39228 - 13527 - 36916 - 12844
2025-01-26,MT,Khánh Hòa,8,76851
2025-01-26,MN,TP. HCM,ĐB,18028
2025-01-26,MN,TP. HCM,1,91183
2025-01-26,MN,TP. HCM,2,89882
2025-01-26,MN,TP. HCM,3,52422 - 38964 - 45644 - 28203 - 26625 - 98804
2025-01-26,MN,TP. HCM,4,86318 - 37445 - 57256 - 08357 - 37259 - 37404
2025-01-26,MN,TP. HCM,5,14416 - 50013 - 45629
2025-01-26,MN,TP. HCM,6,47565 - 87859 - 38586
2025-01-26,MN,TP. HCM,7,95673 - 11758 - 13700 - 65496
2025-01-26,MN,TP. HCM,8,46053
2025-01-26,MN,Đồng Tháp,ĐB,00369
2025-01-26,MN,Đồng Tháp,1,60840
2025-01-26,MN,Đồng Tháp,2,26604
2025-01-26,MN,Đồng Tháp,3,55362 - 16240 - 20005 - 28813 - 29955 - 65312
2025-01-26,MN,Đồng Tháp,4,97190 - 84775 - 96636 - 11319 - 64016 - 20722
2025-01-26,MN,Đồng Tháp,5,81844 - 74539 - 58413
2025-01-26,MN,Đồng Tháp,6,39728 - 33684 - 15114
2025-01-26,MN,Đồng Tháp,7,62813 - 26444 - 02488 - 16802
2025-01-26,MN,Đồng Tháp,8,33579
2025-01-26,MN,Cà Mau,ĐB,90738
2025-01-26,MN,Cà Mau,1,25954
2025-01-26,MN,Cà Mau,2,16727
2025-01-26,MN,Cà Mau,3,47896 - 39230 - 44284 - 56915 - 12255 - 38359
2025-01-26,MN,Cà Mau,4,22629 - 75108 - 25270 - 90924 - 19566 - 68681
2025-01-26,MN,Cà Mau,5,19621 - 45123 - 86100
2025-01-26,MN,Cà Mau,6,45716 - 60656 - 26606
2025-01-26,MN,Cà Mau,7,02034 - 65710 - 06723 - 42467
2025-01-26,MN,Cà Mau,8,50147
2025-01-27,MB,Hà Nội,ĐB,37553
2025-01-27,MB,Hà Nội,1,39549
2025-01-27,MB,Hà Nội,2,22447
2025-01-27,MB,Hà Nội,3,23349 - 10501 - 01720 - 86004 - 90060 - 58462
2025-01-27,MB,Hà Nội,4,18164 - 04318 - 79524 - 23557 - 50101 - 36265
2025-01-27,MB,Hà Nội,5,65440 - 48704 - 30509
2025-01-27,MB,Hà Nội,6,58293 - 82213 - 91055
2025-01-27,MB,Hà Nội,7,56007 - 81290 - 03966 - 66117
2025-01-27,MT,Đà Nẵng,ĐB,84424
2025-01-27,MT,Đà Nẵng,1,64100
2025-01-27,MT,Đà Nẵng,2,20737
2025-01-27,MT,Đà Nẵng,3,87703 - 86207 - 85519 - 57324 - 37731 - 67362
2025-01-27,MT,Đà Nẵng,4,30107 - 08744 - 09907 - 23411 - 48363 - 82412
2025-01-27,MT,Đà Nẵng,5,89077 - 17970 - 59357
2025-01-27,MT,Đà Nẵng,6,76739 - 96959 - 18528
2025-01-27,MT,Đà Nẵng,7,86813 - 13140 - 79608 - 48998
2025-01-27,MT,Đà Nẵng,8,52781
2025-01-27,MT,Khánh Hòa,ĐB,77192
2025-01-27,MT,Khánh Hòa,1,63762
2025-01-27,MT,Khánh Hòa,2,24986
2025-01-27,MT,Khánh Hòa,3,01098 - 28926 - 94144 - 90881 - 44536 - 90732
2025-01-27,MT,Khánh Hòa,4,33927 - 21490 - 68417 - 84674 - 00623 - 57143
2025-01-27,MT,Khánh Hòa,5,36897 - 37122 - 37060
2025-01-27,MT,Khánh Hòa,6,22213 - 30899 - 70739
2025-01-27,MT,Khánh Hòa,7,50103 - 05706 - 99278 - 71109
2025-01-27,MT,Khánh Hòa,8,02998
2025-01-27,MN,TP. HCM,ĐB,25232
2025-01-27,MN,TP. HCM,1,52180
2025-01-27,MN,TP. HCM,2,16363
2025-01-27,MN,TP. HCM,3,12504 - 37150 - 47464 - 77806 - 23743 - 53387
2025-01-27,MN,TP. HCM,4,91758 - 40921 - 03016 - 27380 - 96449 - 91564
2025-01-27,MN,TP. HCM,5,21378 - 68737 - 91719
2025-01-27,MN,TP. HCM,6,53129 - 27691 - 35070
2025-01-27,MN,TP. HCM,7,98232 - 07071 - 54386 - 20278
2025-01-27,MN,TP. HCM,8,45025
2025-01-27,MN,Đồng Tháp,ĐB,02916
2025-01-27,MN,Đồng Tháp,1,96323
2025-01-27,MN,Đồng Tháp,2,11596
2025-01-27,MN,Đồng Tháp,3,89398 - 30183 - 27527 - 35369 - 09228 - 67636
2025-01-27,MN,Đồng Tháp,4,64725 - 01091 - 49783 - 10190 - 21711 - 92735
2025-01-27,MN,Đồng Tháp,5,12297 - 91455 - 41008
2025-01-27,MN,Đồng Tháp,6,48062 - 95096 - 53415
2025-01-27,MN,Đồng Tháp,7,44661 - 40619 - 61123 - 99981
2025-01-27,MN,Đồng Tháp,8,26648
2025-01-27,MN,Cà Mau,ĐB,91850
2025-01-27,MN,Cà Mau,1,81001
2025-01-27,MN,Cà Mau,2,54751
2025-01-27,MN,Cà Mau,3,19417 - 63473 - 78628 - 76825 - 04685 - 15997
2025-01-27,MN,Cà Mau,4,78812 - 56982 - 70850 - 57275 - 35350 - 30843
2025-01-27,MN,Cà Mau,5,42323 - 80244 - 72888
2025-01-27,MN,Cà Mau,6,20679 - 48796 - 01281
2025-01-27,MN,Cà Mau,7,42367 - 67680 - 56808 - 56102
2025-01-27,MN,Cà Mau,8,38949
2025-01-28,MB,Hà Nội,ĐB,37298
2025-01-28,MB,Hà Nội,1,60216
2025-01-28,MB,Hà Nội,2,88323
2025-01-28,MB,Hà Nội,3,52709 - 65642 - 76799 - 78878 - 59373 - 73439
2025-01-28,MB,Hà Nội,4,51287 - 09974 - 08412 - 35986 - 82434 - 53015
2025-01-28,MB,Hà Nội,5,36414 - 74246 - 77053
2025-01-28,MB,Hà Nội,6,33030 - 01635 - 12853
2025-01-28,MB,Hà Nội,7,63459 - 16962 - 74416 - 97678
2025-01-28,MT,Đà Nẵng,ĐB,57704
2025-01-28,MT,Đà Nẵng,1,16060
2025-01-28,MT,Đà Nẵng,2,39045
2025-01-28,MT,Đà Nẵng,3,67701 - 09771 - 44986 - 46355 - 72369 - 18408
2025-01-28,MT,Đà Nẵng,4,51553 - 12747 - 04236 - 98804 - 57915 - 25846
2025-01-28,MT,Đà Nẵng,5,37515 - 08295 - 24924
2025-01-28,MT,Đà Nẵng,6,71396 - 53046 - 81900
2025-01-28,MT,Đà Nẵng,7,87977 - 60645 - 65754 - 58313
2025-01-28,MT,Đà Nẵng,8,31764
2025-01-28,MT,Khánh Hòa,ĐB,14723
2025-01-28,MT,Khánh Hòa,1,39992
2025-01-28,MT,Khánh Hòa,2,32649
2025-01-28,MT,Khánh Hòa,3,74666 - 21134 - 04751 - 40101 - 38495 - 18022
2025-01-28,MT,Khánh Hòa,4,55183 - 81804 - 01433 - 71313 - 17725 - 04697
2025-01-28,MT,Khánh Hòa,5,59008 - 24607 - 97020
2025-01-28,MT,Khánh Hòa,6,61363 - 91211 - 52857
2025-01-28,MT,Khánh Hòa,7,63017 - 72132 - 75739 - 29668
2025-01-28,MT,Khánh Hòa,8,97719
2025-01-28,MN,TP. HCM,ĐB,83912
2025-01-28,MN,TP. HCM,1,84644
2025-01-28,MN,TP. HCM,2,62837
2025-01-28,MN,TP. HCM,3,11347 - 92440 - 42416 - 89490 - 55492 - 74254
2025-01-28,MN,TP. HCM,4,64756 - 23311 - 74999 - 06596 - 13126 - 57349
2025-01-28,MN,TP. HCM,5,34364 - 22048 - 83466
2025-01-28,MN,TP. HCM,6,66187 - 75735 - 22888
2025-01-28,MN,TP. HCM,7,86634 - 31792 - 03793 - 15481
2025-01-28,MN,TP. HCM,8,05683
2025-01-28,MN,Đồng Tháp,ĐB,70874
2025-01-28,MN,Đồng Tháp,1,08350
2025-01-28,MN,Đồng Tháp,2,50596
2025-01-28,MN,Đồng Tháp,3,88206 - 57543 - 10171 - 08739 - 57445 - 56485
2025-01-28,MN,Đồng Tháp,4,96139 - 98509 - 15544 - 55263 - 08021 - 38065
2025-01-28,MN,Đồng Tháp,5,27929 - 09657 - 61932
2025-01-28,MN,Đồng Tháp,6,56896 - 27456 - 11402
2025-01-28,MN,Đồng Tháp,7,06434 - 61327 - 16196 - 14581
2025-01-28,MN,Đồng Tháp,8,38900
2025-01-28,MN,Cà Mau,ĐB,35856
2025-01-28,MN,Cà Mau,1,17190
2025-01-28,MN,Cà Mau,2,87059
2025-01-28,MN,Cà Mau,3,49193 - 11283 - 82308 - 59193 - 94173 - 16096
2025-01-28,MN,Cà Mau,4,43902 - 66035 - 35105 - 30660 - 57003 - 70815
2025-01-28,MN,Cà Mau,5,16443 - 26150 - 98614
2025-01-28,MN,Cà Mau,6,14131 - 89090 - 72227
2025-01-28,MN,Cà Mau,7,17927 - 18782 - 73549 - 70735
2025-01-28,MN,Cà Mau,8,46719
2025-01-29,MB,Hà Nội,ĐB,81546
2025-01-29,MB,Hà Nội,1,73452
2025-01-29,MB,Hà Nội,2,71579
2025-01-29,MB,Hà Nội,3,75254 - 53948 - 36489 - 03394 - 82596 - 26085
2025-01-29,MB,Hà Nội,4,57813 - 22937 - 13365 - 37709 - 12449 - 69001
2025-01-29,MB,Hà Nội,5,33249 - 39181 - 62704
2025-01-29,MB,Hà Nội,6,39645 - 20947 - 63591
2025-01-29,MB,Hà Nội,7,97846 - 86851 - 41150 - 47805
2025-01-29,MT,Đà Nẵng,ĐB,27032
2025-01-29,MT,Đà Nẵng,1,03831
2025-01-29,MT,Đà Nẵng,2,47673
2025-01-29,MT,Đà Nẵng,3,40363 - 51640 - 76839 - 26379 - 95231 - 05802
2025-01-29,MT,Đà Nẵng,4,25068 - 19300 - 25877 - 74431 - 51287 - 88056
2025-01-29,MT,Đà Nẵng,5,47504 - 67703 - 74157
2025-01-29,MT,Đà Nẵng,6,91078 - 13319 - 56687
2025-01-29,MT,Đà Nẵng,7,82951 - 51083 - 67150 - 23168
2025-01-29,MT,Đà Nẵng,8,89260
2025-01-29,MT,Khánh Hòa,ĐB,09157
2025-01-29,MT,Khánh Hòa,1,05481
2025-01-29,MT,Khánh Hòa,2,27571
2025-01-29,MT,Khánh Hòa,3,37996 - 65054 - 87512 - 35577 - 19532 - 34081
2025-01-29,MT,Khánh Hòa,4,31515 - 51561 - 47425 - 88245 - 47841 - 35558
2025-01-29,MT,Khánh Hòa,5,72088 - 36870 - 31491
2025-01-29,MT,Khánh Hòa,6,83062 - 71184 - 20010
2025-01-29,MT,Khánh Hòa,7,97496 - 72260 - 28355 - 06167
2025-01-29,MT,Khánh Hòa,8,67062
2025-01-29,MN,TP. HCM,ĐB,40046
2025-01-29,MN,TP. HCM,1,19768
2025-01-29,MN,TP. HCM,2,12805
2025-01-29,MN,TP. HCM,3,00623 - 64305 - 32136 - 46596 - 34307 - 09631
2025-01-29,MN,TP. HCM,4,91407 - 22525 - 29801 - 91610 - 84607 - 72219
2025-01-29,MN,TP. HCM,5,75516 - 54680 - 75199
2025-01-29,MN,TP. HCM,6,04329 - 63893 - 84668
2025-01-29,MN,TP. HCM,7,93854 - 21094 - 08637 - 81417
2025-01-29,MN,TP. HCM,8,39947
2025-01-29,MN,Đồng Tháp,ĐB,48100
2025-01-29,MN,Đồng Tháp,1,55379
2025-01-29,MN,Đồng Tháp,2,05172
2025-01-29,MN,Đồng Tháp,3,26977 - 31206 - 28860 - 27183 - 52071 - 37410
2025-01-29,MN,Đồng Tháp,4,91842 - 13844 - 09082 - 22890 - 64420 - 47196
2025-01-29,MN,Đồng Tháp,5,70899 - 16202 - 56935
2025-01-29,MN,Đồng Tháp,6,75704 - 08700 - 64771
2025-01-29,MN,Đồng Tháp,7,02152 - 91017 - 70235 - 23946
2025-01-29,MN,Đồng Tháp,8,64079
2025-01-29,MN,Cà Mau,ĐB,33238
2025-01-29,MN,Cà Mau,1,50605
2025-01-29,MN,Cà Mau,2,18823
2025-01-29,MN,Cà Mau,3,45102 - 19243 - 15011 - 52538 - 65268 - 00746
2025-01-29,MN,Cà Mau,4,56548 - 17377 - 92006 - 87753 - 64658 - 66512
2025-01-29,MN,Cà Mau,5,03321 - 34386 - 94038
2025-01-29,MN,Cà Mau,6,44614 - 48503 - 05716
2025-01-29,MN,Cà Mau,7,10108 - 63146 - 35458 - 49202
2025-01-29,MN,Cà Mau,8,75127
2025-01-30,MB,Hà Nội,ĐB,75601
2025-01-30,MB,Hà Nội,1,22010
2025-01-30,MB,Hà Nội,2,56562
2025-01-30,MB,Hà Nội,3,45659 - 68794 - 33478 - 63207 - 55393 - 82919
2025-01-30,MB,Hà Nội,4,71421 - 99981 - 03321 - 67529 - 89253 - 44510
2025-01-30,MB,Hà Nội,5,31407 - 83116 - 79113
2025-01-30,MB,Hà Nội,6,54532 - 68535 - 69887
2025-01-30,MB,Hà Nội,7,70062 - 48706 - 40046 - 10286
2025-01-30,MT,Đà Nẵng,ĐB,22500
2025-01-30,MT,Đà Nẵng,1,39659
2025-01-30,MT,Đà Nẵng,2,17033
2025-01-30,MT,Đà Nẵng,3,01563 - 18819 - 79855 - 33428 - 13307 - 00170
2025-01-30,MT,Đà Nẵng,4,51268 - 29125 - 50552 - 99076 - 09881 - 40046
2025-01-30,MT,Đà Nẵng,5,50183 - 68134 - 64836
2025-01-30,MT,Đà Nẵng,6,12537 - 14333 - 80997
2025-01-30,MT,Đà Nẵng,7,42574 - 26587 - 35870 - 49333
2025-01-30,MT,Đà Nẵng,8,45290
2025-01-30,MT,Khánh Hòa,ĐB,98902
2025-01-30,MT,Khánh Hòa,1,98542
2025-01-30,MT,Khánh Hòa,2,39067
2025-01-30,MT,Khánh Hòa,3,92531 - 51026 - 52922 - 13097 - 45657 - 37228
2025-01-30,MT,Khánh Hòa,4,55672 - 57178 - 41269 - 84154 - 31695 - 57643
2025-01-30,MT,Khánh Hòa,5,62739 - 04695 - 10044
2025-01-30,MT,Khánh Hòa,6,07052 - 16666 - 93626
2025-01-30,MT,Khánh Hòa,7,34599 - 89474 - 48844 - 20059
2025-01-30,MT,Khánh Hòa,8,92525
2025-01-30,MN,TP. HCM,ĐB,42760
2025-01-30,MN,TP. HCM,1,14780
2025-01-30,MN,TP. HCM,2,19772
2025-01-30,MN,TP. HCM,3,50095 - 33488 - 54673 - 93250 - 48024 - 29991
2025-01-30,MN,TP. HCM,4,10443 - 52482 - 00786 - 85805 - 38095 - 46580
2025-01-30,MN,TP. HCM,5,07125 - 42209 - 58220
2025-01-30,MN,TP. HCM,6,94761 - 87355 - 01029
2025-01-30,MN,TP. HCM,7,12884 - 94493 - 52893 - 95210
2025-01-30,MN,TP. HCM,8,73803
2025-01-30,MN,Đồng Tháp,ĐB,50219
2025-01-30,MN,Đồng Tháp,1,19106
2025-01-30,MN,Đồng Tháp,2,85576
2025-01-30,MN,Đồng Tháp,3,11137 - 93327 - 59569 - 67832 - 30918 - 68979
2025-01-30,MN,Đồng Tháp,4,05408 - 70583 - 21594 - 06347 - 33649 - 59763
2025-01-30,MN,Đồng Tháp,5,82078 - 11828 - 15020
2025-01-30,MN,Đồng Tháp,6,10209 - 67744 - 49151
2025-01-30,MN,Đồng Tháp,7,18492 - 69307 - 39262 - 38993
2025-01-30,MN,Đồng Tháp,8,15437
2025-01-30,MN,Cà Mau,ĐB,00802
2025-01-30,MN,Cà Mau,1,31916
2025-01-30,MN,Cà Mau,2,67075
2025-01-30,MN,Cà Mau,3,60983 - 92314 - 26019 - 44962 - 78414 - 57940
2025-01-30,MN,Cà Mau,4,16579 - 27406 - 26951 - 13904 - 52452 - 12678
2025-01-30,MN,Cà Mau,5,85090 - 25191 - 37967
2025-01-30,MN,Cà Mau,6,74456 - 81774 - 99077
2025-01-30,MN,Cà Mau,7,40349 - 95228 - 83832 - 25064
2025-01-30,MN,Cà Mau,8,15769
2025-01-31,MB,Hà Nội,ĐB,52815
2025-01-31,MB,Hà Nội,1,76002
2025-01-31,MB,Hà Nội,2,45138
2025-01-31,MB,Hà Nội,3,31268 - 94591 - 20248 - 61712 - 53982 - 02717
2025-01-31,MB,Hà Nội,4,33502 - 56290 - 66226 - 08813 - 34590 - 69471
2025-01-31,MB,Hà Nội,5,10358 - 90655 - 95769
2025-01-31,MB,Hà Nội,6,06759 - 39860 - 73406
2025-01-31,MB,Hà Nội,7,63255 - 33582 - 86836 - 09516
2025-01-31,MT,Đà Nẵng,ĐB,37215
2025-01-31,MT,Đà Nẵng,1,25229
2025-01-31,MT,Đà Nẵng,2,09601
2025-01-31,MT,Đà Nẵng,3,72121 - 99563 - 38118 - 66096 - 33255 - 79354
2025-01-31,MT,Đà Nẵng,4,43915 - 33503 - 07101 - 23629 - 37215 - 35264
2025-01-31,MT,Đà Nẵng,5,70422 - 47077 - 18701
2025-01-31,MT,Đà Nẵng,6,07355 - 82680 - 67851
2025-01-31,MT,Đà Nẵng,7,73726 - 90879 - 32639 - 06943
2025-01-31,MT,Đà Nẵng,8,12024
2025-01-31,MT,Khánh Hòa,ĐB,83868
2025-01-31,MT,Khánh Hòa,1,48576
2025-01-31,MT,Khánh Hòa,2,38290
2025-01-31,MT,Khánh Hòa,3,79588 - 27205 - 69759 - 04880 - 18597 - 09599
2025-01-31,MT,Khánh Hòa,4,04407 - 89304 - 36803 - 25214 - 55621 - 61650
2025-01-31,MT,Khánh Hòa,5,81665 - 83264 - 71506
2025-01-31,MT,Khánh Hòa,6,52273 - 94290 - 99334
2025-01-31,MT,Khánh Hòa,7,35922 - 26406 - 29013 - 80128
2025-01-31,MT,Khánh Hòa,8,09283
2025-01-31,MN,TP. HCM,ĐB,48388
2025-01-31,MN,TP. HCM,1,96743
2025-01-31,MN,TP. HCM,2,85575
2025-01-31,MN,TP. HCM,3,64929 - 52598 - 78475 - 18525 - 85941 - 78438
2025-01-31,MN,TP. HCM,4,55583 - 20580 - 33800 - 43667 - 17476 - 41800
2025-01-31,MN,TP. HCM,5,37461 - 73296 - 26240
2025-01-31,MN,TP. HCM,6,30382 - 84050 - 21523
2025-01-31,MN,TP. HCM,7,37380 - 52476 - 99960 - 36626
2025-01-31,MN,TP. HCM,8,87951
2025-01-31,MN,Đồng Tháp,ĐB,86986
2025-01-31,MN,Đồng Tháp,1,52886
2025-01-31,MN,Đồng Tháp,2,25612
2025-01-31,MN,Đồng Tháp,3,87416 - 55144 - 03828 - 72510 - 09957 - 02439
2025-01-31,MN,Đồng Tháp,4,42905 - 40509 - 87050 - 51830 - 95589 - 06021
2025-01-31,MN,Đồng Tháp,5,58826 - 35157 - 63458
2025-01-31,MN,Đồng Tháp,6,02017 - 59209 - 12266
2025-01-31,MN,Đồng Tháp,7,39065 - 33206 - 80214 - 68862
2025-01-31,MN,Đồng Tháp,8,66624
2025-01-31,MN,Cà Mau,ĐB,20223
2025-01-31,MN,Cà Mau,1,16170
2025-01-31,MN,Cà Mau,2,98519
2025-01-31,MN,Cà Mau,3,00711 - 79407 - 53068 - 91436 - 83727 - 04074
2025-01-31,MN,Cà Mau,4,09634 - 41405 - 67503 - 50726 - 52523 - 96618
2025-01-31,MN,Cà Mau,5,75345 - 13515 - 86793
2025-01-31,MN,Cà Mau,6,41870 - 54745 - 17429
2025-01-31,MN,Cà Mau,7,47201 - 85999 - 54580 - 91135
2025-01-31,MN,Cà Mau,8,92033
2025-02-01,MB,Hà Nội,ĐB,45764
2025-02-01,MB,Hà Nội,1,26433
2025-02-01,MB,Hà Nội,2,06492
2025-02-01,MB,Hà Nội,3,29669 - 61708 - 03097 - 77266 - 15733 - 35693
2025-02-01,MB,Hà Nội,4,89864 - 34523 - 73344 - 61482 - 30732 - 62594
2025-02-01,MB,Hà Nội,5,16691 - 13412 - 99545
2025-02-01,MB,Hà Nội,6,92181 - 45835 - 71096
