Date,Region,Province,Prize,Numbers
2025-10-21,MN,Cà Mau,ĐB,21432
2025-10-21,MN,Cà Mau,1,31156
2025-10-21,MN,Cà Mau,2,10212
2025-10-21,MN,Cà Mau,3,28711 - 37001 - 30095 - 68311 - 99409 - 33207
2025-10-21,MN,Cà Mau,4,72463 - 97069 - 24615 - 83229 - 58739 - 69103
2025-10-21,MN,Cà Mau,5,09924 - 07344 - 64559
2025-10-21,MN,Cà Mau,6,73247 - 32487 - 69556
2025-10-21,MN,Cà Mau,7,96956 - 81109 - 31870 - 11943
2025-10-21,MN,Cà Mau,8,29881
2025-10-22,MB,Hà Nội,ĐB,25662
2025-10-22,MB,Hà Nội,1,46590
2025-10-22,MB,Hà Nội,2,87412
2025-10-22,MB,Hà Nội,3,75275 - 60752 - 34820 - 66238 - 61322 - 82255
2025-10-22,MB,Hà Nội,4,06370 - 36943 - 83829 - 58013 - 35863 - 41693
2025-10-22,MB,Hà Nội,5,46049 - 65638 - 04305
2025-10-22,MB,Hà Nội,6,99788 - 84261 - 29281
2025-10-22,MB,Hà Nội,7,87955 - 30786 - 79586 - 03734
2025-10-22,MT,Đà Nẵng,ĐB,84248
2025-10-22,MT,Đà Nẵng,1,99089
2025-10-22,MT,Đà Nẵng,2,88608
2025-10-22,MT,Đà Nẵng,3,97707 - 86707 - 56881 - 35450 - 01178 - 71897
2025-10-22,MT,Đà Nẵng,4,63648 - 81512 - 16693 - 92907 - 15544 - 01477
2025-10-22,MT,Đà Nẵng,5,54013 - 81420 - 52656
2025-10-22,MT,Đà Nẵng,6,00946 - 38391 - 50398
2025-10-22,MT,Đà Nẵng,7,86542 - 60118 - 77486 - 14583
2025-10-22,MT,Đà Nẵng,8,92982
2025-10-22,MT,Khánh Hòa,ĐB,30499
2025-10-22,MT,Khánh Hòa,1,96147
2025-10-22,MT,Khánh Hòa,2,76085
2025-10-22,MT,Khánh Hòa,3,58988 - 73809 - 69002 - 59143 - 96173 - 40972
2025-10-22,MT,Khánh Hòa,4,51663 - 90521 - 61991 - 84430 - 12484 - 54918
2025-10-22,MT,Khánh Hòa,5,03001 - 39610 - 85347
2025-10-22,MT,Khánh Hòa,6,40310 - 93215 - 50729
2025-10-22,MT,Khánh Hòa,7,89460 - 35098 - 10500 - 21779
2025-10-22,MT,Khánh Hòa,8,82142
2025-10-22,MN,TP. HCM,ĐB,23946
2025-10-22,MN,TP. HCM,1,27881
2025-10-22,MN,TP. HCM,2,54909
2025-10-22,MN,TP. HCM,3,82625 - 74820 - 57661 - 28487 - 36139 - 60691
2025-10-22,MN,TP. HCM,4,48515 - 61895 - 27754 - 34099 - 24759 - 18845
2025-10-22,MN,TP. HCM,5,74610 - 31074 - 08298
2025-10-22,MN,TP. HCM,6,02367 - 73951 - 37124
2025-10-22,MN,TP. HCM,7,20788 - 35319 - 04344 - 30628
2025-10-22,MN,TP. HCM,8,98703
2025-10-22,MN,Đồng Tháp,ĐB,92409
2025-10-22,MN,Đồng Tháp,1,49242
2025-10-22,MN,Đồng Tháp,2,68728
2025-10-22,MN,Đồng Tháp,3,07792 - 31059 - 00042 - 27459 - 05216 - 26327
2025-10-22,MN,Đồng Tháp,4,26418 - 37550 - 97490 - 69127 - 40419 - 78412
2025-10-22,MN,Đồng Tháp,5,78157 - 51688 - 97434
2025-10-22,MN,Đồng Tháp,6,75379 - 29365 - 41861
2025-10-22,MN,Đồng Tháp,7,52033 - 60809 - 43235 - 74523
2025-10-22,MN,Đồng Tháp,8,77212
2025-10-22,MN,Cà Mau,ĐB,86954
2025-10-22,MN,Cà Mau,1,27261
2025-10-22,MN,Cà Mau,2,79310
2025-10-22,MN,Cà Mau,3,73284 - 13831 - 26028 - 10766 - 01319 - 30550
2025-10-22,MN,Cà Mau,4,23213 - 46503 - 30368 - 78529 - 67367 - 17418
2025-10-22,MN,Cà Mau,5,11151 - 40103 - 39810
2025-10-22,MN,Cà Mau,6,69718 - 48730 - 38633
2025-10-22,MN,Cà Mau,7,01613 - 93023 - 01703 - 42092
2025-10-22,MN,Cà Mau,8,13396
2025-10-23,MB,Hà Nội,ĐB,50443
2025-10-23,MB,Hà Nội,1,05133
2025-10-23,MB,Hà Nội,2,16042
2025-10-23,MB,Hà Nội,3,75088 - 60867 - 92154 - 20771 - 58567 - 99059
2025-10-23,MB,Hà Nội,4,21345 - 71060 - 88813 - 49056 - 10345 - 96419
2025-10-23,MB,Hà Nội,5,43482 - 47889 - 98295
2025-10-23,MB,Hà Nội,6,83299 - 33315 - 71012
2025-10-23,MB,Hà Nội,7,59110 - 18982 - 78522 - 02365
2025-10-23,MT,Đà Nẵng,ĐB,31090
2025-10-23,MT,Đà Nẵng,1,99644
2025-10-23,MT,Đà Nẵng,2,03940
2025-10-23,MT,Đà Nẵng,3,67147 - 25061 - 26445 - 34076 - 32624 - 63126
2025-10-23,MT,Đà Nẵng,4,67284 - 80174 - 62560 - 16547 - 77448 - 56492
2025-10-23,MT,Đà Nẵng,5,52822 - 56476 - 96263
2025-10-23,MT,Đà Nẵng,6,85978 - 55987 - 67923
2025-10-23,MT,Đà Nẵng,7,55239 - 58183 - 20580 - 87916
2025-10-23,MT,Đà Nẵng,8,53709
2025-10-23,MT,Khánh Hòa,ĐB,04772
2025-10-23,MT,Khánh Hòa,1,73782
2025-10-23,MT,Khánh Hòa,2,82077
2025-10-23,MT,Khánh Hòa,3,27750 - 56490 - 60663 - 93315 - 37308 - 04987
2025-10-23,MT,Khánh Hòa,4,50284 - 29378 - 03439 - 00856 - 43456 - 20038
2025-10-23,MT,Khánh Hòa,5,08078 - 62748 - 32207
2025-10-23,MT,Khánh Hòa,6,05949 - 93131 - 62870
2025-10-23,MT,Khánh Hòa,7,07430 - 79335 - 35012 - 94934
2025-10-23,MT,Khánh Hòa,8,85128
2025-10-23,MN,TP. HCM,ĐB,00576
2025-10-23,MN,TP. HCM,1,06969
2025-10-23,MN,TP. HCM,2,28999
2025-10-23,MN,TP. HCM,3,59304 - 81534 - 14500 - 05276 - 14458 - 32502
2025-10-23,MN,TP. HCM,4,31937 - 74656 - 82572 - 92281 - 05573 - 94115
2025-10-23,MN,TP. HCM,5,05087 - 27389 - 63208
2025-10-23,MN,TP. HCM,6,07329 - 82229 - 50031
2025-10-23,MN,TP. HCM,7,58642 - 85553 - 29100 - 38748
2025-10-23,MN,TP. HCM,8,89543
2025-10-23,MN,Đồng Tháp,ĐB,04387
2025-10-23,MN,Đồng Tháp,1,16721
2025-10-23,MN,Đồng Tháp,2,59887
2025-10-23,MN,Đồng Tháp,3,75819 - 51120 - 96682 - 66158 - 69063 - 98267
2025-10-23,MN,Đồng Tháp,4,73834 - 25437 - 40232 - 65690 - 10989 - 05693
2025-10-23,MN,Đồng Tháp,5,69865 - 14632 - 61958
2025-10-23,MN,Đồng Tháp,6,26027 - 66223 - 25686
2025-10-23,MN,Đồng Tháp,7,60034 - 92936 - 43472 - 72554
2025-10-23,MN,Đồng Tháp,8,60076
2025-10-23,MN,Cà Mau,ĐB,70371
2025-10-23,MN,Cà Mau,1,32043
2025-10-23,MN,Cà Mau,2,79182
2025-10-23,MN,Cà Mau,3,90262 - 28401 - 21079 - 58520 - 98252 - 78824
2025-10-23,MN,Cà Mau,4,07688 - 75856 - 69834 - 02803 - 00673 - 79426
2025-10-23,MN,Cà Mau,5,36035 - 49392 - 11865
2025-10-23,MN,Cà Mau,6,81912 - 95324 - 61271
2025-10-23,MN,Cà Mau,7,64909 - 81841 - 88120 - 49262
2025-10-23,MN,Cà Mau,8,15396
2025-10-24,MB,Hà Nội,ĐB,44711
2025-10-24,MB,Hà Nội,1,45012
2025-10-24,MB,Hà Nội,2,38734
2025-10-24,MB,Hà Nội,3,27731 - 27979 - 08082 - 72381 - 66875 - 34612
2025-10-24,MB,Hà Nội,4,50685 - 50862 - 10816 - 70719 - 12259 - 54953
2025-10-24,MB,Hà Nội,5,88492 - 20704 - 58203
2025-10-24,MB,Hà Nội,6,98708 - 39623 - 54200
2025-10-24,MB,Hà Nội,7,76111 - 54945 - 30908 - 00154
2025-10-24,MT,Đà Nẵng,ĐB,69082
2025-10-24,MT,Đà Nẵng,1,09537
2025-10-24,MT,Đà Nẵng,2,40278
2025-10-24,MT,Đà Nẵng,3,57519 - 53872 - 86160 - 46645 - 62427 - 20111
2025-10-24,MT,Đà Nẵng,4,35437 - 99101 - 03328 - 94801 - 78432 - 47469
2025-10-24,MT,Đà Nẵng,5,39955 - 38554 - 82491
2025-10-24,MT,Đà Nẵng,6,89782 - 23786 - 97704
2025-10-24,MT,Đà Nẵng,7,84278 - 87974 - 77391 - 32673
2025-10-24,MT,Đà Nẵng,8,56629
2025-10-24,MT,Khánh Hòa,ĐB,43976
2025-10-24,MT,Khánh Hòa,1,18451
2025-10-24,MT,Khánh Hòa,2,34703
2025-10-24,MT,Khánh Hòa,3,67114 - 60741 - 53537 - 62727 - 02423 - 22975
2025-10-24,MT,Khánh Hòa,4,97793 - 59824 - 96103 - 06991 - 71869 - 09693
2025-10-24,MT,Khánh Hòa,5,95410 - 45351 - 20446
2025-10-24,MT,Khánh Hòa,6,58362 - 58007 - 12188
2025-10-24,MT,Khánh Hòa,7,88368 - 83120 - 37526 - 83826
2025-10-24,MT,Khánh Hòa,8,76094
2025-10-24,MN,TP. HCM,ĐB,90470
2025-10-24,MN,TP. HCM,1,75155
2025-10-24,MN,TP. HCM,2,36048
2025-10-24,MN,TP. HCM,3,68766 - 25632 - 92323 - 52837 - 90316 - 31821
2025-10-24,MN,TP. HCM,4,81634 - 06699 - 19774 - 90982 - 25951 - 43958
2025-10-24,MN,TP. HCM,5,50409 - 03861 - 94158
2025-10-24,MN,TP. HCM,6,71393 - 07393 - 17120
2025-10-24,MN,TP. HCM,7,49343 - 88289 - 06432 - 60614
2025-10-24,MN,TP. HCM,8,62157
2025-10-24,MN,Đồng Tháp,ĐB,95984
2025-10-24,MN,Đồng Tháp,1,10113
2025-10-24,MN,Đồng Tháp,2,10682
2025-10-24,MN,Đồng Tháp,3,03659 - 17140 - 19301 - 74645 - 70596 - 44230
2025-10-24,MN,Đồng Tháp,4,38688 - 63157 - 02244 - 73842 - 48103 - 73232
2025-10-24,MN,Đồng Tháp,5,96268 - 00579 - 78626
2025-10-24,MN,Đồng Tháp,6,85744 - 76182 - 28488
2025-10-24,MN,Đồng Tháp,7,57164 - 05294 - 66736 - 21038
2025-10-24,MN,Đồng Tháp,8,16347
2025-10-24,MN,Cà Mau,ĐB,55453
2025-10-24,MN,Cà Mau,1,69575
2025-10-24,MN,Cà Mau,2,69815
2025-10-24,MN,Cà Mau,3,90865 - 19335 - 57915 - 93208 - 63651 - 04112
2025-10-24,MN,Cà Mau,4,39089 - 90989 - 59017 - 54297 - 53327 - 67784
2025-10-24,MN,Cà Mau,5,71950 - 07378 - 72564
2025-10-24,MN,Cà Mau,6,91955 - 56515 - 16239
2025-10-24,MN,Cà Mau,7,54335 - 76742 - 62858 - 48157
2025-10-24,MN,Cà Mau,8,35312
2025-10-25,MB,Hà Nội,ĐB,32273
2025-10-25,MB,Hà Nội,1,86310
2025-10-25,MB,Hà Nội,2,86251
2025-10-25,MB,Hà Nội,3,14995 - 13703 - 00608 - 31814 - 15488 - 08598
2025-10-25,MB,Hà Nội,4,45347 - 33362 - 64089 - 84071 - 08901 - 30910
2025-10-25,MB,Hà Nội,5,32351 - 59163 - 83192
2025-10-25,MB,Hà Nội,6,28315 - 64388 - 34137
2025-10-25,MB,Hà Nội,7,17142 - 43108 - 24545 - 37502
2025-10-25,MT,Đà Nẵng,ĐB,85024
2025-10-25,MT,Đà Nẵng,1,16455
2025-10-25,MT,Đà Nẵng,2,52095
2025-10-25,MT,Đà Nẵng,3,81001 - 11452 - 36794 - 35027 - 09879 - 42624
2025-10-25,MT,Đà Nẵng,4,92314 - 58174 - 24710 - 34818 - 95175 - 88532
2025-10-25,MT,Đà Nẵng,5,82427 - 54171 - 70659
2025-10-25,MT,Đà Nẵng,6,74033 - 15937 - 82079
2025-10-25,MT,Đà Nẵng,7,91992 - 08314 - 00556 - 11335
2025-10-25,MT,Đà Nẵng,8,49544
2025-10-25,MT,Khánh Hòa,ĐB,31091
2025-10-25,MT,Khánh Hòa,1,53777
2025-10-25,MT,Khánh Hòa,2,73421
2025-10-25,MT,Khánh Hòa,3,93325 - 51291 - 22257 - 76127 - 57096 - 67359
2025-10-25,MT,Khánh Hòa,4,84559 - 13170 - 60818 - 02852 - 13618 - 54090
2025-10-25,MT,Khánh Hòa,5,54838 - 79196 - 86013
2025-10-25,MT,Khánh Hòa,6,51853 - 90634 - 21548
2025-10-25,MT,Khánh Hòa,7,57310 - 11034 - 15636 - 89043
2025-10-25,MT,Khánh Hòa,8,92646
2025-10-25,MN,TP. HCM,ĐB,05629
2025-10-25,MN,TP. HCM,1,34378
2025-10-25,MN,TP. HCM,2,38607
2025-10-25,MN,TP. HCM,3,68015 - 96055 - 43946 - 96019 - 97385 - 70689
2025-10-25,MN,TP. HCM,4,21064 - 54768 - 38785 - 37313 - 45578 - 86660
2025-10-25,MN,TP. HCM,5,06667 - 94346 - 67890
2025-10-25,MN,TP. HCM,6,50629 - 16913 - 24617
2025-10-25,MN,TP. HCM,7,14306 - 35675 - 65407 - 25277
2025-10-25,MN,TP. HCM,8,50285
2025-10-25,MN,Đồng Tháp,ĐB,83764
2025-10-25,MN,Đồng Tháp,1,73478
2025-10-25,MN,Đồng Tháp,2,86219
2025-10-25,MN,Đồng Tháp,3,67676 - 10865 - 96580 - 57078 - 56357 - 46140
2025-10-25,MN,Đồng Tháp,4,37388 - 37083 - 63122 - 42707 - 26354 - 83924
2025-10-25,MN,Đồng Tháp,5,20420 - 48318 - 20983
2025-10-25,MN,Đồng Tháp,6,14321 - 61894 - 57260
2025-10-25,MN,Đồng Tháp,7,89573 - 08648 - 62226 - 12467
2025-10-25,MN,Đồng Tháp,8,27862
2025-10-25,MN,Cà Mau,ĐB,50777
2025-10-25,MN,Cà Mau,1,44856
2025-10-25,MN,Cà Mau,2,46156
2025-10-25,MN,Cà Mau,3,48723 - 58100 - 80465 - 81706 - 57049 - 04577
2025-10-25,MN,Cà Mau,4,53414 - 17229 - 49692 - 15305 - 85987 - 68899
2025-10-25,MN,Cà Mau,5,06904 - 44597 - 18053
2025-10-25,MN,Cà Mau,6,42580 - 37267 - 75402
2025-10-25,MN,Cà Mau,7,78383 - 41114 - 74768 - 59994
2025-10-25,MN,Cà Mau,8,16313
2025-10-26,MB,Hà Nội,ĐB,29338
2025-10-26,MB,Hà Nội,1,20700
2025-10-26,MB,Hà Nội,2,03731
2025-10-26,MB,Hà Nội,3,93914 - 63602 - 61076 - 54527 - 32329 - 93407
2025-10-26,MB,Hà Nội,4,23840 - 75455 - 56544 - 10009 - 43422 - 86167
2025-10-26,MB,Hà Nội,5,60699 - 28198 - 02234
2025-10-26,MB,Hà Nội,6,75134 - 28060 - 47584
2025-10-26,MB,Hà Nội,7,07526 - 75487 - 80693 - 20618
2025-10-26,MT,Đà Nẵng,ĐB,04863
2025-10-26,MT,Đà Nẵng,1,89062
2025-10-26,MT,Đà Nẵng,2,18265
2025-10-26,MT,Đà Nẵng,3,09884 - 20422 - 22864 - 89199 - 32269 - 29587
2025-10-26,MT,Đà Nẵng,4,24636 - 55560 - 87194 - 76617 - 83333 - 86734
2025-10-26,MT,Đà Nẵng,5,72847 - 73712 - 83530
2025-10-26,MT,Đà Nẵng,6,82363 - 92543 - 73210
2025-10-26,MT,Đà Nẵng,7,74796 - 60389 - 92918 - 77864
2025-10-26,MT,Đà Nẵng,8,95532
2025-10-26,MT,Khánh Hòa,ĐB,77540
2025-10-26,MT,Khánh Hòa,1,38668
2025-10-26,MT,Khánh Hòa,2,44169
2025-10-26,MT,Khánh Hòa,3,04666 - 92485 - 29589 - 95069 - 59231 - 78168
2025-10-26,MT,Khánh Hòa,4,46503 - 67187 - 47830 - 56147 - 75627 - 30340
2025-10-26,MT,Khánh Hòa,5,50731 - 08636 - 38002
2025-10-26,MT,Khánh Hòa,6,05811 - 14397 - 01614
2025-10-26,MT,Khánh Hòa,7,37429 - 34096 - 14004 - 64884
2025-10-26,MT,Khánh Hòa,8,44986
2025-10-26,MN,TP. HCM,ĐB,27653
2025-10-26,MN,TP. HCM,1,41228
2025-10-26,MN,TP. HCM,2,59461
2025-10-26,MN,TP. HCM,3,55756 - 31320 - 20864 - 42541 - 26681 - 50669
2025-10-26,MN,TP. HCM,4,35064 - 38914 - 15745 - 62464 - 95151 - 12201
2025-10-26,MN,TP. HCM,5,81454 - 01768 - 00139
2025-10-26,MN,TP. HCM,6,44895 - 98628 - 55617
2025-10-26,MN,TP. HCM,7,14291 - 34540 - 64927 - 38657
2025-10-26,MN,TP. HCM,8,47932
2025-10-26,MN,Đồng Tháp,ĐB,82873
2025-10-26,MN,Đồng Tháp,1,69501
2025-10-26,MN,Đồng Tháp,2,17051
2025-10-26,MN,Đồng Tháp,3,79667 - 63059 - 13929 - 73375 - 82961 - 55649
2025-10-26,MN,Đồng Tháp,4,62706 - 15950 - 82516 - 89738 - 53635 - 46414
2025-10-26,MN,Đồng Tháp,5,81627 - 51367 - 30764
2025-10-26,MN,Đồng Tháp,6,82449 - 31635 - 64976
2025-10-26,MN,Đồng Tháp,7,04209 - 77991 - 22288 - 33684
2025-10-26,MN,Đồng Tháp,8,09122
2025-10-26,MN,Cà Mau,ĐB,83885
2025-10-26,MN,Cà Mau,1,66383
2025-10-26,MN,Cà Mau,2,75366
2025-10-26,MN,Cà Mau,3,03798 - 96427 - 94013 - 63668 - 63904 - 53266
2025-10-26,MN,Cà Mau,4,90546 - 96494 - 50540 - 48266 - 53033 - 15028
2025-10-26,MN,Cà Mau,5,96997 - 72403 - 10941
2025-10-26,MN,Cà Mau,6,43075 - 43427 - 75291
2025-10-26,MN,Cà Mau,7,90506 - 53746 - 93086 - 49283
2025-10-26,MN,Cà Mau,8,35583
2025-10-27,MB,Hà Nội,ĐB,81086
2025-10-27,MB,Hà Nội,1,01048
2025-10-27,MB,Hà Nội,2,08314
2025-10-27,MB,Hà Nội,3,22914 - 13901 - 39066 - 56711 - 44957 - 28938
2025-10-27,MB,Hà Nội,4,66494 - 33143 - 82996 - 15310 - 69205 - 45490
2025-10-27,MB,Hà Nội,5,41420 - 27879 - 00065
2025-10-27,MB,Hà Nội,6,28772 - 28577 - 17895
2025-10-27,MB,Hà Nội,7,44912 - 98964 - 94940 - 60097
2025-10-27,MT,Đà Nẵng,ĐB,57482
2025-10-27,MT,Đà Nẵng,1,18261
2025-10-27,MT,Đà Nẵng,2,84093
2025-10-27,MT,Đà Nẵng,3,74898 - 17469 - 74749 - 28723 - 13622 - 12341
2025-10-27,MT,Đà Nẵng,4,10339 - 70805 - 80792 - 66478 - 02185 - 26235
2025-10-27,MT,Đà Nẵng,5,20249 - 74195 - 50310
2025-10-27,MT,Đà Nẵng,6,04095 - 76360 - 15313
2025-10-27,MT,Đà Nẵng,7,16755 - 74523 - 61577 - 36729
2025-10-27,MT,Đà Nẵng,8,00634
2025-10-27,MT,Khánh Hòa,ĐB,99351
2025-10-27,MT,Khánh Hòa,1,60194
2025-10-27,MT,Khánh Hòa,2,63563
2025-10-27,MT,Khánh Hòa,3,09476 - 45620 - 91197 - 19571 - 63590 - 30530
2025-10-27,MT,Khánh Hòa,4,02350 - 23581 - 66581 - 98931 - 78396 - 89722
2025-10-27,MT,Khánh Hòa,5,58492 - 29807 - 41539
2025-10-27,MT,Khánh Hòa,6,57221 - 61878 - 26609
2025-10-27,MT,Khánh Hòa,7,91765 - 35284 - 23228 - 34645
2025-10-27,MT,Khánh Hòa,8,31676
2025-10-27,MN,TP. HCM,ĐB,64909
2025-10-27,MN,TP. HCM,1,14748
2025-10-27,MN,TP. HCM,2,13606
2025-10-27,MN,TP. HCM,3,52260 - 88976 - 98320 - 11490 - 61329 - 62125
2025-10-27,MN,TP. HCM,4,00471 - 57065 - 19220 - 58024 - 74679 - 10370
2025-10-27,MN,TP. HCM,5,33355 - 62995 - 15212
2025-10-27,MN,TP. HCM,6,89963 - 76449 - 79856
2025-10-27,MN,TP. HCM,7,53584 - 78533 - 77142 - 85453
2025-10-27,MN,TP. HCM,8,93161
2025-10-27,MN,Đồng Tháp,ĐB,29823
2025-10-27,MN,Đồng Tháp,1,90575
2025-10-27,MN,Đồng Tháp,2,14620
2025-10-27,MN,Đồng Tháp,3,36128 - 48268 - 32023 - 29339 - 24542 - 76293
2025-10-27,MN,Đồng Tháp,4,09422 - 03524 - 38079 - 93830 - 03467 - 21311
2025-10-27,MN,Đồng Tháp,5,47290 - 58967 - 13214
2025-10-27,MN,Đồng Tháp,6,40797 - 67802 - 84318
2025-10-27,MN,Đồng Tháp,7,19074 - 15764 - 68270 - 47471
2025-10-27,MN,Đồng Tháp,8,09495
2025-10-27,MN,Cà Mau,ĐB,00048
2025-10-27,MN,Cà Mau,1,15322
2025-10-27,MN,Cà Mau,2,66845
2025-10-27,MN,Cà Mau,3,50703 - 50631 - 16809 - 36215 - 64834 - 12485
2025-10-27,MN,Cà Mau,4,95926 - 93093 - 53891 - 81639 - 41467 - 20326
2025-10-27,MN,Cà Mau,5,97359 - 69926 - 14607
2025-10-27,MN,Cà Mau,6,54976 - 36909 - 31470
2025-10-27,MN,Cà Mau,7,62219 - 61654 - 77849 - 43303
2025-10-27,MN,Cà Mau,8,25598
2025-10-28,MB,Hà Nội,ĐB,60229
2025-10-28,MB,Hà Nội,1,59294
2025-10-28,MB,Hà Nội,2,53001
2025-10-28,MB,Hà Nội,3,86584 - 84563 - 23336 - 36380 - 50363 - 66863
2025-10-28,MB,Hà Nội,4,45831 - 71446 - 95826 - 35255 - 50248 - 06953
2025-10-28,MB,Hà Nội,5,38340 - 46938 - 96167
2025-10-28,MB,Hà Nội,6,77264 - 83031 - 97019
2025-10-28,MB,Hà Nội,7,88097 - 06834 - 75415 - 68396
2025-10-28,MT,Đà Nẵng,ĐB,61984
2025-10-28,MT,Đà Nẵng,1,88846
2025-10-28,MT,Đà Nẵng,2,10188
2025-10-28,MT,Đà Nẵng,3,06502 - 42424 - 16911 - 25755 - 51618 - 02155
2025-10-28,MT,Đà Nẵng,4,67411 - 14710 - 61486 - 74577 - 35793 - 57326
2025-10-28,MT,Đà Nẵng,5,40673 - 10727 - 64041
2025-10-28,MT,Đà Nẵng,6,69335 - 40806 - 13930
2025-10-28,MT,Đà Nẵng,7,00965 - 71079 - 31616 - 70123
2025-10-28,MT,Đà Nẵng,8,31233
2025-10-28,MT,Khánh Hòa,ĐB,53381
2025-10-28,MT,Khánh Hòa,1,46536
2025-10-28,MT,Khánh Hòa,2,08132
2025-10-28,MT,Khánh Hòa,3,33071 - 14753 - 42279 - 17785 - 08131 - 22837
2025-10-28,MT,Khánh Hòa,4,95128 - 72587 - 53267 - 71097 - 61624 - 75372
2025-10-28,MT,Khánh Hòa,5,40313 - 75246 - 23087
2025-10-28,MT,Khánh Hòa,6,61499 - 65183 - 02766
2025-10-28,MT,Khánh Hòa,7,62810 - 56744 - 65885 - 56694
2025-10-28,MT,Khánh Hòa,8,50316
2025-10-28,MN,TP. HCM,ĐB,65241
2025-10-28,MN,TP. HCM,1,66139
2025-10-28,MN,TP. HCM,2,45923
2025-10-28,MN,TP. HCM,3,13921 - 62756 - 34322 - 35429 - 27803 - 26055
2025-10-28,MN,TP. HCM,4,02836 - 43669 - 61756 - 89611 - 70060 - 98865
2025-10-28,MN,TP. HCM,5,99100 - 36955 - 68075
2025-10-28,MN,TP. HCM,6,11417 - 79665 - 17602
2025-10-28,MN,TP. HCM,7,97194 - 19274 - 38319 - 62897
2025-10-28,MN,TP. HCM,8,40793
2025-10-28,MN,Đồng Tháp,ĐB,89963
2025-10-28,MN,Đồng Tháp,1,43474
2025-10-28,MN,Đồng Tháp,2,76119
2025-10-28,MN,Đồng Tháp,3,45463 - 53944 - 83676 - 75210 - 62241 - 83618
2025-10-28,MN,Đồng Tháp,4,11956 - 04462 - 59110 - 60024 - 84300 - 09801
2025-10-28,MN,Đồng Tháp,5,88907 - 27591 - 21953
2025-10-28,MN,Đồng Tháp,6,57132 - 85108 - 70335
2025-10-28,MN,Đồng Tháp,7,78209 - 30962 - 39297 - 74678
2025-10-28,MN,Đồng Tháp,8,55258
2025-10-28,MN,Cà Mau,ĐB,02002
2025-10-28,MN,Cà Mau,1,80611
2025-10-28,MN,Cà Mau,2,58737
2025-10-28,MN,Cà Mau,3,93796 - 91332 - 18072 - 22573 - 41060 - 44863
2025-10-28,MN,Cà Mau,4,99075 - 15668 - 61174 - 72714 - 35348 - 00770
2025-10-28,MN,Cà Mau,5,03531 - 97943 - 45159
2025-10-28,MN,Cà Mau,6,00309 - 88444 - 38017
2025-10-28,MN,Cà Mau,7,05179 - 61491 - 19504 - 07941
2025-10-28,MN,Cà Mau,8,75270
2025-10-29,MB,Hà Nội,ĐB,01516
2025-10-29,MB,Hà Nội,1,30611
2025-10-29,MB,Hà Nội,2,71861
2025-10-29,MB,Hà Nội,3,18330 - 05585 - 24430 - 04816 - 11439 - 49548
2025-10-29,MB,Hà Nội,4,58106 - 60709 - 57433 - 17349 - 64766 - 33368
2025-10-29,MB,Hà Nội,5,15655 - 15449 - 59186
2025-10-29,MB,Hà Nội,6,55437 - 35477 - 74960
2025-10-29,MB,Hà Nội,7,64561 - 97775 - 23922 - 88836
2025-10-29,MT,Đà Nẵng,ĐB,42209
2025-10-29,MT,Đà Nẵng,1,25153
2025-10-29,MT,Đà Nẵng,2,94139
2025-10-29,MT,Đà Nẵng,3,01670 - 13069 - 31777 - 29638 - 02821 - 18962
2025-10-29,MT,Đà Nẵng,4,31670 - 19121 - 22864 - 63609 - 26955 - 43820
2025-10-29,MT,Đà Nẵng,5,48149 - 28080 - 14799
2025-10-29,MT,Đà Nẵng,6,75019 - 53025 - 41778
2025-10-29,MT,Đà Nẵng,7,88798 - 68569 - 80287 - 93464
2025-10-29,MT,Đà Nẵng,8,51366
2025-10-29,MT,Khánh Hòa,ĐB,46663
2025-10-29,MT,Khánh Hòa,1,07822
2025-10-29,MT,Khánh Hòa,2,01516
2025-10-29,MT,Khánh Hòa,3,03997 - 86452 - 98445 - 66832 - 10430 - 56196
2025-10-29,MT,Khánh Hòa,4,14710 - 82610 - 91878 - 27945 - 55320 - 57517
2025-10-29,MT,Khánh Hòa,5,18248 - 71395 - 36884
2025-10-29,MT,Khánh Hòa,6,39197 - 07770 - 05178
2025-10-29,MT,Khánh Hòa,7,22672 - 13271 - 42756 - 73249
2025-10-29,MT,Khánh Hòa,8,88095
2025-10-29,MN,TP. HCM,ĐB,30960
2025-10-29,MN,TP. HCM,1,03454
2025-10-29,MN,TP. HCM,2,57761
2025-10-29,MN,TP. HCM,3,89414 - 80853 - 01570 - 41519 - 03345 - 82973
2025-10-29,MN,TP. HCM,4,13365 - 73631 - 89773 - 42854 - 18796 - 19840
2025-10-29,MN,TP. HCM,5,11416 - 04193 - 63690
2025-10-29,MN,TP. HCM,6,67738 - 06353 - 85036
2025-10-29,MN,TP. HCM,7,14720 - 60485 - 32404 - 67504
2025-10-29,MN,TP. HCM,8,27377
2025-10-29,MN,Đồng Tháp,ĐB,86057
2025-10-29,MN,Đồng Tháp,1,12582
2025-10-29,MN,Đồng Tháp,2,15567
2025-10-29,MN,Đồng Tháp,3,39460 - 21763 - 39559 - 59404 - 02073 - 29388
2025-10-29,MN,Đồng Tháp,4,40232 - 47591 - 19917 - 77808 - 65371 - 76004
2025-10-29,MN,Đồng Tháp,5,36686 - 37251 - 73829
2025-10-29,MN,Đồng Tháp,6,56933 - 32761 - 32031
2025-10-29,MN,Đồng Tháp,7,77547 - 40497 - 62074 - 51246
