Date,Region,Province,Prize,Numbers
2024-10-19,MT,Đà Nẵng,ĐB,10453
2024-10-19,MT,Đà Nẵng,1,78416
2024-10-19,MT,Đà Nẵng,2,79006
2024-10-19,MT,Đà Nẵng,3,97411 - 04520 - 00866 - 98987 - 83774 - 95251
2024-10-19,MT,Đà Nẵng,4,15563 - 34919 - 34616 - 40353 - 53730 - 37683
2024-10-19,MT,Đà Nẵng,5,19779 - 39649 - 69330
2024-10-19,MT,Đà Nẵng,6,82914 - 17747 - 80813
2024-10-19,MT,Đà Nẵng,7,54279 - 35765 - 98767 - 15253
2024-10-19,MT,Đà Nẵng,8,38457
2024-10-19,MT,Khánh Hòa,ĐB,35045
2024-10-19,MT,Khánh Hòa,1,66457
2024-10-19,MT,Khánh Hòa,2,67274
2024-10-19,MT,Khánh Hòa,3,89084 - 31910 - 64625 - 16986 - 57074 - 12328
2024-10-19,MT,Khánh Hòa,4,50343 - 70935 - 23996 - 88450 - 33339 - 72392
2024-10-19,MT,Khánh Hòa,5,26056 - 65262 - 46432
2024-10-19,MT,Khánh Hòa,6,19335 - 93280 - 06171
2024-10-19,MT,Khánh Hòa,7,82802 - 20716 - 84744 - 56975
2024-10-19,MT,Khánh Hòa,8,78991
2024-10-19,MN,TP. HCM,ĐB,16509
2024-10-19,MN,TP. HCM,1,82612
2024-10-19,MN,TP. HCM,2,75994
2024-10-19,MN,TP. HCM,3,01424 - 42110 - 59242 - 68563 - 10386 - 99474
2024-10-19,MN,TP. HCM,4,21026 - 06439 - 94086 - 57489 - 50749 - 33126
2024-10-19,MN,TP. HCM,5,29274 - 74122 - 43905
2024-10-19,MN,TP. HCM,6,63440 - 44193 - 71057
2024-10-19,MN,TP. HCM,7,50392 - 63949 - 84012 - 46299
2024-10-19,MN,TP. HCM,8,32136
2024-10-19,MN,Đồng Tháp,ĐB,33536
2024-10-19,MN,Đồng Tháp,1,31023
2024-10-19,MN,Đồng Tháp,2,39843
2024-10-19,MN,Đồng Tháp,3,22456 - 16057 - 34350 - 80729 - 60542 - 24917
2024-10-19,MN,Đồng Tháp,4,89456 - 80018 - 24966 - 58981 - 58271 - 51020
2024-10-19,MN,Đồng Tháp,5,63154 - 33595 - 23273
2024-10-19,MN,Đồng Tháp,6,47822 - 77982 - 16317
2024-10-19,MN,Đồng Tháp,7,98147 - 73382 - 49302 - 78910
2024-10-19,MN,Đồng Tháp,8,99497
2024-10-19,MN,Cà Mau,ĐB,82534
2024-10-19,MN,Cà Mau,1,25559
2024-10-19,MN,Cà Mau,2,87105
2024-10-19,MN,Cà Mau,3,91810 - 65962 - 31604 - 77990 - 78201 - 04573
2024-10-19,MN,Cà Mau,4,61307 - 11514 - 90668 - 83959 - 12320 - 23114
2024-10-19,MN,Cà Mau,5,56555 - 16124 - 40551
2024-10-19,MN,Cà Mau,6,37843 - 43110 - 14694
2024-10-19,MN,Cà Mau,7,52928 - 56939 - 63681 - 60947
2024-10-19,MN,Cà Mau,8,93111
2024-10-20,MB,Hà Nội,ĐB,52328
2024-10-20,MB,Hà Nội,1,20373
2024-10-20,MB,Hà Nội,2,81453
2024-10-20,MB,Hà Nội,3,42456 - 03312 - 68543 - 48741 - 07940 - 16199
2024-10-20,MB,Hà Nội,4,07820 - 85866 - 21641 - 81510 - 26525 - 95917
2024-10-20,MB,Hà Nội,5,71882 - 73851 - 34582
2024-10-20,MB,Hà Nội,6,77151 - 95618 - 67620
2024-10-20,MB,Hà Nội,7,57999 - 57086 - 51254 - 25520
2024-10-20,MT,Đà Nẵng,ĐB,26212
2024-10-20,MT,Đà Nẵng,1,04651
2024-10-20,MT,Đà Nẵng,2,06928
2024-10-20,MT,Đà Nẵng,3,96049 - 78154 - 40616 - 18353 - 82056 - 81874
2024-10-20,MT,Đà Nẵng,4,20290 - 25536 - 31503 - 44345 - 03010 - 08284
2024-10-20,MT,Đà Nẵng,5,96123 - 82369 - 36909
2024-10-20,MT,Đà Nẵng,6,75998 - 84794 - 48734
2024-10-20,MT,Đà Nẵng,7,11196 - 11646 - 79715 - 74714
2024-10-20,MT,Đà Nẵng,8,47572
2024-10-20,MT,Khánh Hòa,ĐB,53891
2024-10-20,MT,Khánh Hòa,1,44551
2024-10-20,MT,Khánh Hòa,2,72964
2024-10-20,MT,Khánh Hòa,3,65307 - 21857 - 74796 - 99114 - 58494 - 32111
2024-10-20,MT,Khánh Hòa,4,54600 - 22647 - 22830 - 37937 - 81907 - 93712
2024-10-20,MT,Khánh Hòa,5,84833 - 60171 - 73223
2024-10-20,MT,Khánh Hòa,6,15926 - 94392 - 81928
2024-10-20,MT,Khánh Hòa,7,95548 - 85081 - 20513 - 64957
2024-10-20,MT,Khánh Hòa,8,54068
2024-10-20,MN,TP. HCM,ĐB,19099
2024-10-20,MN,TP. HCM,1,18277
2024-10-20,MN,TP. HCM,2,63015
2024-10-20,MN,TP. HCM,3,33289 - 70759 - 92060 - 14676 - 86902 - 10022
2024-10-20,MN,TP. HCM,4,08089 - 99000 - 46403 - 60023 - 61715 - 41960
2024-10-20,MN,TP. HCM,5,98066 - 47890 - 11156
2024-10-20,MN,TP. HCM,6,25499 - 71691 - 23854
2024-10-20,MN,TP. HCM,7,73489 - 02032 - 03629 - 57950
2024-10-20,MN,TP. HCM,8,13977
2024-10-20,MN,Đồng Tháp,ĐB,53881
2024-10-20,MN,Đồng Tháp,1,84570
2024-10-20,MN,Đồng Tháp,2,45093
2024-10-20,MN,Đồng Tháp,3,94433 - 06534 - 33154 - 95784 - 31493 - 41328
2024-10-20,MN,Đồng Tháp,4,78947 - 31295 - 77515 - 34338 - 79768 - 71071
2024-10-20,MN,Đồng Tháp,5,02584 - 01187 - 84962
2024-10-20,MN,Đồng Tháp,6,98485 - 69585 - 47702
2024-10-20,MN,Đồng Tháp,7,67758 - 29386 - 11662 - 87824
2024-10-20,MN,Đồng Tháp,8,02998
2024-10-20,MN,Cà Mau,ĐB,65303
2024-10-20,MN,Cà Mau,1,01598
2024-10-20,MN,Cà Mau,2,21131
2024-10-20,MN,Cà Mau,3,09097 - 84334 - 71123 - 29516 - 03886 - 55394
2024-10-20,MN,Cà Mau,4,25267 - 92190 - 45932 - 97825 - 42864 - 88872
2024-10-20,MN,Cà Mau,5,20557 - 69246 - 74032
2024-10-20,MN,Cà Mau,6,31407 - 80053 - 68548
2024-10-20,MN,Cà Mau,7,12621 - 43446 - 65060 - 13461
2024-10-20,MN,Cà Mau,8,75762
2024-10-21,MB,Hà Nội,ĐB,16213
2024-10-21,MB,Hà Nội,1,59193
2024-10-21,MB,Hà Nội,2,04864
2024-10-21,MB,Hà Nội,3,73652 - 70255 - 48450 - 79925 - 63123 - 74939
2024-10-21,MB,Hà Nội,4,90217 - 33838 - 34814 - 74573 - 56156 - 67950
2024-10-21,MB,Hà Nội,5,70018 - 13521 - 01135
2024-10-21,MB,Hà Nội,6,06801 - 79826 - 25321
2024-10-21,MB,Hà Nội,7,13890 - 86864 - 86728 - 18341
2024-10-21,MT,Đà Nẵng,ĐB,37855
2024-10-21,MT,Đà Nẵng,1,28397
2024-10-21,MT,Đà Nẵng,2,48795
2024-10-21,MT,Đà Nẵng,3,34655 - 96879 - 03195 - 06608 - 27093 - 41079
2024-10-21,MT,Đà Nẵng,4,41654 - 88349 - 78961 - 60573 - 55495 - 16145
2024-10-21,MT,Đà Nẵng,5,40790 - 95107 - 31717
2024-10-21,MT,Đà Nẵng,6,68188 - 56479 - 59130
2024-10-21,MT,Đà Nẵng,7,30447 - 82312 - 71490 - 48686
2024-10-21,MT,Đà Nẵng,8,91046
2024-10-21,MT,Khánh Hòa,ĐB,95407
2024-10-21,MT,Khánh Hòa,1,29752
2024-10-21,MT,Khánh Hòa,2,89322
2024-10-21,MT,Khánh Hòa,3,99790 - 29169 - 73528 - 25232 - 76210 - 94177
2024-10-21,MT,Khánh Hòa,4,25011 - 88749 - 97443 - 21116 - 59603 - 19181
2024-10-21,MT,Khánh Hòa,5,17206 - 77181 - 45999
2024-10-21,MT,Khánh Hòa,6,12571 - 08971 - 19249
2024-10-21,MT,Khánh Hòa,7,02435 - 21818 - 11311 - 65514
2024-10-21,MT,Khánh Hòa,8,36286
2024-10-21,MN,TP. HCM,ĐB,91674
2024-10-21,MN,TP. HCM,1,11991
2024-10-21,MN,TP. HCM,2,87564
2024-10-21,MN,TP. HCM,3,16019 - 01668 - 07659 - 71192 - 40908 - 52523
2024-10-21,MN,TP. HCM,4,51603 - 13449 - 86472 - 44355 - 68423 - 99028
2024-10-21,MN,TP. HCM,5,27836 - 13533 - 12179
2024-10-21,MN,TP. HCM,6,80664 - 96704 - 12438
2024-10-21,MN,TP. HCM,7,20017 - 16835 - 63095 - 23436
2024-10-21,MN,TP. HCM,8,70721
2024-10-21,MN,Đồng Tháp,ĐB,76872
2024-10-21,MN,Đồng Tháp,1,12632
2024-10-21,MN,Đồng Tháp,2,89439
2024-10-21,MN,Đồng Tháp,3,97394 - 60207 - 73907 - 00564 - 85295 - 87485
2024-10-21,MN,Đồng Tháp,4,91865 - 37220 - 06534 - 93621 - 59505 - 78169
2024-10-21,MN,Đồng Tháp,5,27960 - 11742 - 87224
2024-10-21,MN,Đồng Tháp,6,42192 - 98942 - 50250
2024-10-21,MN,Đồng Tháp,7,22348 - 42545 - 69946 - 29655
2024-10-21,MN,Đồng Tháp,8,48398
2024-10-21,MN,Cà Mau,ĐB,95489
2024-10-21,MN,Cà Mau,1,40023
2024-10-21,MN,Cà Mau,2,19629
2024-10-21,MN,Cà Mau,3,89966 - 55521 - 67709 - 71802 - 13543 - 53576
2024-10-21,MN,Cà Mau,4,21388 - 73372 - 95404 - 22228 - 79777 - 62823
2024-10-21,MN,Cà Mau,5,69005 - 82925 - 60579
2024-10-21,MN,Cà Mau,6,44350 - 42884 - 37576
2024-10-21,MN,Cà Mau,7,02575 - 95276 - 27192 - 05936
2024-10-21,MN,Cà Mau,8,31380
2024-10-22,MB,Hà Nội,ĐB,03001
2024-10-22,MB,Hà Nội,1,60419
2024-10-22,MB,Hà Nội,2,69732
2024-10-22,MB,Hà Nội,3,65628 - 72252 - 56765 - 41780 - 81525 - 02137
2024-10-22,MB,Hà Nội,4,92063 - 73156 - 97123 - 97194 - 79515 - 11555
2024-10-22,MB,Hà Nội,5,43783 - 42463 - 38752
2024-10-22,MB,Hà Nội,6,49131 - 33435 - 66855
2024-10-22,MB,Hà Nội,7,62170 - 31147 - 34073 - 49043
2024-10-22,MT,Đà Nẵng,ĐB,17489
2024-10-22,MT,Đà Nẵng,1,01541
2024-10-22,MT,Đà Nẵng,2,85223
2024-10-22,MT,Đà Nẵng,3,37651 - 47848 - 45662 - 57025 - 73445 - 06696
2024-10-22,MT,Đà Nẵng,4,80509 - 37173 - 84650 - 01914 - 70695 - 40346
2024-10-22,MT,Đà Nẵng,5,90380 - 56335 - 45252
2024-10-22,MT,Đà Nẵng,6,68397 - 72914 - 44592
2024-10-22,MT,Đà Nẵng,7,87116 - 45977 - 03352 - 61927
2024-10-22,MT,Đà Nẵng,8,59607
2024-10-22,MT,Khánh Hòa,ĐB,68352
2024-10-22,MT,Khánh Hòa,1,59264
2024-10-22,MT,Khánh Hòa,2,48582
2024-10-22,MT,Khánh Hòa,3,37960 - 30442 - 07042 - 61063 - 13069 - 05691
2024-10-22,MT,Khánh Hòa,4,03925 - 47382 - 82846 - 51613 - 39443 - 63836
2024-10-22,MT,Khánh Hòa,5,37729 - 48622 - 35418
2024-10-22,MT,Khánh Hòa,6,54899 - 48502 - 14143
2024-10-22,MT,Khánh Hòa,7,03892 - 59626 - 08754 - 35278
2024-10-22,MT,Khánh Hòa,8,69521
2024-10-22,MN,TP. HCM,ĐB,53986
2024-10-22,MN,TP. HCM,1,71145
2024-10-22,MN,TP. HCM,2,65159
2024-10-22,MN,TP. HCM,3,35004 - 60861 - 84020 - 18847 - 96954 - 48611
2024-10-22,MN,TP. HCM,4,32013 - 98727 - 67300 - 47407 - 20160 - 46839
2024-10-22,MN,TP. HCM,5,46103 - 53834 - 18557
2024-10-22,MN,TP. HCM,6,78492 - 25423 - 39893
2024-10-22,MN,TP. HCM,7,80060 - 46204 - 37886 - 34242
2024-10-22,MN,TP. HCM,8,25902
2024-10-22,MN,Đồng Tháp,ĐB,97623
2024-10-22,MN,Đồng Tháp,1,02910
2024-10-22,MN,Đồng Tháp,2,93904
2024-10-22,MN,Đồng Tháp,3,02061 - 11616 - 08169 - 55019 - 35992 - 91825
2024-10-22,MN,Đồng Tháp,4,92456 - 61721 - 34333 - 16354 - 06667 - 07904
2024-10-22,MN,Đồng Tháp,5,65140 - 48061 - 99154
2024-10-22,MN,Đồng Tháp,6,91905 - 21387 - 03264
2024-10-22,MN,Đồng Tháp,7,44966 - 57830 - 06224 - 28501
2024-10-22,MN,Đồng Tháp,8,15933
2024-10-22,MN,Cà Mau,ĐB,22831
2024-10-22,MN,Cà Mau,1,84962
2024-10-22,MN,Cà Mau,2,70603
2024-10-22,MN,Cà Mau,3,10341 - 55029 - 45462 - 64300 - 84044 - 03596
2024-10-22,MN,Cà Mau,4,89989 - 07302 - 49865 - 06863 - 29934 - 44962
2024-10-22,MN,Cà Mau,5,72564 - 96321 - 09920
2024-10-22,MN,Cà Mau,6,43927 - 59877 - 93391
2024-10-22,MN,Cà Mau,7,77603 - 92463 - 75344 - 54823
2024-10-22,MN,Cà Mau,8,24162
2024-10-23,MB,Hà Nội,ĐB,96305
2024-10-23,MB,Hà Nội,1,25607
2024-10-23,MB,Hà Nội,2,38716
2024-10-23,MB,Hà Nội,3,07910 - 09251 - 70364 - 58986 - 00784 - 88289
2024-10-23,MB,Hà Nội,4,08767 - 86678 - 40520 - 47109 - 94909 - 90282
2024-10-23,MB,Hà Nội,5,61480 - 97591 - 65707
2024-10-23,MB,Hà Nội,6,71259 - 47821 - 92106
2024-10-23,MB,Hà Nội,7,36582 - 58933 - 27587 - 32733
2024-10-23,MT,Đà Nẵng,ĐB,84943
2024-10-23,MT,Đà Nẵng,1,28911
2024-10-23,MT,Đà Nẵng,2,55820
2024-10-23,MT,Đà Nẵng,3,10022 - 28369 - 54061 - 88394 - 69761 - 43880
2024-10-23,MT,Đà Nẵng,4,54018 - 90078 - 36602 - 60163 - 31290 - 01286
2024-10-23,MT,Đà Nẵng,5,50515 - 45525 - 34320
2024-10-23,MT,Đà Nẵng,6,88462 - 91295 - 36251
2024-10-23,MT,Đà Nẵng,7,80403 - 88822 - 49024 - 32427
2024-10-23,MT,Đà Nẵng,8,69683
2024-10-23,MT,Khánh Hòa,ĐB,23003
2024-10-23,MT,Khánh Hòa,1,62225
2024-10-23,MT,Khánh Hòa,2,17198
2024-10-23,MT,Khánh Hòa,3,41677 - 81933 - 93025 - 88618 - 32614 - 40296
2024-10-23,MT,Khánh Hòa,4,46584 - 64289 - 04924 - 41427 - 88605 - 71587
2024-10-23,MT,Khánh Hòa,5,86878 - 25485 - 76263
2024-10-23,MT,Khánh Hòa,6,56390 - 56200 - 81538
2024-10-23,MT,Khánh Hòa,7,72579 - 44979 - 68998 - 74725
2024-10-23,MT,Khánh Hòa,8,36258
2024-10-23,MN,TP. HCM,ĐB,62064
2024-10-23,MN,TP. HCM,1,76366
2024-10-23,MN,TP. HCM,2,11331
2024-10-23,MN,TP. HCM,3,92758 - 45089 - 00271 - 24262 - 84173 - 94888
2024-10-23,MN,TP. HCM,4,17447 - 26388 - 55697 - 94093 - 16009 - 51818
2024-10-23,MN,TP. HCM,5,00444 - 67688 - 82906
2024-10-23,MN,TP. HCM,6,32681 - 94873 - 59127
2024-10-23,MN,TP. HCM,7,77504 - 57127 - 98841 - 07202
2024-10-23,MN,TP. HCM,8,45336
2024-10-23,MN,Đồng Tháp,ĐB,82408
2024-10-23,MN,Đồng Tháp,1,60480
2024-10-23,MN,Đồng Tháp,2,47419
2024-10-23,MN,Đồng Tháp,3,79375 - 74568 - 57344 - 24193 - 00284 - 79540
2024-10-23,MN,Đồng Tháp,4,69448 - 57553 - 32371 - 35762 - 04717 - 48616
2024-10-23,MN,Đồng Tháp,5,68064 - 45825 - 04393
2024-10-23,MN,Đồng Tháp,6,98484 - 72583 - 63646
2024-10-23,MN,Đồng Tháp,7,87529 - 50107 - 66335 - 93193
2024-10-23,MN,Đồng Tháp,8,02951
2024-10-23,MN,Cà Mau,ĐB,67463
2024-10-23,MN,Cà Mau,1,85308
2024-10-23,MN,Cà Mau,2,50058
2024-10-23,MN,Cà Mau,3,82943 - 96851 - 47816 - 40672 - 88788 - 63392
2024-10-23,MN,Cà Mau,4,41437 - 75294 - 62067 - 22783 - 64793 - 62036
2024-10-23,MN,Cà Mau,5,95744 - 97883 - 51762
2024-10-23,MN,Cà Mau,6,95977 - 01879 - 43560
2024-10-23,MN,Cà Mau,7,77910 - 62777 - 82103 - 29546
2024-10-23,MN,Cà Mau,8,96444
2024-10-24,MB,Hà Nội,ĐB,31898
2024-10-24,MB,Hà Nội,1,20971
2024-10-24,MB,Hà Nội,2,78483
2024-10-24,MB,Hà Nội,3,41547 - 07799 - 00247 - 81456 - 43120 - 86332
2024-10-24,MB,Hà Nội,4,44748 - 99459 - 28600 - 00277 - 88292 - 68256
2024-10-24,MB,Hà Nội,5,04379 - 49747 - 82896
2024-10-24,MB,Hà Nội,6,68461 - 20249 - 57284
2024-10-24,MB,Hà Nội,7,67244 - 15622 - 75478 - 08072
2024-10-24,MT,Đà Nẵng,ĐB,82690
2024-10-24,MT,Đà Nẵng,1,55040
2024-10-24,MT,Đà Nẵng,2,19266
2024-10-24,MT,Đà Nẵng,3,07625 - 27426 - 56444 - 03171 - 58042 - 94047
2024-10-24,MT,Đà Nẵng,4,65771 - 96178 - 85378 - 25672 - 75540 - 91553
2024-10-24,MT,Đà Nẵng,5,34877 - 77060 - 39889
2024-10-24,MT,Đà Nẵng,6,56787 - 42951 - 58396
2024-10-24,MT,Đà Nẵng,7,71517 - 54106 - 72719 - 85950
2024-10-24,MT,Đà Nẵng,8,46435
2024-10-24,MT,Khánh Hòa,ĐB,69308
2024-10-24,MT,Khánh Hòa,1,18429
2024-10-24,MT,Khánh Hòa,2,81943
2024-10-24,MT,Khánh Hòa,3,93400 - 24147 - 22288 - 73497 - 65454 - 44697
2024-10-24,MT,Khánh Hòa,4,26254 - 41940 - 01880 - 29788 - 40409 - 56362
2024-10-24,MT,Khánh Hòa,5,07414 - 28763 - 63430
2024-10-24,MT,Khánh Hòa,6,07401 - 48319 - 88297
2024-10-24,MT,Khánh Hòa,7,40260 - 12916 - 76430 - 95451
2024-10-24,MT,Khánh Hòa,8,56468
2024-10-24,MN,TP. HCM,ĐB,66294
2024-10-24,MN,TP. HCM,1,24457
2024-10-24,MN,TP. HCM,2,05289
2024-10-24,MN,TP. HCM,3,41638 - 70976 - 27019 - 00356 - 95291 - 95769
2024-10-24,MN,TP. HCM,4,64726 - 03929 - 25574 - 08101 - 42924 - 74459
2024-10-24,MN,TP. HCM,5,50208 - 47964 - 46631
2024-10-24,MN,TP. HCM,6,75355 - 50402 - 75935
2024-10-24,MN,TP. HCM,7,83196 - 90332 - 70886 - 10979
2024-10-24,MN,TP. HCM,8,28018
2024-10-24,MN,Đồng Tháp,ĐB,83550
2024-10-24,MN,Đồng Tháp,1,53847
2024-10-24,MN,Đồng Tháp,2,13242
2024-10-24,MN,Đồng Tháp,3,48700 - 37142 - 77323 - 12554 - 57216 - 85174
2024-10-24,MN,Đồng Tháp,4,55234 - 00102 - 33494 - 51888 - 34231 - 21711
2024-10-24,MN,Đồng Tháp,5,12765 - 44424 - 67187
2024-10-24,MN,Đồng Tháp,6,42969 - 63773 - 86667
2024-10-24,MN,Đồng Tháp,7,98079 - 96511 - 04687 - 98367
2024-10-24,MN,Đồng Tháp,8,10646
2024-10-24,MN,Cà Mau,ĐB,45588
2024-10-24,MN,Cà Mau,1,63142
2024-10-24,MN,Cà Mau,2,23583
2024-10-24,MN,Cà Mau,3,97490 - 90687 - 06402 - 81190 - 64558 - 78538
2024-10-24,MN,Cà Mau,4,43865 - 89043 - 35819 - 12548 - 68958 - 75788
2024-10-24,MN,Cà Mau,5,73163 - 52605 - 24885
2024-10-24,MN,Cà Mau,6,96989 - 17000 - 15354
2024-10-24,MN,Cà Mau,7,70872 - 07638 - 27641 - 86569
2024-10-24,MN,Cà Mau,8,47131
2024-10-25,MB,Hà Nội,ĐB,49432
2024-10-25,MB,Hà Nội,1,44270
2024-10-25,MB,Hà Nội,2,60176
2024-10-25,MB,Hà Nội,3,34062 - 52040 - 23848 - 68474 - 71772 - 66880
2024-10-25,MB,Hà Nội,4,08529 - 37749 - 64056 - 29354 - 54512 - 50644
2024-10-25,MB,Hà Nội,5,46044 - 47050 - 53758
2024-10-25,MB,Hà Nội,6,99568 - 38675 - 46574
2024-10-25,MB,Hà Nội,7,68842 - 50953 - 84333 - 13348
2024-10-25,MT,Đà Nẵng,ĐB,45691
2024-10-25,MT,Đà Nẵng,1,34509
2024-10-25,MT,Đà Nẵng,2,35856
2024-10-25,MT,Đà Nẵng,3,46559 - 22638 - 34607 - 33088 - 17929 - 98726
2024-10-25,MT,Đà Nẵng,4,76444 - 35695 - 80167 - 91284 - 87468 - 02413
2024-10-25,MT,Đà Nẵng,5,82849 - 19210 - 36521
2024-10-25,MT,Đà Nẵng,6,37140 - 71413 - 39244
2024-10-25,MT,Đà Nẵng,7,50719 - 09261 - 90225 - 49423
2024-10-25,MT,Đà Nẵng,8,29507
2024-10-25,MT,Khánh Hòa,ĐB,97474
2024-10-25,MT,Khánh Hòa,1,69912
2024-10-25,MT,Khánh Hòa,2,47918
2024-10-25,MT,Khánh Hòa,3,50313 - 83268 - 72366 - 86797 - 48956 - 18979
2024-10-25,MT,Khánh Hòa,4,87236 - 67218 - 77720 - 67476 - 11663 - 83110
2024-10-25,MT,Khánh Hòa,5,07653 - 23639 - 18679
2024-10-25,MT,Khánh Hòa,6,38180 - 53809 - 49553
2024-10-25,MT,Khánh Hòa,7,58496 - 30965 - 19641 - 91298
2024-10-25,MT,Khánh Hòa,8,74384
2024-10-25,MN,TP. HCM,ĐB,50513
2024-10-25,MN,TP. HCM,1,39789
2024-10-25,MN,TP. HCM,2,79685
2024-10-25,MN,TP. HCM,3,29273 - 01049 - 80181 - 17125 - 03541 - 98373
2024-10-25,MN,TP. HCM,4,62329 - 41858 - 64107 - 25286 - 21305 - 61057
2024-10-25,MN,TP. HCM,5,03218 - 49338 - 50856
2024-10-25,MN,TP. HCM,6,33679 - 87150 - 89670
2024-10-25,MN,TP. HCM,7,29590 - 45921 - 87694 - 16370
2024-10-25,MN,TP. HCM,8,53523
2024-10-25,MN,Đồng Tháp,ĐB,35746
2024-10-25,MN,Đồng Tháp,1,46377
2024-10-25,MN,Đồng Tháp,2,14382
2024-10-25,MN,Đồng Tháp,3,38911 - 18098 - 00592 - 66771 - 47444 - 92281
2024-10-25,MN,Đồng Tháp,4,76041 - 69397 - 17910 - 44442 - 51648 - 39448
2024-10-25,MN,Đồng Tháp,5,26422 - 93489 - 18865
2024-10-25,MN,Đồng Tháp,6,09603 - 96577 - 34232
2024-10-25,MN,Đồng Tháp,7,42860 - 82584 - 28131 - 42016
2024-10-25,MN,Đồng Tháp,8,31435
2024-10-25,MN,Cà Mau,ĐB,55418
2024-10-25,MN,Cà Mau,1,93221
2024-10-25,MN,Cà Mau,2,99302
2024-10-25,MN,Cà Mau,3,81736 - 77132 - 43313 - 30802 - 01999 - 68005
2024-10-25,MN,Cà Mau,4,14502 - 15451 - 34799 - 68987 - 70213 - 06629
2024-10-25,MN,Cà Mau,5,37735 - 73768 - 23092
2024-10-25,MN,Cà Mau,6,04966 - 88285 - 71787
2024-10-25,MN,Cà Mau,7,87716 - 65782 - 24988 - 37076
2024-10-25,MN,Cà Mau,8,94012
2024-10-26,MB,Hà Nội,ĐB,86261
2024-10-26,MB,Hà Nội,1,52575
2024-10-26,MB,Hà Nội,2,82962
2024-10-26,MB,Hà Nội,3,18681 - 74768 - 87396 - 36483 - 20211 - 61046
2024-10-26,MB,Hà Nội,4,46432 - 42965 - 73928 - 35349 - 33725 - 41991
2024-10-26,MB,Hà Nội,5,87446 - 63463 - 64677
2024-10-26,MB,Hà Nội,6,49248 - 48129 - 21202
2024-10-26,MB,Hà Nội,7,26501 - 36226 - 33578 - 66838
2024-10-26,MT,Đà Nẵng,ĐB,83519
2024-10-26,MT,Đà Nẵng,1,85143
2024-10-26,MT,Đà Nẵng,2,17548
2024-10-26,MT,Đà Nẵng,3,44087 - 63738 - 69509 - 80595 - 43630 - 42814
2024-10-26,MT,Đà Nẵng,4,31603 - 82487 - 39380 - 68673 - 53614 - 46751
2024-10-26,MT,Đà Nẵng,5,47755 - 21456 - 71940
2024-10-26,MT,Đà Nẵng,6,94441 - 71355 - 65270
2024-10-26,MT,Đà Nẵng,7,92436 - 30690 - 72835 - 78260
2024-10-26,MT,Đà Nẵng,8,31722
2024-10-26,MT,Khánh Hòa,ĐB,45230
2024-10-26,MT,Khánh Hòa,1,73384
2024-10-26,MT,Khánh Hòa,2,96894
2024-10-26,MT,Khánh Hòa,3,78932 - 68114 - 73280 - 87191 - 12038 - 97143
2024-10-26,MT,Khánh Hòa,4,13326 - 05469 - 96154 - 02044 - 29318 - 17777
2024-10-26,MT,Khánh Hòa,5,13750 - 17891 - 67431
2024-10-26,MT,Khánh Hòa,6,04216 - 05828 - 87660
2024-10-26,MT,Khánh Hòa,7,33049 - 13458 - 47210 - 33373
2024-10-26,MT,Khánh Hòa,8,55166
2024-10-26,MN,TP. HCM,ĐB,68397
2024-10-26,MN,TP. HCM,1,62290
2024-10-26,MN,TP. HCM,2,44915
2024-10-26,MN,TP. HCM,3,38873 - 73855 - 79546 - 29707 - 67016 - 76286
2024-10-26,MN,TP. HCM,4,07918 - 31909 - 42398 - 81180 - 26821 - 49132
2024-10-26,MN,TP. HCM,5,65528 - 79132 - 82597
2024-10-26,MN,TP. HCM,6,97894 - 15370 - 47716
2024-10-26,MN,TP. HCM,7,66949 - 53158 - 56739 - 38272
2024-10-26,MN,TP. HCM,8,03346
2024-10-26,MN,Đồng Tháp,ĐB,65419
2024-10-26,MN,Đồng Tháp,1,27164
2024-10-26,MN,Đồng Tháp,2,73879
2024-10-26,MN,Đồng Tháp,3,08769 - 21922 - 96426 - 43250 - 14434 - 76321
2024-10-26,MN,Đồng Tháp,4,84769 - 36915 - 35333 - 37153 - 21081 - 41555
2024-10-26,MN,Đồng Tháp,5,81415 - 75917 - 50080
2024-10-26,MN,Đồng Tháp,6,81418 - 34460 - 15741
2024-10-26,MN,Đồng Tháp,7,41856 - 25365 - 39690 - 88537
2024-10-26,MN,Đồng Tháp,8,07110
2024-10-26,MN,Cà Mau,ĐB,48083
2024-10-26,MN,Cà Mau,1,69448
2024-10-26,MN,Cà Mau,2,37749
2024-10-26,MN,Cà Mau,3,53019 - 31453 - 18285 - 08078 - 56774 - 84198
2024-10-26,MN,Cà Mau,4,52962 - 18863 - 95198 - 24628 - 07875 - 10268
2024-10-26,MN,Cà Mau,5,44467 - 48447 - 31478
2024-10-26,MN,Cà Mau,6,28285 - 56439 - 73012
2024-10-26,MN,Cà Mau,7,53436 - 96615 - 61827 - 50966
2024-10-26,MN,Cà Mau,8,60603
2024-10-27,MB,Hà Nội,ĐB,81872
2024-10-27,MB,Hà Nội,1,58340
2024-10-27,MB,Hà Nội,2,60329
2024-10-27,MB,Hà Nội,3,40283 - 85757 - 43468 - 42979 - 77962 - 67904
2024-10-27,MB,Hà Nội,4,45996 - 16653 - 94399 - 37809 - 72990 - 82877
2024-10-27,MB,Hà Nội,5,62867 - 51270 - 40887
2024-10-27,MB,Hà Nội,6,39871 - 31204 - 35681
