Date,Region,Province,Prize,Numbers
2024-07-20,MN,Đồng Tháp,4,00573 - 98912 - 33952 - 58662 - 10186 - 05038
2024-07-20,MN,Đồng Tháp,5,64633 - 03189 - 62168
2024-07-20,MN,Đồng Tháp,6,44110 - 90004 - 82424
2024-07-20,MN,Đồng Tháp,7,91269 - 84470 - 17141 - 02316
2024-07-20,MN,Đồng Tháp,8,18937
2024-07-20,MN,Cà Mau,ĐB,51183
2024-07-20,MN,Cà Mau,1,41401
2024-07-20,MN,Cà Mau,2,36168
2024-07-20,MN,Cà Mau,3,15671 - 32463 - 40890 - 17436 - 27386 - 33224
2024-07-20,MN,Cà Mau,4,47197 - 35156 - 92435 - 25783 - 36781 - 61201
2024-07-20,MN,Cà Mau,5,36049 - 37316 - 30501
2024-07-20,MN,Cà Mau,6,04161 - 04134 - 63918
2024-07-20,MN,Cà Mau,7,05769 - 18906 - 35790 - 00155
2024-07-20,MN,Cà Mau,8,49257
2024-07-21,MB,Hà Nội,ĐB,98935
2024-07-21,MB,Hà Nội,1,05405
2024-07-21,MB,Hà Nội,2,76918
2024-07-21,MB,Hà Nội,3,18159 - 00013 - 67545 - 67196 - 93535 - 50015
2024-07-21,MB,Hà Nội,4,14798 - 12670 - 36797 - 32688 - 83397 - 41572
2024-07-21,MB,Hà Nội,5,71395 - 50377 - 25101
2024-07-21,MB,Hà Nội,6,43249 - 38619 - 74702
2024-07-21,MB,Hà Nội,7,80026 - 83912 - 13322 - 38834
2024-07-21,MT,Đà Nẵng,ĐB,87224
2024-07-21,MT,Đà Nẵng,1,52477
2024-07-21,MT,Đà Nẵng,2,12135
2024-07-21,MT,Đà Nẵng,3,30684 - 72427 - 41050 - 80610 - 96192 - 84817
2024-07-21,MT,Đà Nẵng,4,77053 - 65138 - 84225 - 91219 - 06624 - 09556
2024-07-21,MT,Đà Nẵng,5,07917 - 45994 - 73188
2024-07-21,MT,Đà Nẵng,6,47385 - 80057 - 25780
2024-07-21,MT,Đà Nẵng,7,98521 - 83078 - 58742 - 86266
2024-07-21,MT,Đà Nẵng,8,04383
2024-07-21,MT,Khánh Hòa,ĐB,51979
2024-07-21,MT,Khánh Hòa,1,65537
2024-07-21,MT,Khánh Hòa,2,25657
2024-07-21,MT,Khánh Hòa,3,26061 - 41078 - 20070 - 12972 - 45064 - 33494
2024-07-21,MT,Khánh Hòa,4,08795 - 32520 - 44483 - 38484 - 99289 - 68646
2024-07-21,MT,Khánh Hòa,5,63509 - 46033 - 41473
2024-07-21,MT,Khánh Hòa,6,74484 - 47399 - 35558
2024-07-21,MT,Khánh Hòa,7,24954 - 29526 - 46258 - 41384
2024-07-21,MT,Khánh Hòa,8,58997
2024-07-21,MN,TP. HCM,ĐB,46552
2024-07-21,MN,TP. HCM,1,29216
2024-07-21,MN,TP. HCM,2,05219
2024-07-21,MN,TP. HCM,3,90519 - 56880 - 84238 - 92011 - 35442 - 09706
2024-07-21,MN,TP. HCM,4,71048 - 73878 - 52510 - 71977 - 09001 - 24605
2024-07-21,MN,TP. HCM,5,08350 - 14569 - 47975
2024-07-21,MN,TP. HCM,6,80278 - 73242 - 57371
2024-07-21,MN,TP. HCM,7,18235 - 31796 - 25884 - 85739
2024-07-21,MN,TP. HCM,8,00924
2024-07-21,MN,Đồng Tháp,ĐB,85287
2024-07-21,MN,Đồng Tháp,1,09906
2024-07-21,MN,Đồng Tháp,2,64861
2024-07-21,MN,Đồng Tháp,3,45720 - 92028 - 47430 - 46134 - 29035 - 17476
2024-07-21,MN,Đồng Tháp,4,61481 - 81125 - 06440 - 96903 - 08895 - 00808
2024-07-21,MN,Đồng Tháp,5,45534 - 11405 - 55120
2024-07-21,MN,Đồng Tháp,6,63101 - 36297 - 97594
2024-07-21,MN,Đồng Tháp,7,55407 - 46991 - 97748 - 89464
2024-07-21,MN,Đồng Tháp,8,58580
2024-07-21,MN,Cà Mau,ĐB,31679
2024-07-21,MN,Cà Mau,1,93731
2024-07-21,MN,Cà Mau,2,44227
2024-07-21,MN,Cà Mau,3,10762 - 43428 - 34802 - 87564 - 63626 - 72317
2024-07-21,MN,Cà Mau,4,25003 - 84538 - 37343 - 23494 - 91641 - 69474
2024-07-21,MN,Cà Mau,5,52446 - 66464 - 22076
2024-07-21,MN,Cà Mau,6,88500 - 58856 - 25218
2024-07-21,MN,Cà Mau,7,98192 - 98706 - 61494 - 67173
2024-07-21,MN,Cà Mau,8,16778
2024-07-22,MB,Hà Nội,ĐB,60268
2024-07-22,MB,Hà Nội,1,75603
2024-07-22,MB,Hà Nội,2,06873
2024-07-22,MB,Hà Nội,3,49911 - 07507 - 08771 - 86269 - 16217 - 75479
2024-07-22,MB,Hà Nội,4,58740 - 21322 - 40281 - 55123 - 40780 - 17355
2024-07-22,MB,Hà Nội,5,44372 - 26133 - 39116
2024-07-22,MB,Hà Nội,6,59799 - 34429 - 79466
2024-07-22,MB,Hà Nội,7,18589 - 04685 - 86147 - 76803
2024-07-22,MT,Đà Nẵng,ĐB,97109
2024-07-22,MT,Đà Nẵng,1,62681
2024-07-22,MT,Đà Nẵng,2,16612
2024-07-22,MT,Đà Nẵng,3,81877 - 11916 - 84089 - 50390 - 18249 - 83983
2024-07-22,MT,Đà Nẵng,4,61015 - 63485 - 03833 - 72131 - 17594 - 48074
2024-07-22,MT,Đà Nẵng,5,89869 - 30677 - 00354
2024-07-22,MT,Đà Nẵng,6,78571 - 11445 - 58368
2024-07-22,MT,Đà Nẵng,7,25290 - 83688 - 02857 - 95665
2024-07-22,MT,Đà Nẵng,8,69684
2024-07-22,MT,Khánh Hòa,ĐB,40927
2024-07-22,MT,Khánh Hòa,1,65133
2024-07-22,MT,Khánh Hòa,2,16448
2024-07-22,MT,Khánh Hòa,3,81580 - 01948 - 84295 - 87637 - 28669 - 89378
2024-07-22,MT,Khánh Hòa,4,07603 - 42076 - 62112 - 30867 - 60965 - 16140
2024-07-22,MT,Khánh Hòa,5,93544 - 21152 - 98981
2024-07-22,MT,Khánh Hòa,6,07334 - 10594 - 71853
2024-07-22,MT,Khánh Hòa,7,94624 - 75692 - 50404 - 87746
2024-07-22,MT,Khánh Hòa,8,45994
2024-07-22,MN,TP. HCM,ĐB,52148
2024-07-22,MN,TP. HCM,1,90993
2024-07-22,MN,TP. HCM,2,24891
2024-07-22,MN,TP. HCM,3,17095 - 29072 - 49553 - 87337 - 97950 - 81260
2024-07-22,MN,TP. HCM,4,00727 - 57382 - 59904 - 50762 - 23205 - 59287
2024-07-22,MN,TP. HCM,5,62117 - 20649 - 59102
2024-07-22,MN,TP. HCM,6,47439 - 92737 - 15501
2024-07-22,MN,TP. HCM,7,99266 - 26689 - 43426 - 22104
2024-07-22,MN,TP. HCM,8,69157
2024-07-22,MN,Đồng Tháp,ĐB,54678
2024-07-22,MN,Đồng Tháp,1,21717
2024-07-22,MN,Đồng Tháp,2,26069
2024-07-22,MN,Đồng Tháp,3,99802 - 30597 - 03564 - 68731 - 53424 - 47098
2024-07-22,MN,Đồng Tháp,4,36377 - 43048 - 98461 - 51566 - 56710 - 48147
2024-07-22,MN,Đồng Tháp,5,43928 - 58806 - 54363
2024-07-22,MN,Đồng Tháp,6,47049 - 95373 - 07040
2024-07-22,MN,Đồng Tháp,7,71972 - 33991 - 01890 - 48902
2024-07-22,MN,Đồng Tháp,8,50287
2024-07-22,MN,Cà Mau,ĐB,45825
2024-07-22,MN,Cà Mau,1,89622
2024-07-22,MN,Cà Mau,2,23031
2024-07-22,MN,Cà Mau,3,12377 - 92674 - 93896 - 11530 - 17663 - 67300
2024-07-22,MN,Cà Mau,4,04415 - 82466 - 76607 - 08220 - 24612 - 30311
2024-07-22,MN,Cà Mau,5,40492 - 16372 - 97973
2024-07-22,MN,Cà Mau,6,55407 - 23882 - 86412
2024-07-22,MN,Cà Mau,7,50226 - 65746 - 26737 - 47541
2024-07-22,MN,Cà Mau,8,48236
2024-07-23,MB,Hà Nội,ĐB,01310
2024-07-23,MB,Hà Nội,1,58994
2024-07-23,MB,Hà Nội,2,76447
2024-07-23,MB,Hà Nội,3,03324 - 00237 - 99135 - 37688 - 82518 - 19534
2024-07-23,MB,Hà Nội,4,19332 - 09429 - 08201 - 91531 - 50001 - 19421
2024-07-23,MB,Hà Nội,5,47765 - 93493 - 61490
2024-07-23,MB,Hà Nội,6,85805 - 58716 - 71795
2024-07-23,MB,Hà Nội,7,07234 - 71411 - 88488 - 90625
2024-07-23,MT,Đà Nẵng,ĐB,31591
2024-07-23,MT,Đà Nẵng,1,20180
2024-07-23,MT,Đà Nẵng,2,44664
2024-07-23,MT,Đà Nẵng,3,03246 - 91476 - 98345 - 14969 - 10286 - 94476
2024-07-23,MT,Đà Nẵng,4,66507 - 12173 - 22583 - 64568 - 63849 - 12554
2024-07-23,MT,Đà Nẵng,5,04953 - 33258 - 72351
2024-07-23,MT,Đà Nẵng,6,69766 - 85342 - 90650
2024-07-23,MT,Đà Nẵng,7,58219 - 43757 - 58442 - 56129
2024-07-23,MT,Đà Nẵng,8,07891
2024-07-23,MT,Khánh Hòa,ĐB,26110
2024-07-23,MT,Khánh Hòa,1,18120
2024-07-23,MT,Khánh Hòa,2,31901
2024-07-23,MT,Khánh Hòa,3,28159 - 93971 - 89248 - 02266 - 35814 - 22863
2024-07-23,MT,Khánh Hòa,4,35258 - 83361 - 03837 - 83053 - 08579 - 45752
2024-07-23,MT,Khánh Hòa,5,84096 - 75383 - 97457
2024-07-23,MT,Khánh Hòa,6,71238 - 06896 - 24296
2024-07-23,MT,Khánh Hòa,7,00638 - 36480 - 71828 - 81163
2024-07-23,MT,Khánh Hòa,8,38563
2024-07-23,MN,TP. HCM,ĐB,60055
2024-07-23,MN,TP. HCM,1,06533
2024-07-23,MN,TP. HCM,2,40275
2024-07-23,MN,TP. HCM,3,77908 - 19082 - 79169 - 95891 - 47802 - 37142
2024-07-23,MN,TP. HCM,4,03368 - 92112 - 05769 - 03719 - 68272 - 31715
2024-07-23,MN,TP. HCM,5,06722 - 22843 - 85123
2024-07-23,MN,TP. HCM,6,07993 - 37738 - 94328
2024-07-23,MN,TP. HCM,7,25354 - 11975 - 14829 - 06729
2024-07-23,MN,TP. HCM,8,00695
2024-07-23,MN,Đồng Tháp,ĐB,07011
2024-07-23,MN,Đồng Tháp,1,32060
2024-07-23,MN,Đồng Tháp,2,28586
2024-07-23,MN,Đồng Tháp,3,09599 - 20143 - 60256 - 15063 - 81780 - 91219
2024-07-23,MN,Đồng Tháp,4,57462 - 82287 - 71981 - 76484 - 73563 - 16028
2024-07-23,MN,Đồng Tháp,5,06617 - 27825 - 30833
2024-07-23,MN,Đồng Tháp,6,36695 - 82214 - 35019
2024-07-23,MN,Đồng Tháp,7,02942 - 35357 - 49614 - 56125
2024-07-23,MN,Đồng Tháp,8,89877
2024-07-23,MN,Cà Mau,ĐB,51087
2024-07-23,MN,Cà Mau,1,29816
2024-07-23,MN,Cà Mau,2,95216
2024-07-23,MN,Cà Mau,3,55835 - 21732 - 90792 - 73161 - 80245 - 58743
2024-07-23,MN,Cà Mau,4,98289 - 44079 - 49449 - 85553 - 34175 - 59875
2024-07-23,MN,Cà Mau,5,94928 - 16104 - 44826
2024-07-23,MN,Cà Mau,6,38937 - 23759 - 22114
2024-07-23,MN,Cà Mau,7,44540 - 01223 - 70119 - 73297
2024-07-23,MN,Cà Mau,8,13040
2024-07-24,MB,Hà Nội,ĐB,07421
2024-07-24,MB,Hà Nội,1,27475
2024-07-24,MB,Hà Nội,2,10796
2024-07-24,MB,Hà Nội,3,01188 - 86315 - 76197 - 50932 - 23074 - 47062
2024-07-24,MB,Hà Nội,4,11926 - 38727 - 96678 - 96770 - 24849 - 79747
2024-07-24,MB,Hà Nội,5,84090 - 44431 - 53697
2024-07-24,MB,Hà Nội,6,45895 - 82931 - 82978
2024-07-24,MB,Hà Nội,7,79333 - 86998 - 76329 - 03117
2024-07-24,MT,Đà Nẵng,ĐB,69256
2024-07-24,MT,Đà Nẵng,1,61080
2024-07-24,MT,Đà Nẵng,2,30699
2024-07-24,MT,Đà Nẵng,3,57902 - 75321 - 15998 - 09086 - 65147 - 90177
2024-07-24,MT,Đà Nẵng,4,41933 - 75303 - 55617 - 83829 - 69514 - 14642
2024-07-24,MT,Đà Nẵng,5,19118 - 92548 - 36567
2024-07-24,MT,Đà Nẵng,6,84224 - 63976 - 35109
2024-07-24,MT,Đà Nẵng,7,38718 - 53646 - 46152 - 07803
2024-07-24,MT,Đà Nẵng,8,33995
2024-07-24,MT,Khánh Hòa,ĐB,62077
2024-07-24,MT,Khánh Hòa,1,61574
2024-07-24,MT,Khánh Hòa,2,57493
2024-07-24,MT,Khánh Hòa,3,92269 - 41826 - 19014 - 42098 - 65745 - 33883
2024-07-24,MT,Khánh Hòa,4,48715 - 24676 - 83361 - 61907 - 50751 - 99178
2024-07-24,MT,Khánh Hòa,5,49108 - 31529 - 93566
2024-07-24,MT,Khánh Hòa,6,04041 - 75546 - 68860
2024-07-24,MT,Khánh Hòa,7,35463 - 81485 - 37738 - 79744
2024-07-24,MT,Khánh Hòa,8,90711
2024-07-24,MN,TP. HCM,ĐB,87174
2024-07-24,MN,TP. HCM,1,38818
2024-07-24,MN,TP. HCM,2,50376
2024-07-24,MN,TP. HCM,3,36377 - 90668 - 46270 - 41947 - 04239 - 62035
2024-07-24,MN,TP. HCM,4,75633 - 72010 - 82704 - 75426 - 51335 - 31650
2024-07-24,MN,TP. HCM,5,69205 - 69902 - 20520
2024-07-24,MN,TP. HCM,6,73422 - 72236 - 66321
2024-07-24,MN,TP. HCM,7,85721 - 17597 - 00477 - 73945
2024-07-24,MN,TP. HCM,8,75172
2024-07-24,MN,Đồng Tháp,ĐB,70258
2024-07-24,MN,Đồng Tháp,1,67090
2024-07-24,MN,Đồng Tháp,2,71974
2024-07-24,MN,Đồng Tháp,3,25725 - 88608 - 48463 - 07514 - 90624 - 35011
2024-07-24,MN,Đồng Tháp,4,59127 - 14919 - 77774 - 49895 - 63580 - 96067
2024-07-24,MN,Đồng Tháp,5,44870 - 09397 - 42276
2024-07-24,MN,Đồng Tháp,6,30661 - 36201 - 52613
2024-07-24,MN,Đồng Tháp,7,04154 - 35281 - 03210 - 63730
2024-07-24,MN,Đồng Tháp,8,14221
2024-07-24,MN,Cà Mau,ĐB,57980
2024-07-24,MN,Cà Mau,1,73050
2024-07-24,MN,Cà Mau,2,22783
2024-07-24,MN,Cà Mau,3,66414 - 15827 - 97677 - 32550 - 96213 - 36667
2024-07-24,MN,Cà Mau,4,46351 - 80045 - 44163 - 48484 - 93068 - 48848
2024-07-24,MN,Cà Mau,5,37386 - 79051 - 78237
2024-07-24,MN,Cà Mau,6,79686 - 33865 - 42482
2024-07-24,MN,Cà Mau,7,47758 - 15289 - 63247 - 83311
2024-07-24,MN,Cà Mau,8,34833
2024-07-25,MB,Hà Nội,ĐB,62282
2024-07-25,MB,Hà Nội,1,78829
2024-07-25,MB,Hà Nội,2,50581
2024-07-25,MB,Hà Nội,3,14938 - 43325 - 04205 - 17090 - 76153 - 84290
2024-07-25,MB,Hà Nội,4,45392 - 52897 - 54957 - 76987 - 88338 - 81618
2024-07-25,MB,Hà Nội,5,36909 - 71127 - 40594
2024-07-25,MB,Hà Nội,6,15614 - 12941 - 11128
2024-07-25,MB,Hà Nội,7,79589 - 98447 - 74035 - 65945
2024-07-25,MT,Đà Nẵng,ĐB,27256
2024-07-25,MT,Đà Nẵng,1,77348
2024-07-25,MT,Đà Nẵng,2,59181
2024-07-25,MT,Đà Nẵng,3,92268 - 29173 - 83269 - 27190 - 72272 - 01451
2024-07-25,MT,Đà Nẵng,4,89039 - 87196 - 43429 - 16491 - 49912 - 85736
2024-07-25,MT,Đà Nẵng,5,20529 - 29258 - 86778
2024-07-25,MT,Đà Nẵng,6,51718 - 83767 - 34766
2024-07-25,MT,Đà Nẵng,7,28425 - 48898 - 16785 - 53496
2024-07-25,MT,Đà Nẵng,8,78868
2024-07-25,MT,Khánh Hòa,ĐB,71250
2024-07-25,MT,Khánh Hòa,1,31995
2024-07-25,MT,Khánh Hòa,2,18175
2024-07-25,MT,Khánh Hòa,3,31118 - 79253 - 97722 - 47574 - 45300 - 82169
2024-07-25,MT,Khánh Hòa,4,39494 - 75672 - 86396 - 53088 - 43214 - 28612
2024-07-25,MT,Khánh Hòa,5,35201 - 58090 - 20654
2024-07-25,MT,Khánh Hòa,6,25300 - 00677 - 72043
2024-07-25,MT,Khánh Hòa,7,42238 - 33483 - 08227 - 31855
2024-07-25,MT,Khánh Hòa,8,93303
2024-07-25,MN,TP. HCM,ĐB,44760
2024-07-25,MN,TP. HCM,1,77009
2024-07-25,MN,TP. HCM,2,19481
2024-07-25,MN,TP. HCM,3,36539 - 25060 - 40701 - 93358 - 68980 - 13958
2024-07-25,MN,TP. HCM,4,14131 - 83580 - 17391 - 34160 - 44489 - 90197
2024-07-25,MN,TP. HCM,5,87426 - 05291 - 77709
2024-07-25,MN,TP. HCM,6,70381 - 61391 - 61911
2024-07-25,MN,TP. HCM,7,74991 - 92042 - 85636 - 39063
2024-07-25,MN,TP. HCM,8,60055
2024-07-25,MN,Đồng Tháp,ĐB,38260
2024-07-25,MN,Đồng Tháp,1,78170
2024-07-25,MN,Đồng Tháp,2,44019
2024-07-25,MN,Đồng Tháp,3,32841 - 10236 - 79759 - 89797 - 87638 - 49677
2024-07-25,MN,Đồng Tháp,4,78136 - 46526 - 14733 - 29307 - 76232 - 30451
2024-07-25,MN,Đồng Tháp,5,67059 - 23872 - 45468
2024-07-25,MN,Đồng Tháp,6,58507 - 67258 - 73488
2024-07-25,MN,Đồng Tháp,7,66752 - 17692 - 21423 - 44023
2024-07-25,MN,Đồng Tháp,8,23752
2024-07-25,MN,Cà Mau,ĐB,32949
2024-07-25,MN,Cà Mau,1,77492
2024-07-25,MN,Cà Mau,2,71854
2024-07-25,MN,Cà Mau,3,25729 - 00072 - 53808 - 23918 - 21672 - 64521
2024-07-25,MN,Cà Mau,4,99299 - 45856 - 79156 - 75378 - 14873 - 98762
2024-07-25,MN,Cà Mau,5,54193 - 15171 - 77332
2024-07-25,MN,Cà Mau,6,48789 - 71307 - 18585
2024-07-25,MN,Cà Mau,7,53699 - 75350 - 06036 - 88353
2024-07-25,MN,Cà Mau,8,96666
2024-07-26,MB,Hà Nội,ĐB,11951
2024-07-26,MB,Hà Nội,1,05927
2024-07-26,MB,Hà Nội,2,77041
2024-07-26,MB,Hà Nội,3,85761 - 47340 - 26709 - 84700 - 10624 - 06286
2024-07-26,MB,Hà Nội,4,01804 - 70368 - 09522 - 72033 - 68037 - 90962
2024-07-26,MB,Hà Nội,5,73470 - 89704 - 06912
2024-07-26,MB,Hà Nội,6,78132 - 39467 - 30055
2024-07-26,MB,Hà Nội,7,79788 - 73156 - 64775 - 47845
2024-07-26,MT,Đà Nẵng,ĐB,63676
2024-07-26,MT,Đà Nẵng,1,86217
2024-07-26,MT,Đà Nẵng,2,57601
2024-07-26,MT,Đà Nẵng,3,19858 - 49979 - 19383 - 03191 - 80177 - 09536
2024-07-26,MT,Đà Nẵng,4,52618 - 74222 - 17457 - 04282 - 86934 - 57100
2024-07-26,MT,Đà Nẵng,5,44748 - 73281 - 46802
2024-07-26,MT,Đà Nẵng,6,07723 - 51646 - 25338
2024-07-26,MT,Đà Nẵng,7,97119 - 04516 - 47594 - 97209
2024-07-26,MT,Đà Nẵng,8,15359
2024-07-26,MT,Khánh Hòa,ĐB,48384
2024-07-26,MT,Khánh Hòa,1,69541
2024-07-26,MT,Khánh Hòa,2,42422
2024-07-26,MT,Khánh Hòa,3,83228 - 08648 - 25530 - 48658 - 97135 - 93552
2024-07-26,MT,Khánh Hòa,4,39099 - 06820 - 74082 - 85764 - 21995 - 14201
2024-07-26,MT,Khánh Hòa,5,05635 - 17008 - 43800
2024-07-26,MT,Khánh Hòa,6,00837 - 77742 - 08507
2024-07-26,MT,Khánh Hòa,7,97277 - 73742 - 14669 - 28072
2024-07-26,MT,Khánh Hòa,8,15195
2024-07-26,MN,TP. HCM,ĐB,25148
2024-07-26,MN,TP. HCM,1,76682
2024-07-26,MN,TP. HCM,2,74585
2024-07-26,MN,TP. HCM,3,95827 - 60059 - 54291 - 59989 - 76840 - 52577
2024-07-26,MN,TP. HCM,4,76461 - 39553 - 40169 - 13307 - 85822 - 40027
2024-07-26,MN,TP. HCM,5,85469 - 35200 - 01328
2024-07-26,MN,TP. HCM,6,87153 - 60594 - 87530
2024-07-26,MN,TP. HCM,7,34257 - 70904 - 57918 - 32808
2024-07-26,MN,TP. HCM,8,69282
2024-07-26,MN,Đồng Tháp,ĐB,48266
2024-07-26,MN,Đồng Tháp,1,77269
2024-07-26,MN,Đồng Tháp,2,22266
2024-07-26,MN,Đồng Tháp,3,45184 - 99061 - 10906 - 62362 - 11128 - 41840
2024-07-26,MN,Đồng Tháp,4,03941 - 21513 - 24602 - 09419 - 82274 - 39555
2024-07-26,MN,Đồng Tháp,5,72985 - 30569 - 57448
2024-07-26,MN,Đồng Tháp,6,64782 - 15571 - 31795
2024-07-26,MN,Đồng Tháp,7,06880 - 42835 - 74001 - 45034
2024-07-26,MN,Đồng Tháp,8,08261
2024-07-26,MN,Cà Mau,ĐB,63769
2024-07-26,MN,Cà Mau,1,73516
2024-07-26,MN,Cà Mau,2,01145
2024-07-26,MN,Cà Mau,3,69149 - 48074 - 33533 - 02533 - 44894 - 43116
2024-07-26,MN,Cà Mau,4,90460 - 75481 - 77554 - 07589 - 23631 - 54489
2024-07-26,MN,Cà Mau,5,11775 - 97885 - 95865
2024-07-26,MN,Cà Mau,6,86899 - 05846 - 61192
2024-07-26,MN,Cà Mau,7,54304 - 31908 - 66292 - 74635
2024-07-26,MN,Cà Mau,8,47386
2024-07-27,MB,Hà Nội,ĐB,85695
2024-07-27,MB,Hà Nội,1,50329
2024-07-27,MB,Hà Nội,2,76189
2024-07-27,MB,Hà Nội,3,27955 - 06897 - 04476 - 47246 - 42657 - 28885
2024-07-27,MB,Hà Nội,4,17243 - 73644 - 50701 - 75119 - 43635 - 50799
2024-07-27,MB,Hà Nội,5,79925 - 21607 - 50618
2024-07-27,MB,Hà Nội,6,14340 - 24932 - 34017
2024-07-27,MB,Hà Nội,7,41013 - 73657 - 43608 - 11737
2024-07-27,MT,Đà Nẵng,ĐB,28101
2024-07-27,MT,Đà Nẵng,1,58659
2024-07-27,MT,Đà Nẵng,2,27169
2024-07-27,MT,Đà Nẵng,3,98325 - 85452 - 42136 - 92212 - 20846 - 00364
2024-07-27,MT,Đà Nẵng,4,10564 - 01061 - 26546 - 08229 - 85424 - 94131
2024-07-27,MT,Đà Nẵng,5,37132 - 71980 - 26499
2024-07-27,MT,Đà Nẵng,6,44673 - 98838 - 21262
2024-07-27,MT,Đà Nẵng,7,83547 - 32659 - 93578 - 55951
2024-07-27,MT,Đà Nẵng,8,82294
2024-07-27,MT,Khánh Hòa,ĐB,31185
2024-07-27,MT,Khánh Hòa,1,93432
2024-07-27,MT,Khánh Hòa,2,60125
2024-07-27,MT,Khánh Hòa,3,65142 - 98350 - 70097 - 29501 - 93341 - 66426
2024-07-27,MT,Khánh Hòa,4,57391 - 06784 - 02968 - 25842 - 35432 - 50864
2024-07-27,MT,Khánh Hòa,5,81969 - 10921 - 64765
2024-07-27,MT,Khánh Hòa,6,11610 - 79080 - 19730
2024-07-27,MT,Khánh Hòa,7,17971 - 66774 - 25394 - 16923
2024-07-27,MT,Khánh Hòa,8,75139
2024-07-27,MN,TP. HCM,ĐB,41738
2024-07-27,MN,TP. HCM,1,15503
2024-07-27,MN,TP. HCM,2,23647
2024-07-27,MN,TP. HCM,3,67852 - 26637 - 94261 - 22991 - 37858 - 34507
2024-07-27,MN,TP. HCM,4,04157 - 50136 - 49363 - 51393 - 00790 - 03967
2024-07-27,MN,TP. HCM,5,48679 - 50229 - 19022
2024-07-27,MN,TP. HCM,6,08227 - 46546 - 05472
2024-07-27,MN,TP. HCM,7,62176 - 10539 - 49062 - 02841
2024-07-27,MN,TP. HCM,8,21108
2024-07-27,MN,Đồng Tháp,ĐB,80729
2024-07-27,MN,Đồng Tháp,1,01896
2024-07-27,MN,Đồng Tháp,2,23122
2024-07-27,MN,Đồng Tháp,3,78862 - 09988 - 15748 - 28919 - 24016 - 08606
2024-07-27,MN,Đồng Tháp,4,88566 - 91488 - 76062 - 04031 - 83611 - 99282
2024-07-27,MN,Đồng Tháp,5,14565 - 99321 - 15927
2024-07-27,MN,Đồng Tháp,6,19198 - 56285 - 15667
2024-07-27,MN,Đồng Tháp,7,57553 - 14763 - 08444 - 84812
2024-07-27,MN,Đồng Tháp,8,95459
2024-07-27,MN,Cà Mau,ĐB,47217
2024-07-27,MN,Cà Mau,1,64739
2024-07-27,MN,Cà Mau,2,27948
2024-07-27,MN,Cà Mau,3,92578 - 78006 - 44991 - 95964 - 41682 - 58278
2024-07-27,MN,Cà Mau,4,73160 - 56067 - 77454 - 68843 - 15434 - 93559
2024-07-27,MN,Cà Mau,5,21111 - 72296 - 76159
2024-07-27,MN,Cà Mau,6,07195 - 33511 - 62029
2024-07-27,MN,Cà Mau,7,76587 - 54961 - 51967 - 93813
2024-07-27,MN,Cà Mau,8,28546
2024-07-28,MB,Hà Nội,ĐB,60055
2024-07-28,MB,Hà Nội,1,95755
2024-07-28,MB,Hà Nội,2,94756
2024-07-28,MB,Hà Nội,3,90005 - 91390 - 99409 - 47291 - 39298 - 42875
2024-07-28,MB,Hà Nội,4,38211 - 37223 - 40395 - 06156 - 70859 - 88150
2024-07-28,MB,Hà Nội,5,08801 - 43913 - 64244
2024-07-28,MB,Hà Nội,6,99405 - 33863 - 44519
2024-07-28,MB,Hà Nội,7,69084 - 59412 - 30109 - 86284
2024-07-28,MT,Đà Nẵng,ĐB,04464
2024-07-28,MT,Đà Nẵng,1,23689
2024-07-28,MT,Đà Nẵng,2,60993
2024-07-28,MT,Đà Nẵng,3,34284 - 27528 - 34144 - 50103 - 24630 - 80588
2024-07-28,MT,Đà Nẵng,4,88758 - 84071 - 97229 - 61579 - 25002 - 42728
2024-07-28,MT,Đà Nẵng,5,25074 - 25211 - 34442
2024-07-28,MT,Đà Nẵng,6,24850 - 49706 - 95909
2024-07-28,MT,Đà Nẵng,7,31642 - 92696 - 85095 - 55092
2024-07-28,MT,Đà Nẵng,8,88073
2024-07-28,MT,Khánh Hòa,ĐB,96228
2024-07-28,MT,Khánh Hòa,1,42379
2024-07-28,MT,Khánh Hòa,2,24511
2024-07-28,MT,Khánh Hòa,3,70928 - 84639 - 87439 - 47631 - 90833 - 46710
2024-07-28,MT,Khánh Hòa,4,77352 - 03776 - 27331 - 23844 - 50992 - 38018
2024-07-28,MT,Khánh Hòa,5,84704 - 64289 - 81437
2024-07-28,MT,Khánh Hòa,6,80708 - 38918 - 71017
2024-07-28,MT,Khánh Hòa,7,72160 - 28718 - 55513 - 24250
2024-07-28,MT,Khánh Hòa,8,56726
2024-07-28,MN,TP. HCM,ĐB,63815
2024-07-28,MN,TP. HCM,1,88593
2024-07-28,MN,TP. HCM,2,16470
2024-07-28,MN,TP. HCM,3,19105 - 84402 - 66235 - 08950 - 78278 - 71661
2024-07-28,MN,TP. HCM,4,91129 - 11164 - 67267 - 42314 - 24096 - 60445
2024-07-28,MN,TP. HCM,5,86534 - 81780 - 69193
2024-07-28,MN,TP. HCM,6,69709 - 49533 - 12261
2024-07-28,MN,TP. HCM,7,02618 - 30843 - 97846 - 68381
2024-07-28,MN,TP. HCM,8,40296
2024-07-28,MN,Đồng Tháp,ĐB,92674
2024-07-28,MN,Đồng Tháp,1,49101
2024-07-28,MN,Đồng Tháp,2,59541
