Date,Region,Province,Prize,Numbers
2026-04-22,MB,Hà Nội,5,27789 - 11552 - 18471
2026-04-22,MB,Hà Nội,6,78569 - 57050 - 97610
2026-04-22,MB,Hà Nội,7,10903 - 54431 - 53134 - 83350
2026-04-22,MT,Đà Nẵng,ĐB,82997
2026-04-22,MT,Đà Nẵng,1,25266
2026-04-22,MT,Đà Nẵng,2,75067
2026-04-22,MT,Đà Nẵng,3,02987 - 84757 - 03706 - 39419 - 10271 - 68900
2026-04-22,MT,Đà Nẵng,4,83077 - 69886 - 61198 - 33728 - 35911 - 81479
2026-04-22,MT,Đà Nẵng,5,30350 - 79330 - 36830
2026-04-22,MT,Đà Nẵng,6,86752 - 82934 - 45350
2026-04-22,MT,Đà Nẵng,7,68745 - 39197 - 36704 - 60221
2026-04-22,MT,Đà Nẵng,8,08676
2026-04-22,MT,Khánh Hòa,ĐB,01161
2026-04-22,MT,Khánh Hòa,1,71621
2026-04-22,MT,Khánh Hòa,2,32721
2026-04-22,MT,Khánh Hòa,3,84603 - 23281 - 57609 - 21828 - 73652 - 20096
2026-04-22,MT,Khánh Hòa,4,00744 - 71295 - 46671 - 38490 - 16709 - 99945
2026-04-22,MT,Khánh Hòa,5,93985 - 41799 - 43206
2026-04-22,MT,Khánh Hòa,6,20035 - 46650 - 65565
2026-04-22,MT,Khánh Hòa,7,21436 - 52798 - 85434 - 18136
2026-04-22,MT,Khánh Hòa,8,26232
2026-04-22,MN,TP. HCM,ĐB,39104
2026-04-22,MN,TP. HCM,1,24321
2026-04-22,MN,TP. HCM,2,46203
2026-04-22,MN,TP. HCM,3,60758 - 57983 - 84994 - 97614 - 70578 - 73915
2026-04-22,MN,TP. HCM,4,86628 - 22883 - 12200 - 91095 - 58157 - 87103
2026-04-22,MN,TP. HCM,5,35965 - 58920 - 91114
2026-04-22,MN,TP. HCM,6,98421 - 14534 - 20813
2026-04-22,MN,TP. HCM,7,91638 - 55569 - 22393 - 27152
2026-04-22,MN,TP. HCM,8,38707
2026-04-22,MN,Đồng Tháp,ĐB,03751
2026-04-22,MN,Đồng Tháp,1,50711
2026-04-22,MN,Đồng Tháp,2,48160
2026-04-22,MN,Đồng Tháp,3,40334 - 49147 - 75801 - 87900 - 69336 - 36822
2026-04-22,MN,Đồng Tháp,4,19162 - 66474 - 04260 - 33222 - 08614 - 67246
2026-04-22,MN,Đồng Tháp,5,59927 - 46705 - 87099
2026-04-22,MN,Đồng Tháp,6,17700 - 53783 - 68145
2026-04-22,MN,Đồng Tháp,7,73963 - 14509 - 95900 - 28692
2026-04-22,MN,Đồng Tháp,8,96013
2026-04-22,MN,Cà Mau,ĐB,92654
2026-04-22,MN,Cà Mau,1,88991
2026-04-22,MN,Cà Mau,2,40463
2026-04-22,MN,Cà Mau,3,39957 - 46846 - 21967 - 92124 - 97088 - 40720
2026-04-22,MN,Cà Mau,4,43804 - 51688 - 61724 - 08325 - 37702 - 56708
2026-04-22,MN,Cà Mau,5,01099 - 32684 - 89135
2026-04-22,MN,Cà Mau,6,79083 - 53661 - 58410
2026-04-22,MN,Cà Mau,7,35321 - 78478 - 24238 - 39743
2026-04-22,MN,Cà Mau,8,57963
2026-04-23,MB,Hà Nội,ĐB,48546
2026-04-23,MB,Hà Nội,1,75663
2026-04-23,MB,Hà Nội,2,95657
2026-04-23,MB,Hà Nội,3,72076 - 49037 - 62935 - 63359 - 82023 - 54837
2026-04-23,MB,Hà Nội,4,90796 - 03833 - 11951 - 92288 - 39988 - 76846
2026-04-23,MB,Hà Nội,5,68360 - 37089 - 20035
2026-04-23,MB,Hà Nội,6,43071 - 62396 - 47699
2026-04-23,MB,Hà Nội,7,60802 - 13392 - 34046 - 57637
2026-04-23,MT,Đà Nẵng,ĐB,21691
2026-04-23,MT,Đà Nẵng,1,03344
2026-04-23,MT,Đà Nẵng,2,16986
2026-04-23,MT,Đà Nẵng,3,77347 - 56840 - 83124 - 39062 - 95873 - 70299
2026-04-23,MT,Đà Nẵng,4,05718 - 21238 - 26565 - 07660 - 65990 - 87659
2026-04-23,MT,Đà Nẵng,5,82502 - 66822 - 02150
2026-04-23,MT,Đà Nẵng,6,64670 - 71250 - 75712
2026-04-23,MT,Đà Nẵng,7,27419 - 12714 - 74219 - 51059
2026-04-23,MT,Đà Nẵng,8,39303
2026-04-23,MT,Khánh Hòa,ĐB,12135
2026-04-23,MT,Khánh Hòa,1,61129
2026-04-23,MT,Khánh Hòa,2,38350
2026-04-23,MT,Khánh Hòa,3,30652 - 91336 - 12138 - 63923 - 77367 - 87932
2026-04-23,MT,Khánh Hòa,4,62773 - 26696 - 93292 - 26424 - 42093 - 79256
2026-04-23,MT,Khánh Hòa,5,01182 - 14803 - 70598
2026-04-23,MT,Khánh Hòa,6,84873 - 83463 - 37059
2026-04-23,MT,Khánh Hòa,7,39118 - 86645 - 54830 - 57723
2026-04-23,MT,Khánh Hòa,8,50176
2026-04-23,MN,TP. HCM,ĐB,62246
2026-04-23,MN,TP. HCM,1,30370
2026-04-23,MN,TP. HCM,2,04786
2026-04-23,MN,TP. HCM,3,66927 - 43632 - 82362 - 26038 - 66883 - 11588
2026-04-23,MN,TP. HCM,4,77478 - 39522 - 37185 - 01572 - 70953 - 71851
2026-04-23,MN,TP. HCM,5,59506 - 27558 - 08338
2026-04-23,MN,TP. HCM,6,90834 - 81404 - 43994
2026-04-23,MN,TP. HCM,7,86494 - 37376 - 14438 - 05534
2026-04-23,MN,TP. HCM,8,21780
2026-04-23,MN,Đồng Tháp,ĐB,09357
2026-04-23,MN,Đồng Tháp,1,09866
2026-04-23,MN,Đồng Tháp,2,40633
2026-04-23,MN,Đồng Tháp,3,65820 - 53999 - 20237 - 15007 - 37483 - 35032
2026-04-23,MN,Đồng Tháp,4,24403 - 91328 - 69288 - 00766 - 12487 - 76980
2026-04-23,MN,Đồng Tháp,5,89370 - 93230 - 89509
2026-04-23,MN,Đồng Tháp,6,04475 - 48922 - 61479
2026-04-23,MN,Đồng Tháp,7,33597 - 36798 - 16810 - 96342
2026-04-23,MN,Đồng Tháp,8,98196
2026-04-23,MN,Cà Mau,ĐB,19843
2026-04-23,MN,Cà Mau,1,70191
2026-04-23,MN,Cà Mau,2,58118
2026-04-23,MN,Cà Mau,3,03108 - 38967 - 35958 - 37750 - 26213 - 77359
2026-04-23,MN,Cà Mau,4,27464 - 43421 - 45267 - 91141 - 52878 - 10896
2026-04-23,MN,Cà Mau,5,81870 - 85378 - 58238
2026-04-23,MN,Cà Mau,6,08733 - 59342 - 82670
2026-04-23,MN,Cà Mau,7,61618 - 48814 - 50490 - 72998
2026-04-23,MN,Cà Mau,8,54529
2026-04-24,MB,Hà Nội,ĐB,70727
2026-04-24,MB,Hà Nội,1,53453
2026-04-24,MB,Hà Nội,2,97206
2026-04-24,MB,Hà Nội,3,09602 - 16069 - 07257 - 44317 - 69175 - 79494
2026-04-24,MB,Hà Nội,4,57224 - 69958 - 49422 - 29686 - 83374 - 37809
2026-04-24,MB,Hà Nội,5,17582 - 65136 - 65933
2026-04-24,MB,Hà Nội,6,94854 - 36734 - 21168
2026-04-24,MB,Hà Nội,7,35041 - 08553 - 51602 - 84646
2026-04-24,MT,Đà Nẵng,ĐB,34099
2026-04-24,MT,Đà Nẵng,1,57958
2026-04-24,MT,Đà Nẵng,2,56947
2026-04-24,MT,Đà Nẵng,3,90370 - 75123 - 14146 - 09594 - 94628 - 38108
2026-04-24,MT,Đà Nẵng,4,10151 - 07291 - 15766 - 54598 - 78922 - 21641
2026-04-24,MT,Đà Nẵng,5,66820 - 41932 - 14914
2026-04-24,MT,Đà Nẵng,6,86920 - 49029 - 63339
2026-04-24,MT,Đà Nẵng,7,52883 - 47805 - 64924 - 27357
2026-04-24,MT,Đà Nẵng,8,67653
2026-04-24,MT,Khánh Hòa,ĐB,97998
2026-04-24,MT,Khánh Hòa,1,57757
2026-04-24,MT,Khánh Hòa,2,45177
2026-04-24,MT,Khánh Hòa,3,93556 - 86911 - 26715 - 41450 - 94314 - 58579
2026-04-24,MT,Khánh Hòa,4,33234 - 53671 - 20211 - 63893 - 42195 - 86364
2026-04-24,MT,Khánh Hòa,5,61765 - 06691 - 40544
2026-04-24,MT,Khánh Hòa,6,98046 - 14103 - 98670
2026-04-24,MT,Khánh Hòa,7,66542 - 61699 - 77535 - 61892
2026-04-24,MT,Khánh Hòa,8,81262
2026-04-24,MN,TP. HCM,ĐB,99788
2026-04-24,MN,TP. HCM,1,24748
2026-04-24,MN,TP. HCM,2,20339
2026-04-24,MN,TP. HCM,3,61638 - 11697 - 96799 - 01878 - 36480 - 39511
2026-04-24,MN,TP. HCM,4,87046 - 75051 - 02166 - 23017 - 68876 - 29796
2026-04-24,MN,TP. HCM,5,67293 - 00225 - 74885
2026-04-24,MN,TP. HCM,6,11352 - 01969 - 26875
2026-04-24,MN,TP. HCM,7,17813 - 65130 - 22719 - 72272
2026-04-24,MN,TP. HCM,8,18810
2026-04-24,MN,Đồng Tháp,ĐB,37619
2026-04-24,MN,Đồng Tháp,1,35442
2026-04-24,MN,Đồng Tháp,2,59053
2026-04-24,MN,Đồng Tháp,3,53016 - 93669 - 64428 - 55250 - 09316 - 67173
2026-04-24,MN,Đồng Tháp,4,56443 - 76163 - 57810 - 50558 - 84381 - 51237
2026-04-24,MN,Đồng Tháp,5,10589 - 32036 - 45825
2026-04-24,MN,Đồng Tháp,6,50494 - 07496 - 01069
2026-04-24,MN,Đồng Tháp,7,24235 - 39228 - 57281 - 45168
2026-04-24,MN,Đồng Tháp,8,83170
2026-04-24,MN,Cà Mau,ĐB,67209
2026-04-24,MN,Cà Mau,1,13439
2026-04-24,MN,Cà Mau,2,87708
2026-04-24,MN,Cà Mau,3,40344 - 14401 - 18875 - 60405 - 06903 - 38789
2026-04-24,MN,Cà Mau,4,38983 - 73392 - 61408 - 52272 - 49116 - 86864
2026-04-24,MN,Cà Mau,5,87018 - 40535 - 77347
2026-04-24,MN,Cà Mau,6,95777 - 13210 - 08798
2026-04-24,MN,Cà Mau,7,30674 - 72017 - 96772 - 09980
2026-04-24,MN,Cà Mau,8,40342
2026-04-25,MB,Hà Nội,ĐB,25348
2026-04-25,MB,Hà Nội,1,39692
2026-04-25,MB,Hà Nội,2,07200
2026-04-25,MB,Hà Nội,3,42169 - 96391 - 02924 - 81606 - 09542 - 40097
2026-04-25,MB,Hà Nội,4,83045 - 22713 - 60741 - 66479 - 18685 - 86497
2026-04-25,MB,Hà Nội,5,33726 - 18797 - 73986
2026-04-25,MB,Hà Nội,6,69569 - 22520 - 04810
2026-04-25,MB,Hà Nội,7,72549 - 70565 - 59981 - 57627
2026-04-25,MT,Đà Nẵng,ĐB,31752
2026-04-25,MT,Đà Nẵng,1,18507
2026-04-25,MT,Đà Nẵng,2,90871
2026-04-25,MT,Đà Nẵng,3,63026 - 50633 - 79821 - 95829 - 99154 - 64827
2026-04-25,MT,Đà Nẵng,4,88868 - 89541 - 55069 - 79300 - 13014 - 54092
2026-04-25,MT,Đà Nẵng,5,62339 - 55498 - 08132
2026-04-25,MT,Đà Nẵng,6,51192 - 90944 - 31849
2026-04-25,MT,Đà Nẵng,7,66087 - 93956 - 27601 - 60209
2026-04-25,MT,Đà Nẵng,8,56573
2026-04-25,MT,Khánh Hòa,ĐB,14130
2026-04-25,MT,Khánh Hòa,1,57990
2026-04-25,MT,Khánh Hòa,2,30498
2026-04-25,MT,Khánh Hòa,3,83063 - 99254 - 12163 - 45148 - 79637 - 01212
2026-04-25,MT,Khánh Hòa,4,64106 - 73030 - 93715 - 41688 - 01264 - 68943
2026-04-25,MT,Khánh Hòa,5,46803 - 04188 - 12110
2026-04-25,MT,Khánh Hòa,6,90098 - 14088 - 19608
2026-04-25,MT,Khánh Hòa,7,95938 - 98080 - 38801 - 98474
2026-04-25,MT,Khánh Hòa,8,47524
2026-04-25,MN,TP. HCM,ĐB,35637
2026-04-25,MN,TP. HCM,1,24360
2026-04-25,MN,TP. HCM,2,72610
2026-04-25,MN,TP. HCM,3,76678 - 46317 - 92038 - 49913 - 59884 - 29689
2026-04-25,MN,TP. HCM,4,04637 - 03507 - 29990 - 01433 - 38518 - 32136
2026-04-25,MN,TP. HCM,5,70657 - 41130 - 69993
2026-04-25,MN,TP. HCM,6,67049 - 00235 - 93561
2026-04-25,MN,TP. HCM,7,26779 - 61413 - 40035 - 80291
2026-04-25,MN,TP. HCM,8,36285
2026-04-25,MN,Đồng Tháp,ĐB,02744
2026-04-25,MN,Đồng Tháp,1,84575
2026-04-25,MN,Đồng Tháp,2,87752
2026-04-25,MN,Đồng Tháp,3,30055 - 03885 - 21457 - 58991 - 03144 - 79996
2026-04-25,MN,Đồng Tháp,4,80419 - 67329 - 20724 - 19508 - 46380 - 09609
2026-04-25,MN,Đồng Tháp,5,44603 - 67620 - 91282
2026-04-25,MN,Đồng Tháp,6,07028 - 75142 - 17409
2026-04-25,MN,Đồng Tháp,7,86886 - 59354 - 09763 - 25962
2026-04-25,MN,Đồng Tháp,8,07908
2026-04-25,MN,Cà Mau,ĐB,15194
2026-04-25,MN,Cà Mau,1,35933
2026-04-25,MN,Cà Mau,2,78173
2026-04-25,MN,Cà Mau,3,68706 - 49075 - 84499 - 38355 - 39303 - 04584
2026-04-25,MN,Cà Mau,4,59896 - 51419 - 26877 - 27663 - 08861 - 40951
2026-04-25,MN,Cà Mau,5,83706 - 59442 - 80012
2026-04-25,MN,Cà Mau,6,66570 - 41297 - 59500
2026-04-25,MN,Cà Mau,7,52400 - 29493 - 12496 - 59174
2026-04-25,MN,Cà Mau,8,58297
2026-04-26,MB,Hà Nội,ĐB,29716
2026-04-26,MB,Hà Nội,1,84108
2026-04-26,MB,Hà Nội,2,99114
2026-04-26,MB,Hà Nội,3,19747 - 13019 - 47347 - 08729 - 80184 - 81213
2026-04-26,MB,Hà Nội,4,14759 - 77225 - 37616 - 63183 - 52858 - 63303
2026-04-26,MB,Hà Nội,5,70776 - 15607 - 88460
2026-04-26,MB,Hà Nội,6,47771 - 74268 - 41643
2026-04-26,MB,Hà Nội,7,59647 - 31400 - 42918 - 14256
2026-04-26,MT,Đà Nẵng,ĐB,19107
2026-04-26,MT,Đà Nẵng,1,77084
2026-04-26,MT,Đà Nẵng,2,01614
2026-04-26,MT,Đà Nẵng,3,00382 - 01178 - 01884 - 51092 - 38567 - 17920
2026-04-26,MT,Đà Nẵng,4,38847 - 47820 - 06708 - 76405 - 54961 - 46085
2026-04-26,MT,Đà Nẵng,5,33493 - 32407 - 20723
2026-04-26,MT,Đà Nẵng,6,33348 - 08179 - 23361
2026-04-26,MT,Đà Nẵng,7,86364 - 10426 - 07283 - 38555
2026-04-26,MT,Đà Nẵng,8,72315
2026-04-26,MT,Khánh Hòa,ĐB,37195
2026-04-26,MT,Khánh Hòa,1,56453
2026-04-26,MT,Khánh Hòa,2,88601
2026-04-26,MT,Khánh Hòa,3,93614 - 80860 - 64848 - 64486 - 65083 - 67379
2026-04-26,MT,Khánh Hòa,4,44485 - 00175 - 75590 - 50749 - 29751 - 54209
2026-04-26,MT,Khánh Hòa,5,08657 - 87044 - 17465
2026-04-26,MT,Khánh Hòa,6,82175 - 14896 - 53341
2026-04-26,MT,Khánh Hòa,7,59082 - 54314 - 42313 - 99726
2026-04-26,MT,Khánh Hòa,8,31366
2026-04-26,MN,TP. HCM,ĐB,69950
2026-04-26,MN,TP. HCM,1,39690
2026-04-26,MN,TP. HCM,2,88961
2026-04-26,MN,TP. HCM,3,47145 - 67785 - 46030 - 63053 - 60679 - 76626
2026-04-26,MN,TP. HCM,4,73035 - 34244 - 55389 - 11363 - 39699 - 78489
2026-04-26,MN,TP. HCM,5,38145 - 72421 - 72858
2026-04-26,MN,TP. HCM,6,22912 - 87833 - 97239
2026-04-26,MN,TP. HCM,7,63283 - 08547 - 02170 - 48772
2026-04-26,MN,TP. HCM,8,00485
2026-04-26,MN,Đồng Tháp,ĐB,44495
2026-04-26,MN,Đồng Tháp,1,69024
2026-04-26,MN,Đồng Tháp,2,32026
2026-04-26,MN,Đồng Tháp,3,08588 - 51722 - 24977 - 39668 - 43146 - 37167
2026-04-26,MN,Đồng Tháp,4,92953 - 51785 - 43836 - 55234 - 26971 - 09168
2026-04-26,MN,Đồng Tháp,5,09064 - 19020 - 81150
2026-04-26,MN,Đồng Tháp,6,17098 - 28419 - 10082
2026-04-26,MN,Đồng Tháp,7,41713 - 39708 - 78545 - 03466
2026-04-26,MN,Đồng Tháp,8,53898
2026-04-26,MN,Cà Mau,ĐB,83271
2026-04-26,MN,Cà Mau,1,51200
2026-04-26,MN,Cà Mau,2,61224
2026-04-26,MN,Cà Mau,3,26212 - 51180 - 71059 - 52287 - 39210 - 96494
2026-04-26,MN,Cà Mau,4,26176 - 71237 - 19935 - 62411 - 26744 - 65639
2026-04-26,MN,Cà Mau,5,34506 - 79944 - 08977
2026-04-26,MN,Cà Mau,6,73791 - 11329 - 86652
2026-04-26,MN,Cà Mau,7,48072 - 68669 - 22927 - 12761
2026-04-26,MN,Cà Mau,8,25401
2026-04-27,MB,Hà Nội,ĐB,88680
2026-04-27,MB,Hà Nội,1,08254
2026-04-27,MB,Hà Nội,2,61010
2026-04-27,MB,Hà Nội,3,10428 - 11056 - 44264 - 96272 - 50487 - 94286
2026-04-27,MB,Hà Nội,4,16185 - 85945 - 31153 - 56676 - 38727 - 48080
2026-04-27,MB,Hà Nội,5,92295 - 52455 - 29368
2026-04-27,MB,Hà Nội,6,91941 - 86651 - 39447
2026-04-27,MB,Hà Nội,7,95217 - 02475 - 37610 - 70113
2026-04-27,MT,Đà Nẵng,ĐB,70229
2026-04-27,MT,Đà Nẵng,1,71857
2026-04-27,MT,Đà Nẵng,2,01925
2026-04-27,MT,Đà Nẵng,3,41039 - 39460 - 99438 - 24417 - 56733 - 55020
2026-04-27,MT,Đà Nẵng,4,08936 - 06401 - 59350 - 12632 - 28036 - 56826
2026-04-27,MT,Đà Nẵng,5,18200 - 72392 - 29462
2026-04-27,MT,Đà Nẵng,6,48572 - 23344 - 24032
2026-04-27,MT,Đà Nẵng,7,42350 - 75129 - 46378 - 84472
2026-04-27,MT,Đà Nẵng,8,34594
2026-04-27,MT,Khánh Hòa,ĐB,93119
2026-04-27,MT,Khánh Hòa,1,01297
2026-04-27,MT,Khánh Hòa,2,93079
2026-04-27,MT,Khánh Hòa,3,01243 - 06772 - 59319 - 87680 - 71940 - 87683
2026-04-27,MT,Khánh Hòa,4,11001 - 71909 - 37703 - 01005 - 76085 - 76225
2026-04-27,MT,Khánh Hòa,5,87982 - 87674 - 19922
2026-04-27,MT,Khánh Hòa,6,14797 - 47406 - 32347
2026-04-27,MT,Khánh Hòa,7,40756 - 55300 - 77735 - 19103
2026-04-27,MT,Khánh Hòa,8,89623
2026-04-27,MN,TP. HCM,ĐB,89591
2026-04-27,MN,TP. HCM,1,20486
2026-04-27,MN,TP. HCM,2,31795
2026-04-27,MN,TP. HCM,3,98172 - 21438 - 92936 - 22375 - 88957 - 37997
2026-04-27,MN,TP. HCM,4,10668 - 26918 - 58569 - 93826 - 35614 - 18802
2026-04-27,MN,TP. HCM,5,34304 - 90953 - 58241
2026-04-27,MN,TP. HCM,6,78358 - 49454 - 68911
2026-04-27,MN,TP. HCM,7,38836 - 49654 - 97493 - 94692
2026-04-27,MN,TP. HCM,8,80744
2026-04-27,MN,Đồng Tháp,ĐB,67990
2026-04-27,MN,Đồng Tháp,1,65336
2026-04-27,MN,Đồng Tháp,2,66503
2026-04-27,MN,Đồng Tháp,3,40649 - 16619 - 90401 - 52451 - 76745 - 99118
2026-04-27,MN,Đồng Tháp,4,98487 - 56545 - 81075 - 83538 - 16498 - 91335
2026-04-27,MN,Đồng Tháp,5,62012 - 86248 - 23918
2026-04-27,MN,Đồng Tháp,6,77666 - 01166 - 76192
2026-04-27,MN,Đồng Tháp,7,68661 - 30015 - 61520 - 06221
2026-04-27,MN,Đồng Tháp,8,32631
2026-04-27,MN,Cà Mau,ĐB,37630
2026-04-27,MN,Cà Mau,1,71158
2026-04-27,MN,Cà Mau,2,63957
2026-04-27,MN,Cà Mau,3,12317 - 57454 - 66552 - 96958 - 30460 - 10231
2026-04-27,MN,Cà Mau,4,25244 - 07313 - 82154 - 61504 - 66370 - 45614
2026-04-27,MN,Cà Mau,5,23600 - 69517 - 29794
2026-04-27,MN,Cà Mau,6,12536 - 50339 - 36044
2026-04-27,MN,Cà Mau,7,71525 - 80431 - 26329 - 77193
2026-04-27,MN,Cà Mau,8,30753
2026-04-28,MB,Hà Nội,ĐB,20889
2026-04-28,MB,Hà Nội,1,21685
2026-04-28,MB,Hà Nội,2,34058
2026-04-28,MB,Hà Nội,3,88792 - 57965 - 24471 - 83777 - 15190 - 11318
2026-04-28,MB,Hà Nội,4,42461 - 23123 - 00213 - 39477 - 38054 - 19180
2026-04-28,MB,Hà Nội,5,69650 - 28322 - 95587
2026-04-28,MB,Hà Nội,6,90988 - 68728 - 44939
2026-04-28,MB,Hà Nội,7,03043 - 64530 - 55237 - 01727
2026-04-28,MT,Đà Nẵng,ĐB,43962
2026-04-28,MT,Đà Nẵng,1,61145
2026-04-28,MT,Đà Nẵng,2,52222
2026-04-28,MT,Đà Nẵng,3,52338 - 89496 - 97802 - 12555 - 27547 - 94713
2026-04-28,MT,Đà Nẵng,4,56293 - 81222 - 21332 - 07800 - 49440 - 62354
2026-04-28,MT,Đà Nẵng,5,88881 - 39861 - 50547
2026-04-28,MT,Đà Nẵng,6,09029 - 41735 - 56520
2026-04-28,MT,Đà Nẵng,7,64070 - 15911 - 94387 - 51247
2026-04-28,MT,Đà Nẵng,8,03108
2026-04-28,MT,Khánh Hòa,ĐB,29690
2026-04-28,MT,Khánh Hòa,1,67192
2026-04-28,MT,Khánh Hòa,2,39933
2026-04-28,MT,Khánh Hòa,3,15556 - 39364 - 50116 - 16155 - 96267 - 35683
2026-04-28,MT,Khánh Hòa,4,20969 - 86742 - 22414 - 45507 - 20437 - 62867
2026-04-28,MT,Khánh Hòa,5,15638 - 80929 - 93233
2026-04-28,MT,Khánh Hòa,6,26182 - 55426 - 30919
2026-04-28,MT,Khánh Hòa,7,02575 - 47552 - 98470 - 07518
2026-04-28,MT,Khánh Hòa,8,08085
2026-04-28,MN,TP. HCM,ĐB,90218
2026-04-28,MN,TP. HCM,1,18757
2026-04-28,MN,TP. HCM,2,03058
2026-04-28,MN,TP. HCM,3,96889 - 38387 - 24318 - 75939 - 82592 - 76383
2026-04-28,MN,TP. HCM,4,71015 - 23609 - 47367 - 41876 - 71189 - 36883
2026-04-28,MN,TP. HCM,5,75688 - 06323 - 87551
2026-04-28,MN,TP. HCM,6,37016 - 87294 - 85024
2026-04-28,MN,TP. HCM,7,88038 - 13656 - 33615 - 29684
2026-04-28,MN,TP. HCM,8,06370
2026-04-28,MN,Đồng Tháp,ĐB,44232
2026-04-28,MN,Đồng Tháp,1,00964
2026-04-28,MN,Đồng Tháp,2,69191
2026-04-28,MN,Đồng Tháp,3,02734 - 59712 - 94939 - 68888 - 01086 - 85534
2026-04-28,MN,Đồng Tháp,4,74562 - 08068 - 99171 - 21006 - 01898 - 39422
2026-04-28,MN,Đồng Tháp,5,87389 - 38824 - 20733
2026-04-28,MN,Đồng Tháp,6,02596 - 43080 - 14331
2026-04-28,MN,Đồng Tháp,7,04856 - 82886 - 88149 - 30673
2026-04-28,MN,Đồng Tháp,8,88884
2026-04-28,MN,Cà Mau,ĐB,94225
2026-04-28,MN,Cà Mau,1,83791
2026-04-28,MN,Cà Mau,2,17228
2026-04-28,MN,Cà Mau,3,07399 - 75749 - 35042 - 34527 - 69337 - 47745
2026-04-28,MN,Cà Mau,4,93660 - 25210 - 62318 - 00737 - 93328 - 13392
2026-04-28,MN,Cà Mau,5,09813 - 68127 - 89174
2026-04-28,MN,Cà Mau,6,84289 - 52257 - 80019
2026-04-28,MN,Cà Mau,7,06362 - 68951 - 46131 - 45582
2026-04-28,MN,Cà Mau,8,94167
2026-04-29,MB,Hà Nội,ĐB,81939
2026-04-29,MB,Hà Nội,1,26762
2026-04-29,MB,Hà Nội,2,13294
2026-04-29,MB,Hà Nội,3,42017 - 21150 - 32223 - 90612 - 20605 - 26951
2026-04-29,MB,Hà Nội,4,66965 - 80197 - 94677 - 66511 - 08459 - 06683
2026-04-29,MB,Hà Nội,5,12432 - 60873 - 47321
2026-04-29,MB,Hà Nội,6,11610 - 84960 - 04428
2026-04-29,MB,Hà Nội,7,19307 - 53223 - 91900 - 58411
2026-04-29,MT,Đà Nẵng,ĐB,04217
2026-04-29,MT,Đà Nẵng,1,24545
2026-04-29,MT,Đà Nẵng,2,79768
2026-04-29,MT,Đà Nẵng,3,69261 - 14341 - 25201 - 07781 - 32391 - 06718
2026-04-29,MT,Đà Nẵng,4,43348 - 70906 - 64367 - 60549 - 40606 - 01404
2026-04-29,MT,Đà Nẵng,5,54060 - 32789 - 53411
2026-04-29,MT,Đà Nẵng,6,10531 - 45220 - 08681
2026-04-29,MT,Đà Nẵng,7,76691 - 22094 - 49093 - 11885
2026-04-29,MT,Đà Nẵng,8,44067
2026-04-29,MT,Khánh Hòa,ĐB,76395
2026-04-29,MT,Khánh Hòa,1,80991
2026-04-29,MT,Khánh Hòa,2,44434
2026-04-29,MT,Khánh Hòa,3,75358 - 43379 - 25231 - 99970 - 69776 - 07315
2026-04-29,MT,Khánh Hòa,4,51664 - 13065 - 89107 - 04091 - 42338 - 62788
2026-04-29,MT,Khánh Hòa,5,05387 - 12571 - 48283
2026-04-29,MT,Khánh Hòa,6,16811 - 69693 - 77654
2026-04-29,MT,Khánh Hòa,7,83244 - 42240 - 82846 - 25165
2026-04-29,MT,Khánh Hòa,8,35790
2026-04-29,MN,TP. HCM,ĐB,90078
2026-04-29,MN,TP. HCM,1,86582
2026-04-29,MN,TP. HCM,2,56517
2026-04-29,MN,TP. HCM,3,87377 - 87594 - 77964 - 84800 - 74170 - 55517
2026-04-29,MN,TP. HCM,4,11963 - 13719 - 43913 - 61087 - 20697 - 49168
2026-04-29,MN,TP. HCM,5,16167 - 19525 - 21614
2026-04-29,MN,TP. HCM,6,93601 - 68261 - 84131
2026-04-29,MN,TP. HCM,7,48212 - 75179 - 29404 - 65633
2026-04-29,MN,TP. HCM,8,92024
2026-04-29,MN,Đồng Tháp,ĐB,10075
2026-04-29,MN,Đồng Tháp,1,90623
2026-04-29,MN,Đồng Tháp,2,39108
2026-04-29,MN,Đồng Tháp,3,13556 - 56977 - 44329 - 24949 - 41148 - 00150
2026-04-29,MN,Đồng Tháp,4,79609 - 35992 - 34027 - 60927 - 82837 - 45353
2026-04-29,MN,Đồng Tháp,5,85559 - 72457 - 50021
2026-04-29,MN,Đồng Tháp,6,72058 - 94428 - 07230
2026-04-29,MN,Đồng Tháp,7,74045 - 72972 - 17465 - 33185
2026-04-29,MN,Đồng Tháp,8,12575
2026-04-29,MN,Cà Mau,ĐB,24332
2026-04-29,MN,Cà Mau,1,75712
2026-04-29,MN,Cà Mau,2,34735
2026-04-29,MN,Cà Mau,3,91255 - 87820 - 77639 - 44653 - 30610 - 63835
2026-04-29,MN,Cà Mau,4,15443 - 49149 - 46877 - 80712 - 38665 - 21620
2026-04-29,MN,Cà Mau,5,06985 - 87242 - 62625
2026-04-29,MN,Cà Mau,6,48968 - 85833 - 16068
2026-04-29,MN,Cà Mau,7,62727 - 11647 - 03131 - 64159
2026-04-29,MN,Cà Mau,8,02366
2026-04-30,MB,Hà Nội,ĐB,81110
2026-04-30,MB,Hà Nội,1,60864
2026-04-30,MB,Hà Nội,2,93366
2026-04-30,MB,Hà Nội,3,97516 - 38648 - 70181 - 51297 - 11199 - 70289
